Unnamed: 0,pl_name,hostname,gaia_id,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_massj,ttv_flag,st_refname,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_logg,sy_refname,rastr,ra,decstr,dec,sy_pm,sy_pmra,sy_pmdec,sy_dist,sy_vmag,sy_kmag,sy_gaiamag,rowupdate,pl_pubdate,releasedate,epoch,ra_corrected,dec_corrected
793,GJ 9066 c,GJ 9066,Gaia DR2 76868614540049408,1,1,1,Radial Velocity,2020,Multiple Observatories,Published Confirmed,0,<a refstr=QUIRRENBACH_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220316504Q/abstract target=ref>Quirrenbach et al. 2022</a>,771.36,0.88,,,,0,<a refstr=QUIRRENBACH_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220316504Q/abstract target=ref>Quirrenbach et al. 2022</a>,M5.0 V,3154.0,0.16,0.15,-0.13,[Fe/H],5.01,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h00m14.12s,30.0588307,+13d02m39.54s,13.0443172,2084.580633,1096.56,-1772.86,4.471,12.71,6.648,10.6711,2022-05-03,2022-03,3/05/2022,,,
34649,WASP-132 b,WASP-132,Gaia DR2 6099012478412247296,0,1,2,Transit,2016,SuperWASP-South,Published Confirmed,0,<a refstr=PATEL__AMP__ESPINOZA_2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..228P/abstract target=ref>Patel &amp; Espinoza 2022</a>,7.1335215,,,,,0,<a refstr=HELLIER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.465.3693H/abstract target=ref>Hellier et al. 2017</a>,K4,4775.0,0.74,0.8,0.22,[Fe/H],4.61,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14h30m26.21s,217.6091998,-46d09m34.26s,-46.159516,74.2782343,12.5613,-73.2084,122.91,11.938,9.674,11.7538,2022-05-03,2022-05,3/05/2022,,,
34668,WASP-136 b,WASP-136,Gaia DR2 2441013811932929280,0,1,1,Transit,2016,SuperWASP,Published Confirmed,0,<a refstr=PATEL__AMP__ESPINOZA_2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..228P/abstract target=ref>Patel &amp; Espinoza 2022</a>,5.2153571,,,,,0,<a refstr=LAM_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...599A...3L/abstract target=ref>Lam et al. 2017</a>,,6260.0,2.21,1.41,-0.18,[Fe/H],3.9,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h01m18.18s,0.325761,-08d55m34.50s,-8.9262512,9.9588718,2.47256,9.64705,275.587,9.974,8.805,9.81929,2022-05-03,2022-05,3/05/2022,,,
1199,HAT-P-42 b,HAT-P-42,Gaia DR2 583455604761166848,0,1,1,Transit,2012,HATNet,Published Confirmed,0,<a refstr=PATEL__AMP__ESPINOZA_2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..228P/abstract target=ref>Patel &amp; Espinoza 2022</a>,4.6418499,,,,,0,<a refstr=BOISSE_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...558A..86B/abstract target=ref> Boisse et al. 2013 </a>,,5743.0,1.53,1.18,0.27,[Fe/H],4.14,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h01m22.65s,135.3443583,+06d05m49.50s,6.0970828,33.5158307,-2.91071,-33.3892,405.238,12.125,10.626,12.0031,2022-05-03,2022-05,3/05/2022,,,
34505,WASP-106 b,WASP-106,Gaia DR2 3788394461991295488,0,1,1,Transit,2014,SuperWASP,Published Confirmed,0,<a refstr=PATEL__AMP__ESPINOZA_2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..228P/abstract target=ref>Patel &amp; Espinoza 2022</a>,9.2897099,,,,,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,6055.0,1.31,0.93,-0.09,[Fe/H],4.23,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h05m43.11s,166.4296276,-05d04m46.15s,-5.0794854,28.1540169,-24.8177,-13.294,352.181,11.21,10.161,11.3659,2022-05-03,2022-05,3/05/2022,,,
1392,HAT-P-9 b,HAT-P-9,Gaia DR2 898130030131443584,0,1,1,Transit,2008,HATNet,Published Confirmed,0,<a refstr=PATEL__AMP__ESPINOZA_2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..228P/abstract target=ref>Patel &amp; Espinoza 2022</a>,3.9228108,,,,,0,<a refstr=WANG_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...82W/abstract target=ref>Wang et al. 2019</a>,,6350.0,1.34,1.28,0.12,[Fe/H],4.29,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h20m40.44s,110.1685157,+37d08m26.14s,37.1405946,16.2127474,-9.62995,-13.0429,455.203,12.344,11.015,12.1536,2022-05-03,2022-05,3/05/2022,,,
2836,HD 219666 b,HD 219666,Gaia DR2 6492940453524576128,0,1,1,Transit,2018,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=PATEL__AMP__ESPINOZA_2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..228P/abstract target=ref>Patel &amp; Espinoza 2022</a>,6.035797,,,,,0,<a refstr=ESPOSITO_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...623A.165E/abstract target=ref>Esposito et al. 2019</a>,,5527.0,1.03,0.92,0.04,[Fe/H],4.4,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h18m14.22s,349.5592665,-56d54m14.35s,-56.9039857,314.5657803,313.918,-20.1772,94.1719,9.809,8.158,9.64956,2022-05-03,2022-05,3/05/2022,,,
1658,HATS-63 b,HATS-63,Gaia DR2 4891362198412001408,0,1,1,Transit,2018,HATSouth,Published Confirmed,0,<a refstr=PATEL__AMP__ESPINOZA_2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..228P/abstract target=ref>Patel &amp; Espinoza 2022</a>,3.0566527,,,,,0,<a refstr=HARTMAN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...55H/abstract target=ref>Hartman et al. 2019</a>,,5627.0,1.07,0.93,0.081,[Fe/H],4.35,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h29m40.46s,67.418582,-28d11m49.97s,-28.1972149,17.7745928,5.77698,16.8096,623.232,13.992,12.216,13.7213,2022-05-03,2022-05,3/05/2022,,,
1441,HATS-17 b,HATS-17,Gaia DR2 6127982342061605120,0,1,1,Transit,2016,HATSouth,Published Confirmed,0,<a refstr=PATEL__AMP__ESPINOZA_2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..228P/abstract target=ref>Patel &amp; Espinoza 2022</a>,16.254613,,,,,0,<a refstr=BRAHM_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....151...89B/abstract target=ref>Brahm et al. 2016</a>,G V,5846.0,1.09,1.13,0.3,[Fe/H],4.42,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h48m45.50s,192.1895676,-47d36m49.24s,-47.6136789,32.1829891,-32.0582,2.83136,400.331,12.402,10.698,12.2179,2022-05-03,2022-05,3/05/2022,,,
34709,WASP-144 b,WASP-144,Gaia DR2 6582435924022652672,0,1,1,Transit,2018,SuperWASP-South,Published Confirmed,0,<a refstr=PATEL__AMP__ESPINOZA_2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..228P/abstract target=ref>Patel &amp; Espinoza 2022</a>,2.2783153,,,,,0,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.482.1379H/abstract target=ref>Hellier et al. 2019</a>,K2 V,5200.0,0.81,0.81,0.18,,4.53,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h23m03.09s,320.7628761,-40d02m54.38s,-40.0484393,39.991362,-3.33693,-39.8519,355.513,13.085,10.897,12.915,2022-05-03,2022-05,3/05/2022,,,
1490,HATS-28 b,HATS-28,Gaia DR2 6661242835829891584,0,1,1,Transit,2016,HATSouth,Published Confirmed,0,<a refstr=PATEL__AMP__ESPINOZA_2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..228P/abstract target=ref>Patel &amp; Espinoza 2022</a>,3.1810778,,,,,0,<a refstr=ESPINOZA_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152..108E/abstract target=ref>Espinoza et al. 2016</a>,G,5498.0,0.92,0.93,0.01,[Fe/H],4.48,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h57m35.94s,284.3997616,-49d08m18.65s,-49.1385126,12.5038973,11.096,-5.76422,535.383,13.981,12.086,13.7929,2022-05-03,2022-05,3/05/2022,,,
34122,TOI-540 b,TOI-540,Gaia DR2 4785886941312921344,0,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=PATEL__AMP__ESPINOZA_2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..228P/abstract target=ref>Patel &amp; Espinoza 2022</a>,1.2391481,,,,,0,<a refstr=MENT_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...23M/abstract target=ref>Ment et al. 2021</a>,M V,3216.0,0.19,0.16,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h05m14.33s,76.3096949,-47d56m15.14s,-47.9375391,70.6832118,-66.0851,25.0774,14.0022,14.823,8.9,12.8938,2022-05-03,2022-05,3/05/2022,,,
1526,HATS-34 b,HATS-34,Gaia DR2 4904523077718046720,0,1,1,Transit,2016,HATSouth,Published Confirmed,0,<a refstr=PATEL__AMP__ESPINOZA_2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..228P/abstract target=ref>Patel &amp; Espinoza 2022</a>,2.106161,,,,,0,<a refstr=DE_VAL_BORRO_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152..161D/abstract target=ref>de Val-Borro et al. 2016</a>,,5380.0,0.98,0.95,0.25,[Fe/H],4.43,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h03m05.88s,0.7744866,-62d28m09.54s,-62.4693167,5.7005088,2.89427,4.91111,508.842,13.857,12.095,13.679,2022-05-03,2022-05,3/05/2022,,,
1543,HATS-39 b,HATS-39,Gaia DR2 5605481703444311040,0,1,1,Transit,2018,HATSouth,Published Confirmed,0,<a refstr=PATEL__AMP__ESPINOZA_2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..228P/abstract target=ref>Patel &amp; Espinoza 2022</a>,4.5776346,,,,,0,<a refstr=BENTO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.477.3406B/abstract target=ref>Bento et al. 2018</a>,,6572.0,1.62,1.38,0.0,[Fe/H],4.16,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h29m40.61s,112.4192251,-29d56m16.50s,-29.9379163,5.6888303,2.66967,-5.02351,878.521,12.745,11.518,12.6539,2022-05-03,2022-05,3/05/2022,,,
1569,HATS-43 b,HATS-43,Gaia DR2 2905983466705521792,0,1,1,Transit,2018,HATSouth,Published Confirmed,0,<a refstr=PATEL__AMP__ESPINOZA_2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..228P/abstract target=ref>Patel &amp; Espinoza 2022</a>,4.3888493,,,,,0,<a refstr=BRAHM_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..112B/abstract target=ref>Brahm et al. 2018</a>,,5099.0,0.81,0.84,0.05,[Fe/H],4.54,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h22m09.18s,80.5382418,-30d58m14.94s,-30.9708179,9.7201911,8.70402,4.32691,362.273,13.562,11.556,13.4014,2022-05-03,2022-05,3/05/2022,,,
34585,WASP-120 b,WASP-120,Gaia DR2 4837286842167819776,0,1,1,Transit,2016,SuperWASP,Published Confirmed,0,<a refstr=PATEL__AMP__ESPINOZA_2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..228P/abstract target=ref>Patel &amp; Espinoza 2022</a>,3.6112686,,,,,0,<a refstr=TURNER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016PASP..128f4401T/abstract target=ref>Turner et al. 2016</a>,F5,6450.0,1.87,1.39,-0.05,[Fe/H],4.04,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h10m27.86s,62.6160813,-45d53m53.68s,-45.8982434,6.9317107,2.37925,-6.51059,381.174,10.96,9.877,10.8989,2022-05-03,2022-05,3/05/2022,,,
34755,WASP-156 b,WASP-156,Gaia DR2 2514360548993901312,0,1,1,Transit,2017,SuperWASP,Published Confirmed,0,<a refstr=PATEL__AMP__ESPINOZA_2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..228P/abstract target=ref>Patel &amp; Espinoza 2022</a>,3.8361632,,,,,0,<a refstr=DEMANGEON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...610A..63D/abstract target=ref>Demangeon et al. 2018</a>,K3,4910.0,0.76,0.84,0.24,[Fe/H],4.6,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h11m07.70s,32.782085,+02d25m05.50s,2.4181937,84.3131056,74.1903,40.0562,122.066,11.559,9.339,11.3227,2022-05-03,2022-05,3/05/2022,,,
684,GJ 514 b,GJ 514,Gaia DR2 3738099879558957952,1,1,1,Radial Velocity,2022,Multiple Observatories,Published Confirmed,0,<a refstr=DAMASSO_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220406376D/abstract target=ref>Damasso et al. 2022</a>,140.43,0.422,,,,0,<a refstr=DAMASSO_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220406376D/abstract target=ref>Damasso et al. 2022</a>,M0.5-1.0 V,3728.0,0.5,0.51,-0.14,[Fe/H],4.76,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h30m00.97s,202.5040424,+10d22m21.14s,10.3725387,1557.079656,1127.51,-1073.88,7.61778,9.05,5.036,8.20621,2022-04-19,2022-04,19/04/2022,,,
33719,TOI-1807 b,TOI-1807,Gaia DR2 1476485996883837184,1,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=HEDGES_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162...54H/abstract target=ref>Hedges et al. 2021</a>,0.549372,0.00812,1.258,0.112,,0,<a refstr=HEDGES_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162...54H/abstract target=ref>Hedges et al. 2021</a>,,4757.0,0.68,0.75,-0.029,[Fe/H],4.65,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h25m07.83s,201.2826259,+38d55m20.52s,38.9223671,127.6826101,-124.713,-27.3773,42.5775,10.0,7.568,9.67517,2022-04-12,2021-08,12/04/2022,,,
34165,TOI-620 b,TOI-620,Gaia DR2 5738284016370287616,1,1,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=REEFE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220403108R/abstract target=ref>Reefe et al. 2022</a>,5.0988179,0.04825,3.76,0.335,,0,<a refstr=REEFE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220403108R/abstract target=ref>Reefe et al. 2022</a>,M2.5 V,3708.0,0.55,0.58,0.35,[Fe/H],4.72,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h28m41.63s,142.1734459,-12d10m01.79s,-12.1671652,391.5008467,35.8716,-389.854,33.0231,12.262,7.954,11.3104,2022-04-12,2022-04,12/04/2022,,,
35666,WD 0806-661 b,WD 0806-661,Gaia DR2 5274517467840296832,1,1,1,Imaging,2011,Spitzer Space Telescope,Published Confirmed,0,<a refstr=RODRIGUEZ_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011ApJ...732L..29R/abstract target=ref> Rodriguez et al. 2011 </a>,,2500.0,,,8.0,0,<a refstr=RODRIGUEZ_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011ApJ...732L..29R/abstract target=ref> Rodriguez et al. 2011 </a>,DQ,,,0.62,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h06m54.62s,121.7275683,-66d18m21.18s,-66.3058835,442.7731538,335.547,-288.888,19.2444,13.855,13.781,13.6826,2022-04-12,2011-05,12/04/2022,,,
33814,TOI-216.01,TOI-216,Gaia DR2 4664811297844004352,1,1,2,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=DAWSON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..161D/abstract target=ref>Dawson et al. 2021</a>,34.525528,,10.1,0.901,0.56,1,<a refstr=DAWSON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..161D/abstract target=ref>Dawson et al. 2021</a>,,,0.75,0.77,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h55m55.20s,73.9800129,-63d15m37.19s,-63.2603301,60.7523014,-22.6991,-56.3524,177.945,12.324,10.218,12.1631,2022-04-12,2021-04,12/04/2022,,,
153,AB Aur b,AB Aur,Gaia DR2 156917493449670656,1,1,1,Imaging,2022,Subaru Telescope,Published Confirmed,0,<a refstr=CURRIE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022NatAs.tmp...76C/abstract target=ref>Currie et al. 2022</a>,,93.9,,,9.0,0,<a refstr=CURRIE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022NatAs.tmp...76C/abstract target=ref>Currie et al. 2022</a>,,9770.0,,2.4,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h55m45.85s,73.9410446,+30d33m03.92s,30.5510888,24.429161,3.92615,-24.1116,162.127,7.076,4.23,7.07854,2022-04-12,2022-04,12/04/2022,,,
4578,K2-241 b,K2-241,Gaia DR2 3594882751966012160,1,1,1,Transit,2018,K2,Published Confirmed,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,26.8199,0.1567,2.55,0.227,,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,,5262.0,0.75,0.71,-0.44,[Fe/H],4.54,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h04m57.28s,181.2386829,-06d48m19.07s,-6.8052985,118.5480295,-102.72,-59.1797,149.464,11.97,9.933,11.7562,2022-03-28,2018-08,28/03/2022,,,
4586,K2-247 b,K2-247,Gaia DR2 3578596339057980160,1,1,2,Transit,2018,K2,Published Confirmed,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,2.25021,0.0304,2.12,0.189,,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,,4667.0,0.69,0.74,-0.08,[Fe/H],4.63,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h35m34.44s,188.8935189,-10d04m09.41s,-10.0692793,38.4640839,-36.6433,-11.6942,258.113,14.857,11.556,14.3583,2022-03-28,2018-08,28/03/2022,,,
4585,K2-246 b,K2-246,Gaia DR2 3697828548204889344,1,1,1,Transit,2018,K2,Published Confirmed,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,5.76918,0.0602,3.49,0.311,,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,,5610.0,0.94,0.87,-0.19,[Fe/H],4.43,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h06m31.11s,181.6296115,-01d09m38.16s,-1.1606,24.2702425,-21.4944,-11.271,703.616,14.792,12.788,14.3512,2022-03-28,2018-08,28/03/2022,,,
4584,K2-245 b,K2-245,Gaia DR2 3694743765254445312,1,1,1,Transit,2018,K2,Published Confirmed,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,11.89307,0.0959,4.34,0.387,,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,,5793.0,1.25,0.83,-0.45,[Fe/H],4.16,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h20m43.58s,185.181563,-01d35m27.29s,-1.5909138,25.9845291,-25.759,-3.41609,456.064,12.755,11.158,12.5639,2022-03-28,2018-08,28/03/2022,,,
4580,K2-243 b,K2-243,Gaia DR2 3597570989175080576,1,1,2,Transit,2018,K2,Published Confirmed,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,11.54182,0.1087,2.17,0.194,,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,,6570.0,1.39,1.29,-0.03,[Fe/H],4.26,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h04m29.07s,181.1211419,-04d53m56.89s,-4.8991358,64.4472506,-61.8134,18.236,266.864,10.971,9.591,10.7424,2022-03-28,2018-08,28/03/2022,,,
4579,K2-242 b,K2-242,Gaia DR2 3595647565382917120,1,1,1,Transit,2018,K2,Published Confirmed,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,6.51389,0.0494,2.54,0.227,,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,,3459.0,0.37,0.38,-0.01,[Fe/H],4.89,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h59m20.60s,179.8358421,-06d31m04.28s,-6.5178542,8.3136347,-6.9378,-4.58077,109.237,16.414,11.777,15.3818,2022-03-28,2018-08,28/03/2022,,,
4454,K2-210 b,K2-210,Gaia DR2 2538051863476537984,1,1,1,Transit,2018,K2,Published Confirmed,0,<a refstr=ADAMS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2..152A/abstract target=ref>Adams et al. 2021</a>,0.57023,,0.86,0.077,,0,<a refstr=ADAMS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2..152A/abstract target=ref>Adams et al. 2021</a>,,5500.0,0.89,,0.0,[Fe/H],4.6,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h10m33.90s,17.6412694,+01d34m42.29s,1.5784137,77.6140865,70.7469,31.919,176.51,11.535,9.915,11.5845,2022-03-28,2021-08,28/03/2022,,,
4516,K2-225 b,K2-225,Gaia DR2 3579573358218514944,1,1,1,Transit,2018,K2,Published Confirmed,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,15.87209,0.134,3.49,0.311,,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,,5742.0,1.7,1.27,0.38,[Fe/H],4.08,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h26m09.86s,186.5410958,-09d37m29.36s,-9.6248232,38.9429518,-38.0437,-8.32048,357.778,11.836,9.954001,11.5203,2022-03-28,2018-08,28/03/2022,,,
4506,K2-223 b,K2-223,Gaia DR2 3578046995560843520,1,1,2,Transit,2018,K2,Published Confirmed,0,<a refstr=ADAMS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2..152A/abstract target=ref>Adams et al. 2021</a>,0.50557,,0.89,0.079,,0,<a refstr=ADAMS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2..152A/abstract target=ref>Adams et al. 2021</a>,,5859.0,1.0,,0.19,[Fe/H],4.5,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h21m13.48s,185.306183,-10d16m55.53s,-10.2820915,16.7520877,7.37793,-15.0399,198.604,11.443,9.835,11.2736,2022-03-28,2021-08,28/03/2022,,,
