,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
4316,SB56944_island_742,SB56944_component_742b,J103911-331647,10:39:11.5,-33:16:47,159.79804,-33.279774,0.16,0.16,943.5,4.655,0.199,2.989,0.26,10.31,7.49,45.38,0.41,0.34,0.1,0.0,0.0,24.44,0.0,0.0,46.14,26.611,848.059,-99.0,-99.0,0.0,0.0,0.119,1,0,1,0,,selavy-image.i.RACS_1057-32.SB56944.cont.taylor.0.restored.conv.components.xml
4315,SB56944_island_742,SB56944_component_742a,J103911-331646,10:39:11.9,-33:16:46,159.799716,-33.279665,0.06,0.06,943.5,7.44,0.087,9.502,0.177,13.47,11.41,152.65,0.16,0.13,0.05,8.8,0.0,-28.18,0.37,0.0,1.45,26.611,848.059,-0.98,-99.0,0.01,0.0,0.119,1,0,1,0,,selavy-image.i.RACS_1057-32.SB56944.cont.taylor.0.restored.conv.components.xml
4624,SB56944_island_1010,SB56944_component_1010a,J103917-344445,10:39:17.0,-34:44:45,159.820796,-34.745936,0.41,0.38,943.5,7.402,0.489,12.13,1.207,16.95,11.64,115.29,0.97,0.89,0.14,13.16,2.51,-58.97,1.89,6.86,75.88,1.568,217.947,-99.0,-99.0,0.0,0.0,0.957,0,0,1,0,,selavy-image.i.RACS_1057-32.SB56944.cont.taylor.0.restored.conv.components.xml
3865,SB56944_island_375,SB56944_component_375a,J103921-323920,10:39:21.5,-32:39:20,159.839683,-32.655789,0.11,0.1,943.5,21.77,0.383,34.35,0.919,16.54,11.48,78.24,0.25,0.23,0.04,11.77,4.86,83.33,0.54,0.91,8.34,132.548,1287.188,-99.0,-99.0,0.0,0.0,0.71,0,0,1,0,,selavy-image.i.RACS_1057-32.SB56944.cont.taylor.0.restored.conv.components.xml
4915,SB56944_island_1256,SB56944_component_1256a,J103924-324023,10:39:24.2,-32:40:23,159.850842,-32.673324,0.6,0.55,943.5,5.421,0.576,7.236,1.224,15.07,10.66,112.42,1.43,1.27,0.24,10.58,0.0,-59.73,3.03,0.0,128.44,2.463,342.476,-99.0,-99.0,0.0,0.0,0.845,0,0,1,0,,selavy-image.i.RACS_1057-32.SB56944.cont.taylor.0.restored.conv.components.xml
3909,SB56944_island_410,SB56944_component_410b,J103930-343301,10:39:30.0,-34:33:01,159.874799,-34.55034,0.22,0.22,943.5,13.907,0.549,19.232,1.187,13.57,12.26,47.55,0.55,0.47,0.27,7.31,6.15,6.62,0.71,0.74,87.99,26.201,490.282,-99.0,-99.0,0.0,0.0,0.84,1,0,1,0,,selavy-image.i.RACS_1057-32.SB56944.cont.taylor.0.restored.conv.components.xml
3908,SB56944_island_410,SB56944_component_410a,J103930-343249,10:39:30.7,-34:32:49,159.877956,-34.546987,0.18,0.17,943.5,19.175,0.651,23.325,1.291,12.33,11.87,52.77,0.44,0.38,0.6,6.1,3.54,-25.94,1.12,2.27,40.5,26.201,490.282,-99.0,-99.0,0.0,0.0,0.84,1,0,1,0,,selavy-image.i.RACS_1057-32.SB56944.cont.taylor.0.restored.conv.components.xml
5205,SB56944_island_1518,SB56944_component_1518a,J103931-342131,10:39:31.5,-34:21:31,159.881342,-34.35867,0.82,0.75,943.5,4.416,0.683,5.161,1.318,13.48,10.44,64.24,1.96,1.71,0.45,6.54,2.14,67.6,6.2,13.86,48.83,0.436,165.091,-99.0,-99.0,0.0,0.0,0.836,0,0,1,0,,selavy-image.i.RACS_1057-32.SB56944.cont.taylor.0.restored.conv.components.xml
4913,SB56944_island_1254,SB56944_component_1254a,J103932-345206,10:39:32.4,-34:52:06,159.885049,-34.868432,0.63,0.57,943.5,5.694,0.666,6.894,1.315,12.49,11.66,115.25,1.52,1.31,1.15,6.88,1.22,-41.56,3.32,15.14,360.0,0.257,110.697,-99.0,-99.0,0.0,0.0,0.853,0,0,1,0,,selavy-image.i.RACS_1057-32.SB56944.cont.taylor.0.restored.conv.components.xml
4911,SB56944_island_1252,SB56944_component_1252a,J103933-341240,10:39:33.9,-34:12:40,159.891211,-34.211262,0.77,0.78,943.5,5.604,0.793,7.677,1.705,14.05,11.73,44.19,1.95,1.69,0.56,7.99,5.3,28.04,4.69,5.36,297.2,0.391,147.347,-99.0,-99.0,0.0,0.0,1.198,0,0,1,0,,selavy-image.i.RACS_1057-32.SB56944.cont.taylor.0.restored.conv.components.xml
