,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
6995,SB56538_island_936,SB56538_component_936a,J171403+242219,17:14:03.5,+24:22:19,258.514739,24.372006,0.93,0.56,943.5,8.998,0.9,12.146,1.964,17.74,16.16,89.29,2.19,1.31,0.61,13.38,0.0,81.85,4.31,0.0,108.51,0.575,103.159,-99.0,-99.0,0.0,0.0,1.365,0,0,1,0,,selavy-image.i.RACS_1731+23.SB56538.cont.taylor.0.restored.conv.components.xml
7183,SB56538_island_1103,SB56538_component_1103a,J171408+244807,17:14:08.1,+24:48:07,258.53391,24.802115,0.2,0.29,943.5,7.069,0.247,8.588,0.487,19.95,12.93,165.47,0.7,0.45,0.05,8.38,5.03,-36.07,2.07,1.55,310.15,10.661,516.27,-99.0,-99.0,0.0,0.0,0.317,0,0,1,0,,selavy-image.i.RACS_1731+23.SB56538.cont.taylor.0.restored.conv.components.xml
6718,SB56538_island_700,SB56538_component_700a,J171409+241920,17:14:09.5,+24:19:20,258.539599,24.322352,0.39,0.57,943.5,12.228,0.89,12.937,1.602,18.5,12.14,164.18,1.37,0.87,0.12,5.47,0.0,-61.79,2.39,0.0,360.0,3.353,240.447,-99.0,-99.0,0.0,0.0,0.956,0,0,1,0,,selavy-image.i.RACS_1731+23.SB56538.cont.taylor.0.restored.conv.components.xml
7521,SB56538_island_1406,SB56538_component_1406a,J171417+225332,17:14:17.4,+22:53:32,258.572411,22.892383,0.63,0.86,943.5,5.205,0.5,7.344,1.117,18.72,16.0,154.97,2.14,1.29,0.36,11.5,2.18,-89.35,2.07,20.76,323.04,0.796,137.68,-99.0,-99.0,0.0,0.0,0.799,0,0,1,0,,selavy-image.i.RACS_1731+23.SB56538.cont.taylor.0.restored.conv.components.xml
6468,SB56538_island_491,SB56538_component_491a,J171418+243050,17:14:18.3,+24:30:50,258.576166,24.51399,0.22,0.33,943.5,18.789,0.778,20.192,1.415,18.75,12.17,167.24,0.79,0.5,0.06,4.95,2.37,-51.74,2.14,2.56,360.0,52.873,788.689,-99.0,-99.0,0.0,0.0,0.853,0,0,1,0,,selavy-image.i.RACS_1731+23.SB56538.cont.taylor.0.restored.conv.components.xml
6403,SB56538_island_440,SB56538_component_440a,J171421+230416,17:14:21.0,+23:04:16,258.587587,23.071228,0.2,0.29,943.5,21.14,0.706,27.025,1.446,20.43,13.28,164.75,0.69,0.44,0.05,9.51,5.82,-34.8,1.91,1.44,253.81,11.261,335.571,-99.0,-99.0,0.0,0.0,0.971,0,0,1,0,,selavy-image.i.RACS_1731+23.SB56538.cont.taylor.0.restored.conv.components.xml
6753,SB56538_island_728,SB56538_component_728a,J171427+224949,17:14:27.3,+22:49:49,258.613839,22.83038,0.3,0.43,943.5,11.92,0.623,14.042,1.216,17.84,14.02,162.72,1.05,0.65,0.14,8.15,0.0,89.92,1.66,0.0,107.84,5.006,258.355,-99.0,-99.0,0.0,0.0,0.776,0,0,1,0,,selavy-image.i.RACS_1731+23.SB56538.cont.taylor.0.restored.conv.components.xml
7350,SB56538_island_1249,SB56538_component_1249a,J171429+225957,17:14:29.0,+22:59:57,258.620901,22.999311,0.78,1.11,943.5,6.121,0.966,5.326,1.526,17.49,10.56,161.61,2.7,1.7,0.22,1.57,0.0,-62.33,16.94,0.0,360.0,0.996,176.445,-99.0,-99.0,0.0,0.0,0.815,0,0,1,0,,selavy-image.i.RACS_1731+23.SB56538.cont.taylor.0.restored.conv.components.xml
6253,SB56538_island_320,SB56538_component_320a,J171433+244339,17:14:33.6,+24:43:39,258.639793,24.727603,0.13,0.2,943.5,29.927,0.759,31.351,1.363,17.16,12.96,169.37,0.48,0.3,0.06,5.78,0.0,80.75,1.23,0.0,4.38,22.243,469.282,-99.0,-99.0,0.0,0.0,0.809,0,0,1,0,,selavy-image.i.RACS_1731+23.SB56538.cont.taylor.0.restored.conv.components.xml
5968,SB56538_island_113,SB56538_component_113a,J171436+240645,17:14:36.9,+24:06:45,258.653594,24.112763,0.06,0.09,943.5,79.718,0.908,82.903,1.618,17.71,12.47,171.58,0.21,0.13,0.02,4.64,0.0,73.66,0.65,0.0,12.27,87.823,818.782,-1.36,-99.0,0.0,0.0,0.956,0,0,1,0,,selavy-image.i.RACS_1731+23.SB56538.cont.taylor.0.restored.conv.components.xml
6681,SB56538_island_668,SB56538_component_668a,J171442+211910,17:14:42.2,+21:19:10,258.675784,21.319539,0.23,0.36,943.5,12.787,0.568,13.568,1.032,16.85,13.37,172.88,0.84,0.53,0.12,6.69,0.0,76.6,1.86,0.0,35.4,20.165,600.073,-99.0,-99.0,0.0,0.0,0.618,0,0,1,0,,selavy-image.i.RACS_1731+23.SB56538.cont.taylor.0.restored.conv.components.xml
7752,SB56538_island_1624,SB56538_component_1624a,J171443+243648,17:14:43.7,+24:36:48,258.681982,24.613469,0.87,1.29,943.5,4.401,0.718,4.746,1.316,20.78,11.02,165.85,3.09,1.97,0.19,9.98,0.0,-21.19,9.52,0.0,205.1,0.106,62.713,-99.0,-99.0,0.0,0.0,0.795,0,0,1,0,,selavy-image.i.RACS_1731+23.SB56538.cont.taylor.0.restored.conv.components.xml
7840,SB56538_island_1701,SB56538_component_1701a,J171446+240424,17:14:46.7,+24:04:24,258.694484,24.073376,1.31,1.11,943.5,4.09,0.737,4.353,1.343,16.8,13.45,123.81,3.41,2.15,0.5,10.52,0.0,-86.93,5.33,0.0,360.0,0.309,121.382,-99.0,-99.0,0.0,0.0,0.805,0,0,1,0,,selavy-image.i.RACS_1731+23.SB56538.cont.taylor.0.restored.conv.components.xml
7044,SB56538_island_981,SB56538_component_981a,J171448+222214,17:14:48.6,+22:22:14,258.702391,22.370789,0.4,0.64,943.5,8.501,0.671,9.219,1.245,16.5,13.96,3.58,1.51,0.95,0.29,8.18,0.0,72.31,2.13,0.0,214.77,1.5,180.605,-99.0,-99.0,0.0,0.0,0.755,0,0,1,0,,selavy-image.i.RACS_1731+23.SB56538.cont.taylor.0.restored.conv.components.xml
6328,SB56538_island_376,SB56538_component_376a,J171448+240421,17:14:48.8,+24:04:21,258.703244,24.072524,0.13,0.19,943.5,25.132,0.528,33.888,1.15,17.75,16.13,159.95,0.46,0.28,0.13,11.3,0.0,83.46,0.61,0.0,39.64,46.434,632.688,-99.0,-99.0,0.0,0.0,0.799,0,0,1,0,,selavy-image.i.RACS_1731+23.SB56538.cont.taylor.0.restored.conv.components.xml
6491,SB56538_island_511,SB56538_component_511a,J171451+240202,17:14:51.5,+24:02:02,258.714589,24.034057,0.13,0.17,943.5,17.477,0.296,35.249,0.867,31.13,13.76,165.09,0.41,0.3,0.02,25.22,7.26,-16.54,0.77,1.22,8.82,168.08,1021.751,-99.0,-99.0,0.0,0.0,0.796,0,0,1,0,,selavy-image.i.RACS_1731+23.SB56538.cont.taylor.0.restored.conv.components.xml
7000,SB56538_island_941,SB56538_component_941a,J171451+211454,17:14:51.7,+21:14:54,258.715442,21.248386,0.54,0.74,943.5,8.586,0.81,9.479,1.511,17.22,13.61,157.44,1.82,1.14,0.25,7.81,0.0,-87.45,2.34,0.0,247.85,7.925,410.617,-99.0,-99.0,0.0,0.0,0.926,0,0,1,0,,selavy-image.i.RACS_1731+23.SB56538.cont.taylor.0.restored.conv.components.xml
