,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
7080,SB55779_island_900,SB55779_component_900b,J072950+291903,07:29:50.1,+29:19:03,112.45869,29.317584,0.15,0.26,943.5,3.505,0.086,5.047,0.213,37.49,9.5,174.89,0.6,0.36,0.01,30.66,0.0,-3.06,1.1,0.0,15.36,48.246,854.984,-99.0,-99.0,0.0,0.0,0.154,1,0,1,0,,selavy-image.i.RACS_0748+28.SB55779.cont.taylor.0.restored.conv.components.xml
7079,SB55779_island_900,SB55779_component_900a,J072950+291913,07:29:50.8,+29:19:13,112.461555,29.320382,0.08,0.15,943.5,9.606,0.155,9.529,0.267,22.38,10.97,170.89,0.35,0.18,0.02,5.78,0.0,5.8,1.85,0.0,37.51,48.246,854.984,-3.55,-99.0,0.0,0.0,0.154,1,0,1,0,,selavy-image.i.RACS_0748+28.SB55779.cont.taylor.0.restored.conv.components.xml
7338,SB55779_island_1129,SB55779_component_1129a,J073005+290127,07:30:05.3,+29:01:27,112.521947,29.024244,0.62,1.18,943.5,7.207,0.92,7.208,1.594,21.33,11.6,176.35,2.77,1.46,0.14,6.18,0.0,44.34,4.13,0.0,360.0,0.455,102.863,-99.0,-99.0,0.0,0.0,0.921,0,0,1,0,,selavy-image.i.RACS_0748+28.SB55779.cont.taylor.0.restored.conv.components.xml
6302,SB55779_island_265,SB55779_component_265a,J073015+272434,07:30:15.7,+27:24:34,112.56532,27.40967,0.09,0.17,943.5,39.842,0.631,57.922,1.417,27.29,13.18,175.52,0.41,0.22,0.01,16.86,5.76,4.53,0.97,1.14,33.31,76.133,661.471,-99.0,-99.0,0.0,0.0,1.036,0,0,1,0,,selavy-image.i.RACS_0748+28.SB55779.cont.taylor.0.restored.conv.components.xml
7125,SB55779_island_933,SB55779_component_933a,J073025+271601,07:30:25.1,+27:16:01,112.604699,27.266976,0.4,0.75,943.5,9.019,0.695,10.045,1.3,20.99,13.13,172.57,1.77,0.92,0.1,6.86,0.0,66.76,3.05,0.0,273.01,2.835,210.477,-99.0,-99.0,0.0,0.0,0.801,0,0,1,0,,selavy-image.i.RACS_0748+28.SB55779.cont.taylor.0.restored.conv.components.xml
7888,SB55779_island_1623,SB55779_component_1623a,J073030+274909,07:30:30.6,+27:49:09,112.627551,27.819321,0.95,1.49,943.5,4.588,0.727,5.26,1.383,22.45,12.63,158.5,3.69,1.93,0.18,9.67,0.0,-60.47,6.12,0.0,360.0,0.098,63.986,-99.0,-99.0,0.0,0.0,0.867,0,0,1,0,,selavy-image.i.RACS_0748+28.SB55779.cont.taylor.0.restored.conv.components.xml
6289,SB55779_island_256,SB55779_component_256a,J073033+275800,07:30:33.4,+27:58:00,112.639261,27.966601,0.11,0.2,943.5,40.501,0.868,42.674,1.558,21.67,12.03,169.2,0.48,0.25,0.02,3.86,0.0,73.76,1.74,0.0,22.17,14.484,348.87,-99.0,-99.0,0.0,0.0,0.928,0,0,1,0,,selavy-image.i.RACS_0748+28.SB55779.cont.taylor.0.restored.conv.components.xml
6357,SB55779_island_306,SB55779_component_306b,J073035+283047,07:30:35.2,+28:30:47,112.646534,28.513254,4.6,8.6,943.5,28.181,23.285,36.16,47.802,24.18,13.13,173.26,20.35,10.65,0.88,11.11,5.71,10.41,58.86,42.98,360.0,0.025,12.687,-99.0,-99.0,0.0,0.0,32.178,1,0,1,0,,selavy-image.i.RACS_0748+28.SB55779.cont.taylor.0.restored.conv.components.xml
6356,SB55779_island_306,SB55779_component_306a,J073035+283023,07:30:35.9,+28:30:23,112.649392,28.506613,4.41,7.84,943.5,31.156,24.116,38.934,48.624,24.9,12.42,168.59,18.72,9.89,0.75,12.21,4.92,-12.36,57.47,60.4,172.55,0.025,12.687,-99.0,-99.0,0.0,0.0,32.178,1,0,1,0,,selavy-image.i.RACS_0748+28.SB55779.cont.taylor.0.restored.conv.components.xml
6405,SB55779_island_344,SB55779_component_344a,J073047+265938,07:30:47.3,+26:59:38,112.697082,26.993958,0.18,0.33,943.5,29.127,0.955,35.428,1.895,22.38,13.44,172.37,0.79,0.41,0.04,7.92,4.26,49.36,0.66,3.76,360.0,22.799,423.701,-99.0,-99.0,0.0,0.0,1.232,0,0,1,0,,selavy-image.i.RACS_0748+28.SB55779.cont.taylor.0.restored.conv.components.xml
