,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
7067,SB55661_island_1240,SB55661_component_1240a,J103437+384514,10:34:37.7,+38:45:14,158.657048,38.753903,0.7,1.55,943.5,6.496,0.721,8.227,1.467,33.32,12.77,165.38,3.75,1.4,0.07,15.53,2.55,-33.46,10.4,16.91,360.0,0.591,105.609,-99.0,-99.0,0.0,0.0,0.979,0,0,1,0,,selavy-image.i.RACS_1054+37.SB55661.cont.taylor.0.restored.conv.components.xml
7151,SB55661_island_1316,SB55661_component_1316a,J103445+380343,10:34:45.2,+38:03:43,158.688281,38.061999,0.99,2.66,943.5,5.862,1.285,5.293,2.087,30.68,9.89,177.09,6.27,2.32,0.12,10.14,0.0,28.48,18.16,0.0,360.0,0.047,40.838,-99.0,-99.0,0.0,0.0,1.137,0,0,1,0,,selavy-image.i.RACS_1054+37.SB55661.cont.taylor.0.restored.conv.components.xml
6117,SB55661_island_405,SB55661_component_405a,J103449+363034,10:34:49.3,+36:30:34,158.705269,36.509674,0.05,0.13,943.5,23.23,0.239,23.738,0.42,28.88,11.89,170.11,0.31,0.12,0.01,4.08,0.0,85.83,1.17,0.0,16.77,291.593,1558.826,-0.39,-99.0,0.0,0.0,0.246,0,0,1,0,,selavy-image.i.RACS_1054+37.SB55661.cont.taylor.0.restored.conv.components.xml
6600,SB55661_island_810,SB55661_component_810a,J103509+365017,10:35:09.7,+36:50:17,158.790359,36.838152,0.37,0.86,943.5,10.422,0.585,15.105,1.32,32.59,14.94,166.49,2.07,0.74,0.04,14.06,7.9,-42.15,4.98,1.5,360.0,23.624,453.243,-99.0,-99.0,0.0,0.0,0.962,0,0,1,0,,selavy-image.i.RACS_1054+37.SB55661.cont.taylor.0.restored.conv.components.xml
6700,SB55661_island_900,SB55661_component_900a,J103510+363436,10:35:10.4,+36:34:36,158.793156,36.576732,0.41,0.85,943.5,9.063,0.477,15.042,1.191,34.14,16.34,161.97,2.1,0.74,0.04,18.57,7.88,-45.81,4.11,1.73,360.0,50.077,662.776,-99.0,-99.0,0.0,0.0,0.953,0,0,1,0,,selavy-image.i.RACS_1054+37.SB55661.cont.taylor.0.restored.conv.components.xml
6793,SB55661_island_987,SB55661_component_987a,J103517+363030,10:35:17.4,+36:30:30,158.822544,36.508479,0.49,1.26,943.5,8.344,0.731,10.632,1.496,32.66,13.11,172.3,2.98,1.1,0.06,13.08,6.49,1.98,10.76,7.39,299.91,6.856,294.583,-99.0,-99.0,0.0,0.0,1.002,0,0,1,0,,selavy-image.i.RACS_1054+37.SB55661.cont.taylor.0.restored.conv.components.xml
6432,SB55661_island_667,SB55661_component_667a,J103518+361952,10:35:18.9,+36:19:52,158.828882,36.331353,0.36,0.92,943.5,13.661,0.963,14.523,1.745,28.54,12.51,173.34,2.18,0.81,0.05,6.3,0.0,67.34,4.07,0.0,360.0,9.682,333.599,-99.0,-99.0,0.0,0.0,1.045,0,0,1,0,,selavy-image.i.RACS_1054+37.SB55661.cont.taylor.0.restored.conv.components.xml
6962,SB55661_island_1145,SB55661_component_1145a,J103519+380051,10:35:19.4,+38:00:51,158.830865,38.014367,0.69,1.59,943.5,7.125,0.94,6.699,1.568,27.04,11.68,167.56,3.83,1.44,0.09,4.31,0.0,-89.46,11.03,0.0,360.0,1.732,177.459,-99.0,-99.0,0.0,0.0,0.874,0,0,1,0,,selavy-image.i.RACS_1054+37.SB55661.cont.taylor.0.restored.conv.components.xml
7172,SB55661_island_1336,SB55661_component_1336a,J103524+363612,10:35:24.6,+36:36:12,158.852559,36.603357,0.43,1.22,943.5,5.481,0.36,11.059,1.031,38.9,17.43,1.77,2.88,1.01,0.05,26.11,10.48,17.1,5.85,4.48,360.0,4.947,260.333,-99.0,-99.0,0.0,0.0,0.952,0,0,1,0,,selavy-image.i.RACS_1054+37.SB55661.cont.taylor.0.restored.conv.components.xml
5804,SB55661_island_151,SB55661_component_151a,J103528+374458,10:35:28.5,+37:44:58,158.868702,37.749481,0.07,0.2,943.5,57.888,0.673,92.742,1.679,30.73,17.52,0.55,0.46,0.16,0.01,15.84,0.0,55.28,0.21,0.0,357.15,643.325,1497.181,-99.0,-99.0,0.0,0.0,1.305,0,0,1,0,,selavy-image.i.RACS_1054+37.SB55661.cont.taylor.0.restored.conv.components.xml
7068,SB55661_island_1241,SB55661_component_1241a,J103530+371103,10:35:30.1,+37:11:03,158.875509,37.184403,0.55,1.49,943.5,6.444,0.615,9.379,1.388,33.07,14.79,4.29,3.51,1.27,0.07,18.52,0.0,35.44,6.05,0.0,360.0,1.053,128.267,-99.0,-99.0,0.0,0.0,1.015,0,0,1,0,,selavy-image.i.RACS_1054+37.SB55661.cont.taylor.0.restored.conv.components.xml
7761,SB55661_island_1886,SB55661_component_1886a,J103531+382257,10:35:31.6,+38:22:57,158.881873,38.382505,0.88,2.29,943.5,3.594,0.628,3.846,1.153,35.5,10.13,174.91,5.4,2.03,0.09,19.29,0.0,2.95,14.53,0.0,360.0,0.432,105.27,-99.0,-99.0,0.0,0.0,0.694,0,0,1,0,,selavy-image.i.RACS_1054+37.SB55661.cont.taylor.0.restored.conv.components.xml
7194,SB55661_island_1358,SB55661_component_1358a,J103533+371944,10:35:33.5,+37:19:44,158.889756,37.328969,0.95,1.91,943.5,5.557,0.754,7.2,1.595,28.67,15.18,160.56,4.74,1.69,0.12,12.8,0.0,-77.77,1.98,0.0,360.0,0.342,96.141,-99.0,-99.0,0.0,0.0,1.079,0,0,1,0,,selavy-image.i.RACS_1054+37.SB55661.cont.taylor.0.restored.conv.components.xml
7163,SB55661_island_1328,SB55661_component_1328a,J103534+370622,10:35:34.0,+37:06:22,158.891814,37.106333,0.68,1.66,943.5,5.814,0.72,6.657,1.384,36.78,10.46,171.21,3.94,1.5,0.06,21.28,0.0,-7.98,10.21,0.0,41.28,1.303,155.341,-99.0,-99.0,0.0,0.0,0.867,0,0,1,0,,selavy-image.i.RACS_1054+37.SB55661.cont.taylor.0.restored.conv.components.xml
6549,SB55661_island_765,SB55661_component_765a,J103538+385824,10:35:38.8,+38:58:24,158.911776,38.973436,0.3,0.78,943.5,10.976,0.611,13.404,1.214,34.92,11.75,174.3,1.84,0.69,0.03,18.15,1.53,2.88,5.14,20.54,175.74,22.92,345.509,-99.0,-99.0,0.0,0.0,0.792,1,0,1,0,,selavy-image.i.RACS_1054+37.SB55661.cont.taylor.0.restored.conv.components.xml
6550,SB55661_island_765,SB55661_component_765b,J103539+385751,10:35:39.3,+38:57:51,158.913589,38.964331,0.36,0.92,943.5,10.421,0.733,11.06,1.323,29.72,12.0,173.04,2.18,0.81,0.05,6.02,0.0,51.9,1.61,0.0,360.0,22.92,345.509,-99.0,-99.0,0.0,0.0,0.792,1,0,1,0,,selavy-image.i.RACS_1054+37.SB55661.cont.taylor.0.restored.conv.components.xml
7568,SB55661_island_1703,SB55661_component_1703a,J103541+363642,10:35:41.4,+36:36:42,158.922595,36.611709,0.72,1.98,943.5,4.132,0.546,5.503,1.171,29.78,15.02,3.86,4.68,1.67,0.11,14.69,0.0,51.64,3.96,0.0,360.0,0.177,64.865,-99.0,-99.0,0.0,0.0,0.807,0,0,1,0,,selavy-image.i.RACS_1054+37.SB55661.cont.taylor.0.restored.conv.components.xml
5801,SB55661_island_148,SB55661_component_148a,J103542+351857,10:35:42.3,+35:18:57,158.926409,35.315988,0.06,0.15,943.5,59.275,0.568,93.902,1.355,36.85,14.44,168.4,0.36,0.13,0.01,21.5,8.91,-16.31,0.93,0.8,24.2,393.306,1139.316,-1.72,-99.0,0.0,0.0,1.051,0,0,1,0,,selavy-image.i.RACS_1054+37.SB55661.cont.taylor.0.restored.conv.components.xml
7836,SB55661_island_1954,SB55661_component_1954a,J103543+382237,10:35:43.4,+38:22:37,158.930998,38.377132,1.04,2.42,943.5,3.393,0.655,3.417,1.142,32.06,10.56,167.92,5.81,2.17,0.11,11.78,0.0,-25.81,21.94,0.0,360.0,0.122,59.887,-99.0,-99.0,0.0,0.0,0.663,0,0,1,0,,selavy-image.i.RACS_1054+37.SB55661.cont.taylor.0.restored.conv.components.xml
7564,SB55661_island_1699,SB55661_component_1699a,J103543+370821,10:35:43.7,+37:08:21,158.932009,37.139354,1.04,2.21,943.5,4.177,0.728,4.448,1.331,35.23,10.16,164.12,5.38,2.02,0.09,19.25,0.0,-28.25,13.86,0.0,360.0,0.186,70.846,-99.0,-99.0,0.0,0.0,0.798,0,0,1,0,,selavy-image.i.RACS_1054+37.SB55661.cont.taylor.0.restored.conv.components.xml
5781,SB55661_island_134,SB55661_component_134a,J103551+375636,10:35:51.6,+37:56:36,158.964883,37.943508,0.06,0.14,943.5,66.56,0.727,69.557,1.298,29.44,11.93,173.2,0.34,0.12,0.01,5.72,0.0,55.75,0.31,0.0,204.17,172.067,892.528,-0.63,-99.0,0.0,0.0,0.769,0,0,1,0,,selavy-image.i.RACS_1054+37.SB55661.cont.taylor.0.restored.conv.components.xml
6577,SB55661_island_790,SB55661_component_790a,J103554+353326,10:35:54.7,+35:33:26,158.977752,35.55734,0.55,1.22,943.5,10.834,0.999,12.286,1.893,29.27,13.02,165.62,2.96,1.09,0.07,8.86,0.0,-73.78,1.59,0.0,360.0,6.408,271.391,-99.0,-99.0,0.0,0.0,1.179,0,0,1,0,,selavy-image.i.RACS_1054+37.SB55661.cont.taylor.0.restored.conv.components.xml
