,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
3548,SB56485_island_389,SB56485_component_389a,J015308+040515,01:53:08.7,+04:05:15,28.286354,4.087625,0.16,0.15,943.5,24.709,0.641,30.851,1.302,16.61,11.88,86.62,0.38,0.35,0.06,9.95,0.0,-88.54,0.97,0.0,11.77,38.337,692.256,-99.0,-99.0,0.0,0.0,0.861,0,0,1,0,,selavy-image.i.RACS_0208+04.SB56485.cont.taylor.0.restored.conv.components.xml
4476,SB56485_island_1175,SB56485_component_1175a,J015309+061057,01:53:09.1,+06:10:57,28.288076,6.182667,0.15,0.16,943.5,6.05,0.101,17.312,0.393,28.07,16.12,72.27,0.34,0.37,0.03,24.67,10.98,72.1,0.6,0.92,2.99,38.708,948.776,-99.0,-99.0,0.0,0.0,0.471,0,0,1,0,,selavy-image.i.RACS_0208+04.SB56485.cont.taylor.0.restored.conv.components.xml
4315,SB56485_island_1033,SB56485_component_1033a,J015313+061212,01:53:13.2,+06:12:12,28.304984,6.20334,0.2,0.2,943.5,7.671,0.169,20.982,0.725,35.09,12.33,43.0,0.4,0.53,0.02,32.6,1.21,42.03,0.65,9.88,61.17,16.102,501.595,-99.0,-99.0,0.0,0.0,0.804,0,0,1,0,,selavy-image.i.RACS_0208+04.SB56485.cont.taylor.0.restored.conv.components.xml
4559,SB56485_island_1246,SB56485_component_1246a,J015318+061351,01:53:18.1,+06:13:51,28.325455,6.2311,0.45,0.45,943.5,6.155,0.379,11.716,1.067,22.38,13.45,36.95,1.07,1.06,0.11,18.37,5.06,33.37,1.99,4.83,82.13,0.401,101.383,-99.0,-99.0,0.0,0.0,0.938,0,0,1,0,,selavy-image.i.RACS_0208+04.SB56485.cont.taylor.0.restored.conv.components.xml
4896,SB56485_island_1543,SB56485_component_1543a,J015320+055946,01:53:20.9,+05:59:46,28.337097,5.996152,0.69,0.65,943.5,4.646,0.476,6.95,1.102,18.54,12.76,66.12,1.64,1.51,0.22,12.85,4.75,63.82,3.62,6.87,44.69,0.44,130.061,-99.0,-99.0,0.0,0.0,0.82,0,0,1,0,,selavy-image.i.RACS_0208+04.SB56485.cont.taylor.0.restored.conv.components.xml
3612,SB56485_island_435,SB56485_component_435a,J015324+042334,01:53:24.6,+04:23:34,28.352305,4.392942,0.19,0.17,943.5,21.592,0.697,23.948,1.296,14.51,12.09,96.16,0.46,0.4,0.13,6.43,0.0,-64.72,1.34,0.0,73.23,26.739,597.09,-99.0,-99.0,0.0,0.0,0.796,0,0,1,0,,selavy-image.i.RACS_0208+04.SB56485.cont.taylor.0.restored.conv.components.xml
3769,SB56485_island_569,SB56485_component_569a,J015325+054532,01:53:25.3,+05:45:32,28.355591,5.759026,0.26,0.23,943.5,16.284,0.698,18.001,1.296,14.82,11.79,86.97,0.6,0.53,0.14,6.61,0.0,-82.44,1.98,0.0,37.51,4.029,257.01,-99.0,-99.0,0.0,0.0,0.794,0,0,1,0,,selavy-image.i.RACS_0208+04.SB56485.cont.taylor.0.restored.conv.components.xml
3393,SB56485_island_274,SB56485_component_274b,J015327+022419,01:53:27.3,+02:24:19,28.363908,2.405519,0.11,0.11,943.5,11.054,0.162,21.85,0.454,19.25,16.23,136.94,0.27,0.24,0.06,15.0,9.51,-35.95,0.53,0.67,47.93,765.784,1918.763,-99.0,-99.0,0.0,0.0,0.413,1,0,1,0,,selavy-image.i.RACS_0208+04.SB56485.cont.taylor.0.restored.conv.components.xml
3392,SB56485_island_274,SB56485_component_274a,J015328+022400,01:53:28.0,+02:24:00,28.36657,2.39982,0.03,0.03,943.5,37.346,0.15,76.491,0.445,23.15,13.99,100.2,0.07,0.07,0.01,19.1,6.93,-76.94,0.13,0.25,2.04,765.784,1918.763,-1.88,-99.0,0.0,0.0,0.413,1,0,1,0,,selavy-image.i.RACS_0208+04.SB56485.cont.taylor.0.restored.conv.components.xml
5076,SB56485_island_1693,SB56485_component_1693a,J015328+040551,01:53:28.2,+04:05:51,28.36732,4.097507,0.84,0.76,943.5,4.26,0.553,5.65,1.169,16.85,12.45,94.25,1.98,1.79,0.33,10.52,3.06,-78.38,4.75,11.82,102.0,0.032,40.015,-99.0,-99.0,0.0,0.0,0.803,0,0,1,0,,selavy-image.i.RACS_0208+04.SB56485.cont.taylor.0.restored.conv.components.xml
