,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
4435,SB56823_island_734,SB56823_component_734a,J230936-173050,23:09:36.1,-17:30:50,347.400555,-17.514154,0.91,0.8,943.5,11.684,1.947,13.797,3.79,13.98,10.35,93.2,2.14,1.88,0.42,7.99,0.0,-75.3,5.42,0.0,146.86,0.534,116.98,-99.0,-99.0,0.0,0.0,2.42,0,0,1,0,,selavy-image.i.RACS_2326-18.SB56823.cont.taylor.0.restored.conv.components.xml
3620,SB56823_island_97,SB56823_component_97a,J230939-203348,23:09:39.3,-20:33:48,347.413661,-20.563476,0.02,0.02,943.5,88.025,0.417,97.912,0.776,12.74,10.7,68.59,0.06,0.05,0.02,4.57,2.87,74.11,0.25,0.31,1.94,72.028,915.17,-1.82,-99.0,0.0,0.0,0.478,0,0,1,0,,selavy-image.i.RACS_2326-18.SB56823.cont.taylor.0.restored.conv.components.xml
4219,SB56823_island_550,SB56823_component_550a,J230942-184200,23:09:42.0,-18:42:00,347.424938,-18.700018,0.18,0.16,943.5,16.065,0.563,17.632,1.04,13.1,10.27,82.79,0.44,0.38,0.11,5.93,0.0,-83.38,1.36,0.0,30.22,6.919,410.786,-99.0,-99.0,0.0,0.0,0.635,0,0,1,0,,selavy-image.i.RACS_2326-18.SB56823.cont.taylor.0.restored.conv.components.xml
4968,SB56823_island_1180,SB56823_component_1180a,J230949-190418,23:09:49.1,-19:04:18,347.454784,-19.071811,0.43,0.4,943.5,6.338,0.461,9.316,1.054,16.31,11.05,67.55,1.03,0.93,0.15,11.15,3.99,67.85,2.3,4.39,5.46,3.102,306.6,-99.0,-99.0,0.0,0.0,0.775,0,0,1,0,,selavy-image.i.RACS_2326-18.SB56823.cont.taylor.0.restored.conv.components.xml
5213,SB56823_island_1393,SB56823_component_1393a,J230949-184040,23:09:49.7,-18:40:40,347.45728,-18.67779,0.83,0.73,943.5,5.476,0.889,5.688,1.582,12.71,10.02,81.52,1.97,1.71,0.5,4.96,0.0,-83.34,6.99,0.0,143.92,0.054,62.248,-99.0,-99.0,0.0,0.0,0.934,0,0,1,0,,selavy-image.i.RACS_2326-18.SB56823.cont.taylor.0.restored.conv.components.xml
3669,SB56823_island_132,SB56823_component_132a,J230951-183939,23:09:51.2,-18:39:39,347.463165,-18.660897,0.06,0.05,943.5,68.335,0.766,80.612,1.483,13.12,11.02,71.5,0.14,0.13,0.05,5.59,3.82,82.05,0.5,0.56,8.06,40.473,694.136,-1.54,-99.0,0.0,0.0,0.946,0,0,1,0,,selavy-image.i.RACS_2326-18.SB56823.cont.taylor.0.restored.conv.components.xml
4610,SB56823_island_871,SB56823_component_871a,J230954-205015,23:09:54.8,-20:50:15,347.478333,-20.837517,0.23,0.23,943.5,8.785,0.282,19.965,0.902,21.28,13.09,7.09,0.54,0.53,0.06,18.4,6.17,4.13,0.95,1.92,13.11,15.128,524.45,-99.0,-99.0,0.0,0.0,0.907,0,0,1,0,,selavy-image.i.RACS_2326-18.SB56823.cont.taylor.0.restored.conv.components.xml
5322,SB56823_island_1491,SB56823_component_1491a,J230958-183751,23:09:58.4,-18:37:51,347.493476,-18.630985,0.6,0.57,943.5,4.899,0.488,7.565,1.143,15.14,12.5,54.34,1.47,1.28,0.38,9.52,6.87,44.37,3.44,3.65,360.0,0.193,93.643,-99.0,-99.0,0.0,0.0,0.871,0,0,1,0,,selavy-image.i.RACS_2326-18.SB56823.cont.taylor.0.restored.conv.components.xml
5234,SB56823_island_1411,SB56823_component_1411a,J231007-185125,23:10:07.3,-18:51:25,347.530332,-18.857193,0.18,0.18,943.5,4.79,0.088,19.145,0.474,33.26,14.73,134.46,0.36,0.46,0.02,31.55,8.96,-44.76,0.58,1.32,360.0,8.13,395.398,-99.0,-99.0,0.0,0.0,0.735,0,0,1,0,,selavy-image.i.RACS_2326-18.SB56823.cont.taylor.0.restored.conv.components.xml
4128,SB56823_island_477,SB56823_component_477a,J231009-205120,23:10:09.1,-20:51:20,347.537724,-20.855648,0.2,0.18,943.5,19.212,0.731,21.085,1.348,12.77,10.53,66.96,0.47,0.41,0.14,4.64,2.2,67.64,2.01,3.25,2.84,13.768,524.742,-99.0,-99.0,0.0,0.0,0.823,0,0,1,0,,selavy-image.i.RACS_2326-18.SB56823.cont.taylor.0.restored.conv.components.xml
4692,SB56823_island_943,SB56823_component_943b,J231009-203213,23:10:09.4,-20:32:13,347.539169,-20.537072,0.25,0.33,943.5,3.624,0.117,13.306,0.603,33.33,13.51,94.76,0.6,0.79,0.04,31.26,8.26,-84.31,0.97,2.27,9.13,23.776,478.142,-99.0,-99.0,0.0,0.0,0.86,1,0,1,0,,selavy-image.i.RACS_2326-18.SB56823.cont.taylor.0.restored.conv.components.xml
5398,SB56823_island_1555,SB56823_component_1555a,J231009-191403,23:10:09.8,-19:14:03,347.541022,-19.234439,0.63,0.56,943.5,4.782,0.554,5.601,1.085,14.88,9.65,98.17,1.48,1.31,0.21,9.58,0.0,-73.96,3.41,0.0,74.5,1.564,279.675,-99.0,-99.0,0.0,0.0,0.689,0,0,1,0,,selavy-image.i.RACS_2326-18.SB56823.cont.taylor.0.restored.conv.components.xml
4691,SB56823_island_943,SB56823_component_943a,J231010-203156,23:10:10.7,-20:31:56,347.544654,-20.53244,0.18,0.17,943.5,8.274,0.182,24.273,0.694,21.95,16.38,66.27,0.43,0.4,0.06,18.44,12.74,66.19,0.79,0.86,2.99,23.776,478.142,-99.0,-99.0,0.0,0.0,0.86,1,0,1,0,,selavy-image.i.RACS_2326-18.SB56823.cont.taylor.0.restored.conv.components.xml
3957,SB56823_island_340,SB56823_component_340a,J231013-202556,23:10:13.1,-20:25:56,347.554504,-20.432423,0.14,0.12,943.5,27.372,0.69,31.475,1.314,12.9,10.93,75.72,0.32,0.28,0.11,5.26,3.23,-84.35,1.01,1.25,30.84,20.347,572.871,-99.0,-99.0,0.0,0.0,0.825,0,0,1,0,,selavy-image.i.RACS_2326-18.SB56823.cont.taylor.0.restored.conv.components.xml
4608,SB56823_island_869,SB56823_component_869b,J231013-184619,23:10:13.8,-18:46:19,347.557622,-18.772195,1.09,1.11,943.5,2.489,0.509,3.217,1.055,14.67,10.8,40.92,2.74,2.42,0.51,9.1,1.17,30.95,6.48,35.39,318.36,1.306,152.714,-99.0,-99.0,0.0,0.0,0.713,1,0,1,0,,selavy-image.i.RACS_2326-18.SB56823.cont.taylor.0.restored.conv.components.xml
4607,SB56823_island_869,SB56823_component_869a,J231014-184635,23:10:14.2,-18:46:35,347.559266,-18.776616,0.31,0.29,943.5,9.242,0.517,11.843,1.061,13.76,11.41,116.35,0.75,0.65,0.21,8.54,0.0,-49.5,1.7,0.0,354.26,1.306,152.714,-99.0,-99.0,0.0,0.0,0.713,1,0,1,0,,selavy-image.i.RACS_2326-18.SB56823.cont.taylor.0.restored.conv.components.xml
4054,SB56823_island_415,SB56823_component_415a,J231014-191801,23:10:14.6,-19:18:01,347.560638,-19.300461,0.14,0.12,943.5,22.117,0.559,25.528,1.067,13.08,10.81,77.26,0.32,0.28,0.1,5.7,2.8,-87.03,1.02,1.56,24.97,11.835,440.473,-99.0,-99.0,0.0,0.0,0.671,0,0,1,0,,selavy-image.i.RACS_2326-18.SB56823.cont.taylor.0.restored.conv.components.xml
4788,SB56823_island_1024,SB56823_component_1024a,J231020-181440,23:10:20.0,-18:14:40,347.583463,-18.244676,0.4,0.4,943.5,7.695,0.525,11.845,1.241,16.68,11.31,47.23,0.98,0.9,0.14,11.9,4.11,42.09,2.08,4.13,312.3,2.76,298.371,-99.0,-99.0,0.0,0.0,0.942,0,0,1,0,,selavy-image.i.RACS_2326-18.SB56823.cont.taylor.0.restored.conv.components.xml
4345,SB56823_island_658,SB56823_component_658a,J231023-185450,23:10:23.5,-18:54:50,347.598057,-18.914063,0.21,0.19,943.5,13.034,0.502,16.143,1.012,14.6,10.4,64.82,0.5,0.45,0.09,8.45,1.43,63.88,1.34,5.49,4.88,7.409,392.872,-99.0,-99.0,0.0,0.0,0.666,0,0,1,0,,selavy-image.i.RACS_2326-18.SB56823.cont.taylor.0.restored.conv.components.xml
5567,SB56823_island_1709,SB56823_component_1709a,J231025-165852,23:10:25.3,-16:58:52,347.605531,-16.981273,0.46,0.46,943.5,3.842,0.249,8.687,0.808,22.38,12.38,54.01,1.06,1.09,0.1,19.01,6.73,52.64,1.91,3.49,50.33,0.618,180.278,-99.0,-99.0,0.0,0.0,0.804,0,0,1,0,,selavy-image.i.RACS_2326-18.SB56823.cont.taylor.0.restored.conv.components.xml
4808,SB56823_island_1043,SB56823_component_1043a,J231028-165630,23:10:28.0,-16:56:30,347.616556,-16.94186,0.36,0.34,943.5,6.763,0.37,12.317,0.985,17.79,12.55,112.77,0.85,0.78,0.12,13.97,5.56,-60.99,1.64,2.91,67.85,25.259,837.634,-99.0,-99.0,0.0,0.0,0.843,0,0,1,0,,selavy-image.i.RACS_2326-18.SB56823.cont.taylor.0.restored.conv.components.xml
4476,SB56823_island_767,SB56823_component_767a,J231028-191754,23:10:28.9,-19:17:54,347.62038,-19.298409,0.26,0.24,943.5,10.808,0.523,12.737,1.016,13.88,10.41,69.84,0.62,0.54,0.13,7.16,1.42,72.15,1.84,6.69,9.61,2.449,230.733,-99.0,-99.0,0.0,0.0,0.648,0,0,1,0,,selavy-image.i.RACS_2326-18.SB56823.cont.taylor.0.restored.conv.components.xml
4276,SB56823_island_592,SB56823_component_592a,J231029-185547,23:10:29.5,-18:55:47,347.623003,-18.929787,0.1,0.1,943.5,14.897,0.216,30.452,0.65,21.34,11.74,76.11,0.23,0.23,0.02,17.74,5.54,77.28,0.42,0.85,2.61,43.315,693.744,-99.0,-99.0,0.0,0.0,0.6,0,0,1,0,,selavy-image.i.RACS_2326-18.SB56823.cont.taylor.0.restored.conv.components.xml
5662,SB56823_island_1796,SB56823_component_1796a,J231029-185922,23:10:29.9,-18:59:22,347.624703,-18.989525,0.48,0.43,943.5,3.788,0.285,6.317,0.709,16.53,12.37,85.58,1.14,1.02,0.2,11.68,6.47,-87.75,2.42,3.19,48.15,1.821,259.714,-99.0,-99.0,0.0,0.0,0.57,0,0,1,0,,selavy-image.i.RACS_2326-18.SB56823.cont.taylor.0.restored.conv.components.xml
3635,SB56823_island_107,SB56823_component_107a,J231034-170212,23:10:34.4,-17:02:12,347.643495,-17.036729,0.04,0.04,943.5,80.571,0.608,96.214,1.189,13.52,10.82,78.79,0.1,0.09,0.02,6.66,2.82,-89.38,0.29,0.5,5.94,85.081,922.394,-1.14,-99.0,0.0,0.0,0.765,0,0,1,0,,selavy-image.i.RACS_2326-18.SB56823.cont.taylor.0.restored.conv.components.xml
4462,SB56823_island_755,SB56823_component_755a,J231036-181347,23:10:36.3,-18:13:47,347.651042,-18.229993,0.41,0.36,943.5,10.928,0.922,10.054,1.518,12.45,9.06,76.92,0.97,0.83,0.2,3.93,0.0,85.66,4.54,0.0,39.59,1.116,196.136,-99.0,-99.0,0.0,0.0,0.836,0,0,1,0,,selavy-image.i.RACS_2326-18.SB56823.cont.taylor.0.restored.conv.components.xml
5514,SB56823_island_1660,SB56823_component_1660a,J231037-171143,23:10:37.4,-17:11:43,347.655924,-17.195375,0.75,0.65,943.5,4.246,0.636,4.196,1.097,12.64,9.59,84.89,1.77,1.53,0.4,4.92,0.0,-80.95,6.39,0.0,122.67,0.584,185.37,-99.0,-99.0,0.0,0.0,0.629,0,0,1,0,,selavy-image.i.RACS_2326-18.SB56823.cont.taylor.0.restored.conv.components.xml
3691,SB56823_island_147,SB56823_component_147a,J231037-172042,23:10:37.6,-17:20:42,347.656496,-17.345211,0.05,0.04,943.5,59.264,0.484,74.293,0.979,13.7,11.21,72.82,0.11,0.09,0.03,6.86,4.33,80.59,0.33,0.39,4.75,80.805,724.367,-1.09,-99.0,0.0,0.0,0.649,1,0,1,0,,selavy-image.i.RACS_2326-18.SB56823.cont.taylor.0.restored.conv.components.xml
5760,SB56823_island_1880,SB56823_component_1880a,J231038-175018,23:10:38.0,-17:50:18,347.658167,-17.83836,0.95,0.83,943.5,3.578,0.65,3.862,1.187,13.07,10.13,81.08,2.24,1.95,0.53,5.76,0.0,-86.51,7.28,0.0,136.95,0.044,63.421,-99.0,-99.0,0.0,0.0,0.717,0,0,1,0,,selavy-image.i.RACS_2326-18.SB56823.cont.taylor.0.restored.conv.components.xml
3692,SB56823_island_147,SB56823_component_147b,J231038-172031,23:10:38.2,-17:20:31,347.659342,-17.341978,0.1,0.11,943.5,19.841,0.351,31.427,0.837,15.53,12.5,11.18,0.26,0.23,0.06,11.25,4.83,1.81,0.54,0.95,14.78,80.805,724.367,-99.0,-99.0,0.0,0.0,0.649,1,0,1,0,,selavy-image.i.RACS_2326-18.SB56823.cont.taylor.0.restored.conv.components.xml
5311,SB56823_island_1480,SB56823_component_1480a,J231039-205332,23:10:39.8,-20:53:32,347.6659,-20.892355,0.52,0.55,943.5,4.936,0.517,5.836,1.004,13.53,10.71,32.84,1.35,1.18,0.33,7.55,0.0,17.41,3.34,0.0,127.25,0.467,145.748,-99.0,-99.0,0.0,0.0,0.642,0,0,1,0,,selavy-image.i.RACS_2326-18.SB56823.cont.taylor.0.restored.conv.components.xml
5912,SB56823_island_2012,SB56823_component_2012a,J231040-204431,23:10:40.4,-20:44:31,347.66815,-20.742164,0.9,1.02,943.5,3.457,0.77,2.894,1.186,10.79,9.51,13.69,2.42,2.1,1.23,2.08,0.0,-8.14,15.54,0.0,216.9,0.129,103.741,-99.0,-99.0,0.0,0.0,0.62,0,0,1,0,,selavy-image.i.RACS_2326-18.SB56823.cont.taylor.0.restored.conv.components.xml
3634,SB56823_island_106,SB56823_component_106d,J231042-210810,23:10:42.1,-21:08:10,347.675484,-21.136177,0.0,0.02,943.5,4.814,0.001,239.766,0.074,215.83,28.28,82.39,0.01,0.04,0.0,215.51,26.29,82.4,0.01,0.07,0.0,342.417,964.614,-99.0,-99.0,0.0,0.0,1.079,1,0,1,0,,selavy-image.i.RACS_2326-18.SB56823.cont.taylor.0.restored.conv.components.xml
3632,SB56823_island_106,SB56823_component_106b,J231042-210818,23:10:42.9,-21:08:18,347.678582,-21.138584,0.45,0.49,943.5,7.991,0.653,11.662,1.472,15.19,11.77,23.2,1.16,1.03,0.24,10.46,3.52,12.47,2.47,5.37,79.31,342.417,964.614,-99.0,-99.0,0.0,0.0,1.079,1,0,1,0,,selavy-image.i.RACS_2326-18.SB56823.cont.taylor.0.restored.conv.components.xml
