,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
1951,SB60273_island_1550,SB60273_component_1550a,J110549+290221,11:05:49.8,+29:02:21,166.457441,29.039318,2.58,4.65,943.5,4.705,1.809,8.794,4.959,34.74,12.84,173.67,11.01,5.99,0.28,28.29,0.0,-15.32,19.65,0.0,360.0,0.112,54.246,-99.0,-99.0,0.0,0.0,4.313,0,0,1,0,,selavy-image.i.RACS_1124+28.SB60273.cont.taylor.0.restored.conv.components.xml
7241,SB56140_island_1725,SB56140_component_1725a,J110550+290217,11:05:50.4,+29:02:17,166.460123,29.038235,2.02,3.84,943.5,4.404,1.798,4.597,3.205,22.32,11.57,178.19,9.05,4.76,0.41,8.47,0.0,32.79,20.42,0.0,360.0,0.021,28.544,-99.0,-99.0,0.0,0.0,1.898,0,0,1,0,,selavy-image.i.RACS_1124+28.SB56140.cont.taylor.0.restored.conv.components.xml
1616,SB60273_island_1256,SB60273_component_1256a,J110555+292007,11:05:55.8,+29:20:07,166.482446,29.335442,0.33,0.64,943.5,6.584,0.428,7.475,0.808,23.84,11.37,8.2,1.52,0.76,0.06,10.84,0.0,-15.34,3.94,0.0,289.99,4.582,322.704,-99.0,-99.0,0.0,0.0,0.504,0,0,1,0,,selavy-image.i.RACS_1124+28.SB60273.cont.taylor.0.restored.conv.components.xml
6957,SB56140_island_1473,SB56140_component_1473a,J110556+292001,11:05:56.5,+29:20:01,166.485301,29.333714,0.37,0.73,943.5,5.301,0.314,9.043,0.796,25.9,16.29,174.0,1.72,0.86,0.08,14.57,11.1,13.63,3.91,1.96,305.16,1.751,189.037,-99.0,-99.0,0.0,0.0,0.65,0,0,1,0,,selavy-image.i.RACS_1124+28.SB56140.cont.taylor.0.restored.conv.components.xml
1844,SB60273_island_1455,SB60273_component_1455a,J110614+284123,11:06:14.4,+28:41:23,166.559858,28.689919,0.26,0.53,943.5,5.503,0.223,10.407,0.607,28.17,16.03,172.95,1.24,0.59,0.04,20.51,5.6,-28.15,2.12,2.6,360.0,6.81,365.407,-99.0,-99.0,0.0,0.0,0.534,0,0,1,0,,selavy-image.i.RACS_1124+28.SB60273.cont.taylor.0.restored.conv.components.xml
6620,SB56140_island_1166,SB56140_component_1166a,J110614+284122,11:06:14.8,+28:41:22,166.56159,28.68967,0.42,0.73,943.5,7.007,0.544,7.548,0.998,20.14,13.23,14.63,1.75,0.91,0.11,11.06,0.0,57.98,1.85,0.0,360.0,15.245,625.224,-99.0,-99.0,0.0,0.0,0.603,0,0,1,0,,selavy-image.i.RACS_1124+28.SB56140.cont.taylor.0.restored.conv.components.xml
1345,SB60273_island_1025,SB60273_component_1025a,J110617+292825,11:06:17.9,+29:28:25,166.574751,29.47362,0.44,0.8,943.5,8.519,0.704,9.498,1.33,20.19,13.18,14.84,1.93,0.94,0.12,7.44,0.0,-71.31,3.58,0.0,63.39,1.661,165.013,-99.0,-99.0,0.0,0.0,0.82,0,0,1,0,,selavy-image.i.RACS_1124+28.SB60273.cont.taylor.0.restored.conv.components.xml
6551,SB56140_island_1103,SB56140_component_1103a,J110618+292821,11:06:18.5,+29:28:21,166.576899,29.472717,0.46,0.8,943.5,7.743,0.631,9.337,1.244,25.42,11.74,167.05,1.93,1.03,0.07,13.29,2.51,-17.33,5.51,11.93,85.94,9.898,406.16,-99.0,-99.0,0.0,0.0,0.805,0,0,1,0,,selavy-image.i.RACS_1124+28.SB56140.cont.taylor.0.restored.conv.components.xml
1491,SB60273_island_1150,SB60273_component_1150a,J110620+273718,11:06:20.0,+27:37:18,166.583338,27.621806,0.61,0.99,943.5,7.645,0.916,6.729,1.458,20.65,10.17,21.05,2.46,1.22,0.11,0.54,0.0,80.19,22.69,0.0,360.0,1.484,183.628,-99.0,-99.0,0.0,0.0,0.783,0,0,1,0,,selavy-image.i.RACS_1124+28.SB60273.cont.taylor.0.restored.conv.components.xml
7138,SB56140_island_1628,SB56140_component_1628a,J110620+273712,11:06:20.4,+27:37:12,166.585149,27.620207,0.81,1.47,943.5,4.74,0.742,5.053,1.342,23.32,11.3,170.73,3.5,1.84,0.15,8.63,0.0,-2.63,13.99,0.0,178.38,0.351,106.334,-99.0,-99.0,0.0,0.0,0.805,0,0,1,0,,selavy-image.i.RACS_1124+28.SB56140.cont.taylor.0.restored.conv.components.xml
455,SB60273_island_301,SB60273_component_301a,J110622+284001,11:06:22.8,+28:40:01,166.594837,28.667176,0.14,0.22,943.5,32.938,0.812,34.16,1.442,21.63,11.45,20.72,0.55,0.27,0.02,5.49,0.0,75.3,0.6,0.0,122.27,11.577,325.903,-99.0,-99.0,0.0,0.0,0.851,0,0,1,0,,selavy-image.i.RACS_1124+28.SB60273.cont.taylor.0.restored.conv.components.xml
5576,SB56140_island_309,SB56140_component_309a,J110623+283956,11:06:23.2,+28:39:56,166.596847,28.665737,0.12,0.23,943.5,31.684,0.747,35.221,1.39,22.24,12.37,170.16,0.54,0.28,0.03,5.37,4.21,32.9,1.32,1.29,278.82,31.626,509.149,-99.0,-99.0,0.0,0.0,0.855,0,0,1,0,,selavy-image.i.RACS_1124+28.SB56140.cont.taylor.0.restored.conv.components.xml
1408,SB60273_island_1083,SB60273_component_1083a,J110623+292750,11:06:23.4,+29:27:50,166.597388,29.464073,0.5,0.87,943.5,7.992,0.761,8.25,1.347,21.77,11.32,16.63,2.12,1.05,0.09,3.12,0.0,-83.32,8.53,0.0,152.92,1.371,163.948,-99.0,-99.0,0.0,0.0,0.793,0,0,1,0,,selavy-image.i.RACS_1124+28.SB60273.cont.taylor.0.restored.conv.components.xml
