,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
4222,SB56807_island_1086,SB56807_component_1086a,J163810+151605,16:38:10.4,+15:16:05,249.543461,15.268148,0.52,0.61,943.5,7.367,0.653,9.509,1.348,17.33,12.92,160.03,1.47,1.19,0.22,9.18,5.26,-20.14,4.26,5.02,6.49,0.469,121.117,-99.0,-99.0,0.0,0.0,0.911,0,0,1,0,,selavy-image.i.RACS_1654+14.SB56807.cont.taylor.0.restored.conv.components.xml
3846,SB56807_island_756,SB56807_component_756a,J163824+134223,16:38:24.0,+13:42:23,249.599864,13.706523,0.34,0.33,943.5,11.351,0.565,16.2,1.255,16.17,15.31,132.69,0.89,0.69,0.58,10.14,6.14,80.18,0.86,1.82,167.46,10.801,395.642,-99.0,-99.0,0.0,0.0,0.906,0,0,1,0,,selavy-image.i.RACS_1654+14.SB56807.cont.taylor.0.restored.conv.components.xml
2934,SB56807_island_27,SB56807_component_27a,J163831+145248,16:38:31.4,+14:52:48,249.63088,14.880101,0.02,0.02,943.5,332.629,0.8,542.123,1.978,21.54,13.12,166.95,0.04,0.04,0.0,15.8,5.61,-10.67,0.09,0.16,0.89,5130.697,4662.643,-1.48,-99.0,0.0,0.0,1.561,0,0,1,1,,selavy-image.i.RACS_1654+14.SB56807.cont.taylor.0.restored.conv.components.xml
3751,SB56807_island_674,SB56807_component_674a,J163832+144823,16:38:32.7,+14:48:23,249.636273,14.806661,0.45,0.54,943.5,13.573,1.178,14.088,2.096,15.73,11.45,163.69,1.3,1.04,0.2,5.68,0.0,-9.69,5.4,0.0,52.87,1.838,211.729,-99.0,-99.0,0.0,0.0,1.237,0,0,1,0,,selavy-image.i.RACS_1654+14.SB56807.cont.taylor.0.restored.conv.components.xml
3463,SB56807_island_436,SB56807_component_436a,J163841+135843,16:38:41.5,+13:58:43,249.672997,13.978849,0.21,0.25,943.5,20.69,0.814,21.968,1.467,14.93,12.34,158.15,0.6,0.48,0.14,3.72,2.43,89.32,2.04,4.57,65.94,9.067,365.162,-99.0,-99.0,0.0,0.0,0.878,0,0,1,0,,selavy-image.i.RACS_1654+14.SB56807.cont.taylor.0.restored.conv.components.xml
4328,SB56807_island_1175,SB56807_component_1175a,J163842+131447,16:38:42.5,+13:14:47,249.676921,13.246632,0.59,0.71,943.5,6.721,0.708,8.068,1.393,17.38,11.98,170.13,1.68,1.37,0.21,9.5,0.0,-1.43,4.56,0.0,89.65,1.503,207.207,-99.0,-99.0,0.0,0.0,0.899,0,0,1,0,,selavy-image.i.RACS_1654+14.SB56807.cont.taylor.0.restored.conv.components.xml
3736,SB56807_island_660,SB56807_component_660a,J163847+154014,16:38:47.5,+15:40:14,249.69789,15.670791,0.33,0.4,943.5,13.594,0.818,15.426,1.544,15.65,12.58,167.93,0.94,0.76,0.19,6.0,3.43,17.05,2.52,2.85,165.36,2.624,210.909,-99.0,-99.0,0.0,0.0,0.961,0,0,1,0,,selavy-image.i.RACS_1654+14.SB56807.cont.taylor.0.restored.conv.components.xml
3725,SB56807_island_650,SB56807_component_650b,J163848+115257,16:38:48.5,+11:52:57,249.702289,11.882637,0.23,0.23,943.5,10.319,0.261,27.509,0.992,32.03,14.44,164.79,0.53,0.55,0.03,28.47,8.28,-14.73,0.91,1.78,5.69,21.92,381.003,-99.0,-99.0,0.0,0.0,1.112,1,0,1,0,,selavy-image.i.RACS_1654+14.SB56807.cont.taylor.0.restored.conv.components.xml
3724,SB56807_island_650,SB56807_component_650a,J163848+115223,16:38:48.9,+11:52:23,249.703777,11.873232,0.34,0.42,943.5,13.512,0.801,17.391,1.649,17.1,13.06,170.42,0.99,0.8,0.16,9.06,5.04,4.63,2.6,3.12,87.58,21.92,381.003,-99.0,-99.0,0.0,0.0,1.112,1,0,1,0,,selavy-image.i.RACS_1654+14.SB56807.cont.taylor.0.restored.conv.components.xml
3860,SB56807_island_769,SB56807_component_769a,J163851+145331,16:38:51.4,+14:53:31,249.714046,14.892076,0.47,0.5,943.5,11.592,0.992,11.665,1.728,13.96,12.5,143.05,1.26,1.01,0.52,4.78,0.0,83.03,2.65,0.0,177.37,1.7,214.366,-99.0,-99.0,0.0,0.0,1.002,0,0,1,0,,selavy-image.i.RACS_1654+14.SB56807.cont.taylor.0.restored.conv.components.xml
