,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
3565,SB56534_island_273,SB56534_component_273a,J155350+291815,15:53:50.0,+29:18:15,238.458499,29.304278,0.02,0.03,943.5,36.515,0.109,38.168,0.194,21.02,12.36,166.13,0.07,0.03,0.0,5.06,0.0,89.81,0.16,0.0,6.15,840.169,2763.675,-1.67,-99.0,0.0,0.0,0.115,1,0,1,0,,selavy-image.i.RACS_1612+28.SB56534.cont.taylor.0.restored.conv.components.xml
3566,SB56534_island_273,SB56534_component_273b,J155350+291800,15:53:50.1,+29:18:00,238.4586,29.300116,0.16,0.31,943.5,4.023,0.152,3.194,0.226,20.16,9.78,0.15,0.74,0.38,0.04,4.12,0.0,46.46,1.71,0.0,360.0,840.169,2763.675,-99.0,-99.0,0.0,0.0,0.115,1,0,1,0,,selavy-image.i.RACS_1612+28.SB56534.cont.taylor.0.restored.conv.components.xml
3551,SB56534_island_262,SB56534_component_262a,J155352+290528,15:53:52.7,+29:05:28,238.469547,29.091349,0.09,0.15,943.5,37.167,0.57,45.86,1.138,24.35,12.59,167.76,0.37,0.19,0.02,10.86,5.32,-15.03,1.25,1.09,9.74,901.622,2388.822,-99.0,-99.0,0.0,0.0,0.747,0,0,1,0,,selavy-image.i.RACS_1612+28.SB56534.cont.taylor.0.restored.conv.components.xml
4082,SB56534_island_682,SB56534_component_682a,J155359+292658,15:53:59.2,+29:26:58,238.496598,29.449563,0.11,0.21,943.5,14.022,0.281,17.482,0.574,21.1,14.68,177.3,0.5,0.25,0.03,10.0,0.0,64.06,0.48,0.0,119.37,109.274,1127.223,-99.0,-99.0,0.0,0.0,0.379,0,0,1,0,,selavy-image.i.RACS_1612+28.SB56534.cont.taylor.0.restored.conv.components.xml
4529,SB56534_island_1056,SB56534_component_1056a,J155401+272805,15:54:01.1,+27:28:05,238.504667,27.468181,0.17,0.29,943.5,8.258,0.233,10.349,0.485,19.82,15.71,161.96,0.7,0.35,0.07,10.96,0.0,83.11,0.9,0.0,53.8,62.644,1048.343,-99.0,-99.0,0.0,0.0,0.322,0,0,1,0,,selavy-image.i.RACS_1612+28.SB56534.cont.taylor.0.restored.conv.components.xml
4339,SB56534_island_904,SB56534_component_904a,J155405+293237,15:54:05.7,+29:32:37,238.523558,29.543698,0.09,0.16,943.5,10.092,0.17,11.228,0.321,26.44,10.46,167.68,0.38,0.2,0.01,14.97,0.0,-13.47,1.02,0.0,4.49,122.432,1361.992,-1.42,-99.0,0.0,0.0,0.198,0,0,1,0,,selavy-image.i.RACS_1612+28.SB56534.cont.taylor.0.restored.conv.components.xml
5094,SB56534_island_1555,SB56534_component_1555a,J155406+273426,15:54:06.2,+27:34:26,238.525716,27.574161,0.58,1.08,943.5,5.34,0.542,7.058,1.137,24.16,13.59,9.51,2.56,1.32,0.11,14.75,0.0,38.66,4.3,0.0,360.0,0.811,144.239,-99.0,-99.0,0.0,0.0,0.78,0,0,1,0,,selavy-image.i.RACS_1612+28.SB56534.cont.taylor.0.restored.conv.components.xml
3655,SB56534_island_346,SB56534_component_346a,J155410+291714,15:54:10.7,+29:17:14,238.544515,29.287382,0.14,0.25,943.5,29.399,0.74,35.068,1.452,21.79,13.61,171.32,0.6,0.31,0.03,7.7,0.0,65.25,0.95,0.0,103.8,324.002,1427.496,-99.0,-99.0,0.0,0.0,0.933,0,0,1,0,,selavy-image.i.RACS_1612+28.SB56534.cont.taylor.0.restored.conv.components.xml
3556,SB56534_island_266,SB56534_component_266b,J155414+271223,15:54:14.3,+27:12:23,238.559467,27.206606,0.05,0.07,943.5,18.308,0.148,18.822,0.266,18.66,13.69,153.42,0.18,0.09,0.02,8.72,0.0,89.2,0.17,0.0,25.69,307.738,1672.607,-0.84,-99.0,0.01,0.0,0.156,1,0,1,0,,selavy-image.i.RACS_1612+28.SB56534.cont.taylor.0.restored.conv.components.xml
3555,SB56534_island_266,SB56534_component_266a,J155414+271221,15:54:14.4,+27:12:21,238.560136,27.205878,0.04,0.07,943.5,20.559,0.143,22.104,0.26,23.09,11.57,173.61,0.16,0.08,0.01,8.58,0.0,16.57,0.5,0.0,29.45,307.738,1672.607,-2.06,-99.0,0.01,0.0,0.156,1,0,1,0,,selavy-image.i.RACS_1612+28.SB56534.cont.taylor.0.restored.conv.components.xml
4893,SB56534_island_1373,SB56534_component_1373a,J155417+285408,15:54:17.2,+28:54:08,238.57146,28.902275,0.6,0.91,943.5,5.947,0.533,8.196,1.161,28.53,12.0,157.45,2.25,1.22,0.07,19.06,0.0,-32.72,4.86,0.0,360.0,2.679,213.082,-99.0,-99.0,0.0,0.0,0.818,0,0,1,0,,selavy-image.i.RACS_1612+28.SB56534.cont.taylor.0.restored.conv.components.xml
4246,SB56534_island_822,SB56534_component_822a,J155420+271223,15:54:20.7,+27:12:23,238.586435,27.206401,0.21,0.33,943.5,10.922,0.298,22.761,0.905,39.07,13.26,168.24,0.8,0.48,0.02,32.42,6.76,-11.85,1.44,2.7,4.76,46.077,627.548,-99.0,-99.0,0.0,0.0,0.848,0,0,1,0,,selavy-image.i.RACS_1612+28.SB56534.cont.taylor.0.restored.conv.components.xml
3285,SB56534_island_75,SB56534_component_75a,J155422+291329,15:54:22.3,+29:13:29,238.592973,29.224885,0.04,0.07,943.5,115.587,0.807,120.208,1.437,21.46,12.04,169.98,0.16,0.08,0.01,4.17,0.0,64.25,0.42,0.0,26.72,597.094,1706.65,-1.19,-99.0,0.0,0.0,0.849,0,0,1,0,,selavy-image.i.RACS_1612+28.SB56534.cont.taylor.0.restored.conv.components.xml
4064,SB56534_island_667,SB56534_component_667a,J155424+285834,15:54:24.1,+28:58:34,238.600603,28.976122,0.14,0.23,943.5,14.569,0.263,31.141,0.812,39.24,13.54,2.27,0.53,0.32,0.01,33.02,5.26,6.59,0.95,2.31,30.44,350.509,1419.303,-99.0,-99.0,0.0,0.0,0.777,0,0,1,0,,selavy-image.i.RACS_1612+28.SB56534.cont.taylor.0.restored.conv.components.xml
