,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
5036,SB56499_island_989,SB56499_component_989a,J054823-235504,05:48:23.0,-23:55:04,87.095644,-23.917855,0.16,0.17,943.5,6.236,0.252,4.738,0.365,10.4,8.8,139.04,0.41,0.36,0.17,0.58,0.0,-31.16,10.91,0.0,35.44,761.431,2801.751,-99.0,-99.0,0.0,0.0,0.181,1,0,1,0,,selavy-image.i.RACS_0605-23.SB56499.cont.taylor.0.restored.conv.components.xml
5038,SB56499_island_989,SB56499_component_989c,J054823-235500,05:48:23.1,-23:55:00,87.096043,-23.916848,0.12,0.13,943.5,3.651,0.074,6.275,0.226,24.87,8.33,92.9,0.28,0.31,0.02,22.07,0.0,-85.85,0.47,0.0,3.46,761.431,2801.751,-99.0,-99.0,0.0,0.0,0.181,1,0,1,0,,selavy-image.i.RACS_0605-23.SB56499.cont.taylor.0.restored.conv.components.xml
5037,SB56499_island_989,SB56499_component_989b,J054823-235520,05:48:23.5,-23:55:20,87.097931,-23.922457,0.05,0.05,943.5,6.219,0.039,17.91,0.149,23.1,15.03,47.51,0.12,0.12,0.01,20.02,10.74,45.43,0.2,0.28,146.8,761.431,2801.751,-99.0,-99.0,0.0,0.0,0.181,1,0,1,0,,selavy-image.i.RACS_0605-23.SB56499.cont.taylor.0.restored.conv.components.xml
5672,SB56499_island_1543,SB56499_component_1543a,J054832-253041,05:48:32.9,-25:30:41,87.136904,-25.511664,0.28,0.25,943.5,5.239,0.282,5.748,0.522,13.29,9.94,111.13,0.66,0.58,0.14,7.54,0.0,-57.77,1.68,0.0,84.35,1.592,305.987,-99.0,-99.0,0.0,0.0,0.319,0,0,1,0,,selavy-image.i.RACS_0605-23.SB56499.cont.taylor.0.restored.conv.components.xml
5758,SB56499_island_1626,SB56499_component_1626b,J054833-253105,05:48:33.5,-25:31:05,87.139453,-25.5181,0.19,0.19,943.5,3.285,0.082,8.037,0.401,37.53,7.86,138.13,0.35,0.53,0.02,36.03,0.0,-41.45,0.55,0.0,39.18,12.906,554.344,-99.0,-99.0,0.0,0.0,0.395,1,0,1,0,,selavy-image.i.RACS_0605-23.SB56499.cont.taylor.0.restored.conv.components.xml
5788,SB56499_island_1648,SB56499_component_1648a,J054834-253046,05:48:34.0,-25:30:46,87.141791,-25.512994,0.49,0.44,943.5,4.705,0.473,4.549,0.802,11.96,9.74,107.6,1.16,1.02,0.36,4.83,0.0,-54.52,3.82,0.0,279.46,0.045,64.247,-99.0,-99.0,0.0,0.0,0.454,0,0,1,0,,selavy-image.i.RACS_0605-23.SB56499.cont.taylor.0.restored.conv.components.xml
5757,SB56499_island_1626,SB56499_component_1626a,J054834-253108,05:48:34.8,-25:31:08,87.144967,-25.51911,0.18,0.19,943.5,4.476,0.114,10.581,0.384,22.74,12.53,105.71,0.42,0.44,0.04,19.8,6.25,-71.88,0.73,1.53,10.85,12.906,554.344,-99.0,-99.0,0.0,0.0,0.395,1,0,1,0,,selavy-image.i.RACS_0605-23.SB56499.cont.taylor.0.restored.conv.components.xml
5491,SB56499_island_1382,SB56499_component_1382a,J054836-251118,05:48:36.1,-25:11:18,87.150581,-25.188365,0.62,0.55,943.5,5.817,0.757,5.418,1.252,11.17,10.05,101.6,1.47,1.29,0.86,2.55,0.0,-44.17,5.62,0.0,360.0,0.113,93.209,-99.0,-99.0,0.0,0.0,0.694,0,0,1,0,,selavy-image.i.RACS_0605-23.SB56499.cont.taylor.0.restored.conv.components.xml
5018,SB56499_island_973,SB56499_component_973a,J054841-232447,05:48:41.0,-23:24:47,87.170659,-23.413194,0.34,0.31,943.5,9.07,0.55,11.965,1.153,13.91,11.43,71.78,0.81,0.72,0.23,7.54,4.93,74.79,2.3,2.74,15.79,3.566,302.37,-99.0,-99.0,0.0,0.0,0.79,0,0,1,0,,selavy-image.i.RACS_0605-23.SB56499.cont.taylor.0.restored.conv.components.xml
5066,SB56499_island_1011,SB56499_component_1011a,J054844-252622,05:48:44.8,-25:26:22,87.186825,-25.439546,0.38,0.35,943.5,8.275,0.531,12.351,1.216,15.0,11.99,68.48,0.91,0.82,0.21,9.38,6.14,68.4,2.24,2.63,3.84,2.858,285.75,-99.0,-99.0,0.0,0.0,0.905,0,0,1,0,,selavy-image.i.RACS_0605-23.SB56499.cont.taylor.0.restored.conv.components.xml
5784,SB56499_island_1644,SB56499_component_1644a,J054848-232412,05:48:48.6,-23:24:12,87.202473,-23.403505,0.45,0.45,943.5,4.589,0.341,7.764,0.891,19.15,10.65,57.94,1.07,1.06,0.11,15.2,2.46,56.51,2.05,7.99,29.62,3.385,347.679,-99.0,-99.0,0.0,0.0,0.719,0,0,1,0,,selavy-image.i.RACS_0605-23.SB56499.cont.taylor.0.restored.conv.components.xml
5454,SB56499_island_1348,SB56499_component_1348b,J054852-235041,05:48:52.6,-23:50:41,87.219295,-23.844903,0.45,0.45,943.5,2.782,0.16,7.934,0.608,23.15,14.85,54.41,1.05,1.08,0.11,20.02,10.6,52.95,1.87,2.54,53.61,5.62,314.002,-99.0,-99.0,0.0,0.0,0.732,1,0,1,0,,selavy-image.i.RACS_0605-23.SB56499.cont.taylor.0.restored.conv.components.xml
