,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
4748,SB56122_island_1192,SB56122_component_1192a,J061658+195344,06:16:58.1,+19:53:44,94.242138,19.89556,0.54,0.45,943.5,6.498,0.408,10.935,1.023,23.74,13.82,118.74,1.34,0.97,0.09,19.14,0.0,-72.23,2.39,0.0,145.32,6.356,271.852,-99.0,-99.0,0.0,0.0,0.827,1,0,1,0,,selavy-image.i.RACS_0633+18.SB56122.cont.taylor.0.restored.conv.components.xml
4749,SB56122_island_1192,SB56122_component_1192b,J061659+195343,06:16:59.3,+19:53:43,94.247218,19.895325,0.84,1.17,943.5,5.404,0.954,4.795,1.532,14.71,11.75,167.52,2.78,1.94,0.52,2.2,0.0,67.14,16.93,0.0,218.18,6.356,271.852,-99.0,-99.0,0.0,0.0,0.827,1,0,1,0,,selavy-image.i.RACS_0633+18.SB56122.cont.taylor.0.restored.conv.components.xml
4811,SB56122_island_1243,SB56122_component_1243a,J061704+180130,06:17:04.1,+18:01:30,94.267275,18.025064,0.31,0.38,943.5,6.424,0.371,6.174,0.627,16.17,11.58,153.21,0.95,0.66,0.12,3.73,0.0,-79.28,1.84,0.0,163.45,7.478,483.396,-99.0,-99.0,0.0,0.0,0.354,0,0,1,0,,selavy-image.i.RACS_0633+18.SB56122.cont.taylor.0.restored.conv.components.xml
4578,SB56122_island_1047,SB56122_component_1047a,J061704+193238,06:17:04.3,+19:32:38,94.268064,19.544098,0.41,0.3,943.5,7.63,0.339,13.134,0.86,21.21,15.82,73.91,0.99,0.67,0.1,17.76,0.0,73.33,1.8,0.0,6.48,14.602,520.007,-99.0,-99.0,0.0,0.0,0.708,0,0,1,0,,selavy-image.i.RACS_0633+18.SB56122.cont.taylor.0.restored.conv.components.xml
5064,SB56122_island_1466,SB56122_component_1466b,J061711+192400,06:17:11.0,+19:24:00,94.295835,19.400244,0.24,0.2,943.5,3.629,0.097,6.416,0.251,23.34,14.76,117.67,0.59,0.42,0.04,18.77,0.0,-74.5,1.05,0.0,66.59,3.726,386.071,-99.0,-99.0,0.0,0.0,0.21,1,0,1,0,,selavy-image.i.RACS_0633+18.SB56122.cont.taylor.0.restored.conv.components.xml
5063,SB56122_island_1466,SB56122_component_1466a,J061712+192356,06:17:12.3,+19:23:56,94.301197,19.399156,0.41,0.29,943.5,4.729,0.328,3.248,0.445,14.12,9.48,81.63,0.97,0.66,0.12,7.96,0.0,76.41,2.58,0.0,28.19,3.726,386.071,-99.0,-99.0,0.0,0.0,0.21,1,0,1,0,,selavy-image.i.RACS_0633+18.SB56122.cont.taylor.0.restored.conv.components.xml
4334,SB56122_island_836,SB56122_component_836a,J061716+194136,06:17:16.1,+19:41:36,94.317146,19.693373,0.33,0.48,943.5,10.309,0.623,12.589,1.238,17.55,13.56,2.19,1.13,0.77,0.15,9.2,0.0,44.12,1.38,0.0,360.0,3.277,226.29,-99.0,-99.0,0.0,0.0,0.807,0,0,1,0,,selavy-image.i.RACS_0633+18.SB56122.cont.taylor.0.restored.conv.components.xml
5525,SB56122_island_1884,SB56122_component_1884a,J061720+181024,06:17:20.9,+18:10:24,94.337212,18.173439,0.92,1.24,943.5,3.781,0.667,3.883,1.179,18.09,11.07,162.61,3.0,2.08,0.26,6.7,0.0,-17.25,12.27,0.0,10.85,0.232,100.508,-99.0,-99.0,0.0,0.0,0.692,0,0,1,0,,selavy-image.i.RACS_0633+18.SB56122.cont.taylor.0.restored.conv.components.xml
5021,SB56122_island_1427,SB56122_component_1427a,J061721+200837,06:17:21.6,+20:08:37,94.340053,20.143794,0.58,0.48,943.5,5.134,0.322,9.717,0.879,21.22,17.38,120.48,1.49,0.97,0.2,16.34,8.29,-83.44,2.27,2.48,249.95,6.34,379.583,-99.0,-99.0,0.0,0.0,0.774,0,0,1,0,,selavy-image.i.RACS_0633+18.SB56122.cont.taylor.0.restored.conv.components.xml
4391,SB56122_island_886,SB56122_component_886a,J061726+181630,06:17:26.8,+18:16:30,94.361503,18.275101,0.35,0.41,943.5,9.801,0.55,12.107,1.101,17.96,13.4,148.72,1.05,0.72,0.13,8.81,2.81,-71.23,1.49,3.18,241.53,2.516,198.266,-99.0,-99.0,0.0,0.0,0.723,0,0,1,0,,selavy-image.i.RACS_0633+18.SB56122.cont.taylor.0.restored.conv.components.xml
