,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
3641,SB56806_island_352,SB56806_component_352a,J164707+195856,16:47:07.5,+19:58:56,251.781073,19.982446,0.15,0.11,943.5,22.143,0.33,46.597,0.969,23.27,17.25,90.18,0.35,0.25,0.03,20.04,5.89,86.58,0.62,1.3,10.86,798.983,2397.515,-99.0,-99.0,0.0,0.0,0.925,0,0,1,0,,selavy-image.i.RACS_1703+18.SB56806.cont.taylor.0.restored.conv.components.xml
4842,SB56806_island_1389,SB56806_component_1389a,J164730+175905,16:47:30.9,+17:59:05,251.87884,17.984971,0.72,1.0,943.5,5.399,0.708,6.506,1.397,16.61,13.84,170.19,2.36,1.67,0.47,7.39,3.17,78.79,5.39,18.89,23.08,1.063,202.196,-99.0,-99.0,0.0,0.0,0.903,0,0,1,0,,selavy-image.i.RACS_1703+18.SB56806.cont.taylor.0.restored.conv.components.xml
3432,SB56806_island_182,SB56806_component_182a,J164732+174918,16:47:32.8,+17:49:18,251.886866,17.821751,0.09,0.13,943.5,49.711,0.904,52.179,1.625,15.48,12.94,179.32,0.3,0.22,0.07,5.89,0.0,69.02,0.64,0.0,44.06,13.258,365.949,-1.11,-99.0,0.0,0.0,0.965,0,0,1,0,,selavy-image.i.RACS_1703+18.SB56806.cont.taylor.0.restored.conv.components.xml
3584,SB56806_island_306,SB56806_component_306a,J164734+200823,16:47:34.6,+20:08:23,251.894342,20.139736,0.15,0.13,943.5,27.092,0.531,37.809,1.156,18.53,14.36,124.55,0.38,0.27,0.05,12.95,0.0,-76.99,0.67,0.0,55.92,560.837,2189.402,-99.0,-99.0,0.0,0.0,0.823,0,0,1,0,,selavy-image.i.RACS_1703+18.SB56806.cont.taylor.0.restored.conv.components.xml
5433,SB56806_island_1924,SB56806_component_1924a,J164735+193508,16:47:35.7,+19:35:08,251.898853,19.585606,1.01,1.32,943.5,3.671,0.723,3.572,1.231,15.74,11.79,17.46,3.17,2.27,0.47,6.94,0.0,53.11,5.94,0.0,360.0,0.063,57.809,-99.0,-99.0,0.0,0.0,0.7,0,0,1,0,,selavy-image.i.RACS_1703+18.SB56806.cont.taylor.0.restored.conv.components.xml
5106,SB56806_island_1629,SB56806_component_1629a,J164736+182900,16:47:36.0,+18:29:00,251.900182,18.483142,0.72,0.93,943.5,4.467,0.524,6.14,1.139,17.03,15.39,21.87,2.28,1.58,0.72,10.97,2.04,67.54,2.05,11.48,360.0,0.166,78.395,-99.0,-99.0,0.0,0.0,0.802,0,0,1,0,,selavy-image.i.RACS_1703+18.SB56806.cont.taylor.0.restored.conv.components.xml
4110,SB56806_island_737,SB56806_component_737a,J164740+193732,16:47:40.0,+19:37:32,251.916697,19.625771,0.3,0.4,943.5,11.936,0.686,12.468,1.225,16.13,12.35,170.14,0.96,0.69,0.15,3.95,0.0,77.51,3.76,0.0,16.6,4.589,274.271,-99.0,-99.0,0.0,0.0,0.725,0,0,1,0,,selavy-image.i.RACS_1703+18.SB56806.cont.taylor.0.restored.conv.components.xml
3885,SB56806_island_545,SB56806_component_545a,J164740+190257,16:47:40.2,+19:02:57,251.917348,19.049368,0.38,0.42,943.5,14.704,0.832,20.75,1.827,20.12,13.38,144.44,1.09,0.79,0.1,13.34,1.76,-52.89,2.18,8.9,360.0,82.462,1062.835,-99.0,-99.0,0.0,0.0,1.309,0,0,1,0,,selavy-image.i.RACS_1703+18.SB56806.cont.taylor.0.restored.conv.components.xml
3809,SB56806_island_480,SB56806_component_480a,J164742+190243,16:47:42.4,+19:02:43,251.926726,19.04528,0.26,0.34,943.5,18.962,0.909,21.041,1.688,17.19,12.31,164.88,0.82,0.59,0.1,5.99,2.92,-41.2,2.63,2.83,360.0,8.775,361.896,-99.0,-99.0,0.0,0.0,1.037,0,0,1,0,,selavy-image.i.RACS_1703+18.SB56806.cont.taylor.0.restored.conv.components.xml
3932,SB56806_island_585,SB56806_component_585a,J164742+192817,16:47:42.7,+19:28:17,251.928084,19.471447,0.22,0.31,943.5,15.39,0.644,17.572,1.23,15.56,13.99,170.82,0.73,0.52,0.25,7.68,0.0,79.09,1.6,0.0,8.3,6.986,309.356,-99.0,-99.0,0.0,0.0,0.769,0,0,1,0,,selavy-image.i.RACS_1703+18.SB56806.cont.taylor.0.restored.conv.components.xml
4357,SB56806_island_948,SB56806_component_948a,J164745+193546,16:47:45.8,+19:35:46,251.940909,19.596144,0.23,0.26,943.5,8.858,0.26,17.403,0.738,26.09,14.36,32.61,0.64,0.5,0.04,21.99,0.96,40.32,1.13,13.75,275.06,47.733,732.341,-99.0,-99.0,0.0,0.0,0.667,0,0,1,0,,selavy-image.i.RACS_1703+18.SB56806.cont.taylor.0.restored.conv.components.xml
3221,SB56806_island_32,SB56806_component_32a,J164746+180946,16:47:46.9,+18:09:46,251.945404,18.162784,0.02,0.02,943.5,214.873,0.756,227.93,1.364,16.05,12.6,171.39,0.06,0.04,0.01,4.72,0.0,74.27,0.19,0.0,2.88,294.126,1386.503,-0.9,-99.0,0.0,0.0,0.816,0,0,1,0,,selavy-image.i.RACS_1703+18.SB56806.cont.taylor.0.restored.conv.components.xml
3697,SB56806_island_395,SB56806_component_395a,J164746+174058,16:47:46.9,+17:40:58,251.945439,17.683053,0.25,0.33,943.5,23.394,1.068,26.948,2.036,17.23,12.75,162.6,0.8,0.57,0.1,6.7,3.45,-54.13,1.63,1.87,360.0,10.801,384.652,-99.0,-99.0,0.0,0.0,1.28,0,0,1,0,,selavy-image.i.RACS_1703+18.SB56806.cont.taylor.0.restored.conv.components.xml
3869,SB56806_island_531,SB56806_component_531a,J164747+193049,16:47:47.0,+19:30:49,251.945644,19.513615,0.23,0.31,943.5,16.592,0.762,16.159,1.303,14.86,12.5,169.6,0.74,0.53,0.17,4.4,0.0,79.82,2.58,0.0,2.14,38.486,736.247,-99.0,-99.0,0.0,0.0,0.741,0,0,1,0,,selavy-image.i.RACS_1703+18.SB56806.cont.taylor.0.restored.conv.components.xml
