,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
3899,SB57096_island_677,SB57096_component_677a,J190437-081041,19:04:37.4,-08:10:41,286.155683,-8.17833,0.49,0.44,943.5,11.119,1.073,11.949,1.95,12.04,10.57,103.41,1.15,1.03,0.53,5.52,0.0,-57.6,3.28,0.0,233.63,0.474,135.032,-99.0,-99.0,0.0,0.0,1.175,0,0,1,0,,selavy-image.i.RACS_1920-09.SB57096.cont.taylor.0.restored.conv.components.xml
4074,SB57096_island_822,SB57096_component_822a,J190444-074630,19:04:44.1,-07:46:30,286.183606,-7.775274,0.0,0.0,943.5,8.0,0.005,21.39,0.017,24.24,13.07,28.04,0.01,0.01,0.0,21.5,7.6,26.43,0.02,0.03,0.25,54127.223,46530.516,-1.53,-99.0,0.01,0.0,0.019,0,0,1,1,,selavy-image.i.RACS_1920-09.SB57096.cont.taylor.0.restored.conv.components.xml
4567,SB57096_island_1255,SB57096_component_1255a,J190453-083452,19:04:53.5,-08:34:52,286.222918,-8.581214,0.32,0.32,943.5,5.339,0.308,7.663,0.719,17.7,9.6,87.3,0.76,0.74,0.08,13.71,0.0,-89.63,1.49,0.0,15.21,0.102,77.346,-99.0,-99.0,0.0,0.0,0.519,0,0,1,0,,selavy-image.i.RACS_1920-09.SB57096.cont.taylor.0.restored.conv.components.xml
3417,SB57096_island_289,SB57096_component_289a,J190454-080437,19:04:54.9,-08:04:37,286.228692,-8.077188,0.13,0.12,943.5,29.751,0.722,34.456,1.382,12.82,10.7,73.84,0.3,0.27,0.1,5.97,2.21,86.94,0.92,1.95,19.56,15.869,510.042,-99.0,-99.0,0.0,0.0,0.871,0,0,1,0,,selavy-image.i.RACS_1920-09.SB57096.cont.taylor.0.restored.conv.components.xml
4401,SB57096_island_1106,SB57096_component_1106b,J190455-092126,19:04:55.3,-09:21:26,286.230391,-9.357418,0.65,0.59,943.5,6.055,0.743,7.228,1.45,12.76,11.08,77.8,1.54,1.38,0.62,6.04,3.28,-82.16,4.17,6.11,152.73,1.513,167.362,-99.0,-99.0,0.0,0.0,0.932,1,0,1,0,,selavy-image.i.RACS_1920-09.SB57096.cont.taylor.0.restored.conv.components.xml
3065,SB57096_island_40,SB57096_component_40a,J190455-074832,19:04:55.8,-07:48:32,286.232454,-7.80902,0.02,0.02,943.5,178.467,0.838,213.367,1.638,12.81,11.06,82.09,0.06,0.05,0.02,6.28,2.91,-78.54,0.16,0.27,5.95,334.51,1759.92,-1.18,-99.0,0.0,0.0,1.054,0,0,1,0,,selavy-image.i.RACS_1920-09.SB57096.cont.taylor.0.restored.conv.components.xml
4400,SB57096_island_1106,SB57096_component_1106a,J190456-092135,19:04:56.2,-09:21:35,286.234194,-9.359888,0.43,0.43,943.5,6.126,0.434,10.594,1.135,18.23,11.24,88.22,1.02,1.01,0.13,14.4,3.6,-88.43,1.97,5.35,23.68,1.513,167.362,-99.0,-99.0,0.0,0.0,0.932,1,0,1,0,,selavy-image.i.RACS_1920-09.SB57096.cont.taylor.0.restored.conv.components.xml
4238,SB57096_island_964,SB57096_component_964a,J190457-074357,19:04:57.8,-07:43:57,286.24068,-7.732664,0.46,0.42,943.5,7.287,0.581,10.423,1.29,14.5,11.68,81.5,1.09,0.99,0.28,9.15,4.98,-89.08,2.55,3.65,57.96,2.365,290.638,-99.0,-99.0,0.0,0.0,0.933,0,0,1,0,,selavy-image.i.RACS_1920-09.SB57096.cont.taylor.0.restored.conv.components.xml
3893,SB57096_island_671,SB57096_component_671a,J190458-095233,19:04:58.5,-09:52:33,286.243778,-9.875908,0.3,0.28,943.5,10.849,0.603,13.979,1.254,14.55,10.49,71.12,0.72,0.66,0.13,9.01,1.49,75.28,1.76,7.7,19.21,8.251,478.753,-99.0,-99.0,0.0,0.0,0.846,0,0,1,0,,selavy-image.i.RACS_1920-09.SB57096.cont.taylor.0.restored.conv.components.xml
3582,SB57096_island_413,SB57096_component_413a,J190458-100818,19:04:58.7,-10:08:18,286.244758,-10.138582,0.21,0.2,943.5,20.017,0.825,22.658,1.557,12.91,10.38,58.55,0.5,0.45,0.14,5.88,1.3,58.85,1.7,5.97,3.28,10.329,479.106,-99.0,-99.0,0.0,0.0,0.969,0,0,1,0,,selavy-image.i.RACS_1920-09.SB57096.cont.taylor.0.restored.conv.components.xml
