,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
6024,SB56459_island_105,SB56459_component_105a,J170604+291502,17:06:04.0,+29:15:02,256.516761,29.250791,0.05,0.09,943.5,85.29,0.809,91.372,1.471,20.8,12.29,176.91,0.21,0.11,0.01,5.09,0.0,81.52,0.57,0.0,8.2,153.642,973.863,-1.43,-99.0,0.0,0.0,0.885,0,0,1,0,,selavy-image.i.RACS_1724+28.SB56459.cont.taylor.0.restored.conv.components.xml
6376,SB56459_island_371,SB56459_component_371a,J170607+292511,17:06:07.9,+29:25:11,256.532984,29.419905,0.15,0.07,943.5,27.826,0.283,63.425,0.916,26.29,20.68,91.2,0.35,0.16,0.02,23.76,0.0,88.39,0.59,0.0,8.91,898.732,2135.905,-99.0,-99.0,0.0,0.0,0.92,0,0,1,0,,selavy-image.i.RACS_1724+28.SB56459.cont.taylor.0.restored.conv.components.xml
8111,SB56459_island_1843,SB56459_component_1843a,J170609+293246,17:06:09.4,+29:32:46,256.538994,29.546126,0.65,1.22,943.5,3.925,0.57,3.387,0.897,20.1,10.24,175.8,2.88,1.51,0.14,0.0,0.0,89.67,0.0,0.0,74.23,0.24,118.81,-99.0,-99.0,0.0,0.0,0.476,0,0,1,0,,selavy-image.i.RACS_1724+28.SB56459.cont.taylor.0.restored.conv.components.xml
7313,SB56459_island_1135,SB56459_component_1135a,J170609+285504,17:06:09.8,+28:55:04,256.540917,28.917825,0.7,0.58,943.5,6.537,0.452,10.189,1.106,21.47,17.32,126.64,1.93,0.92,0.17,16.87,0.0,-81.74,2.57,0.0,354.7,5.581,221.251,-99.0,-99.0,0.0,0.0,0.844,1,0,1,0,,selavy-image.i.RACS_1724+28.SB56459.cont.taylor.0.restored.conv.components.xml
7314,SB56459_island_1135,SB56459_component_1135b,J170610+285456,17:06:10.9,+28:54:56,256.545499,28.915665,0.64,0.98,943.5,5.695,0.564,7.738,1.208,26.44,12.26,21.33,2.43,1.3,0.09,18.62,0.0,39.67,4.51,0.0,360.0,5.581,221.251,-99.0,-99.0,0.0,0.0,0.844,1,0,1,0,,selavy-image.i.RACS_1724+28.SB56459.cont.taylor.0.restored.conv.components.xml
7018,SB56459_island_883,SB56459_component_883a,J170612+275031,17:06:12.0,+27:50:31,256.549808,27.841993,0.06,0.1,943.5,9.696,0.081,15.497,0.206,20.27,18.81,20.3,0.24,0.11,0.06,15.47,0.0,81.96,0.14,0.0,41.95,274.729,1830.397,-2.44,-99.0,0.0,0.0,0.16,0,0,1,0,,selavy-image.i.RACS_1724+28.SB56459.cont.taylor.0.restored.conv.components.xml
7829,SB56459_island_1592,SB56459_component_1592a,J170631+290341,17:06:31.2,+29:03:41,256.629867,29.061475,0.7,1.14,943.5,4.74,0.57,5.707,1.128,25.83,11.12,162.1,2.79,1.49,0.1,15.96,0.0,-33.55,6.12,0.0,360.0,0.873,147.765,-99.0,-99.0,0.0,0.0,0.729,0,0,1,0,,selavy-image.i.RACS_1724+28.SB56459.cont.taylor.0.restored.conv.components.xml
6139,SB56459_island_194,SB56459_component_194a,J170633+290212,17:06:33.3,+29:02:12,256.63865,29.036877,0.05,0.1,943.5,55.219,0.589,61.896,1.105,21.06,12.69,178.71,0.24,0.13,0.01,6.28,0.0,71.92,0.43,0.0,33.48,108.834,840.661,-1.17,-99.0,0.0,0.0,0.683,0,0,1,0,,selavy-image.i.RACS_1724+28.SB56459.cont.taylor.0.restored.conv.components.xml
7480,SB56459_island_1276,SB56459_component_1276a,J170634+271810,17:06:34.8,+27:18:10,256.645026,27.302803,0.81,0.4,943.5,5.924,0.385,10.1,1.036,20.85,19.5,101.09,1.94,0.88,0.48,17.5,0.0,88.21,3.27,0.0,175.83,4.616,204.85,-99.0,-99.0,0.0,0.0,0.837,1,0,1,0,,selavy-image.i.RACS_1724+28.SB56459.cont.taylor.0.restored.conv.components.xml
7481,SB56459_island_1276,SB56459_component_1276b,J170636+271804,17:06:36.0,+27:18:04,256.649928,27.301152,0.78,1.46,943.5,5.273,0.864,5.14,1.471,21.44,10.85,174.0,3.45,1.81,0.16,3.65,0.0,-35.64,20.47,0.0,360.0,4.616,204.85,-99.0,-99.0,0.0,0.0,0.837,1,0,1,0,,selavy-image.i.RACS_1724+28.SB56459.cont.taylor.0.restored.conv.components.xml
