,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
6536,SB56975_island_376,SB56975_component_376b,J220210-203620,22:02:10.4,-20:36:20,330.54326,-20.605705,0.0,0.0,943.5,6.274,0.002,8.836,0.004,18.36,9.39,39.47,0.0,0.0,0.0,14.32,0.0,35.11,0.01,0.0,0.0,12152.577,21619.594,-5.37,-99.0,0.16,0.0,0.003,1,0,1,1,,selavy-image.i.RACS_2218-18.SB56975.cont.taylor.0.restored.conv.components.xml
6535,SB56975_island_376,SB56975_component_376a,J220210-203619,22:02:10.4,-20:36:19,330.543346,-20.605364,0.0,0.0,943.5,17.44,0.003,19.637,0.005,13.34,10.33,100.54,0.0,0.0,0.0,7.01,0.0,-62.4,0.0,0.0,0.0,12152.577,21619.594,0.71,-99.0,0.03,0.0,0.003,1,0,1,1,,selavy-image.i.RACS_2218-18.SB56975.cont.taylor.0.restored.conv.components.xml
6735,SB56975_island_530,SB56975_component_530a,J220211-191241,22:02:11.7,-19:12:41,330.548883,-19.211548,0.45,0.39,943.5,14.932,1.266,16.231,2.318,12.43,10.7,73.55,1.06,0.9,0.4,3.55,2.9,-62.52,2.36,2.76,260.59,0.525,130.134,-99.0,-99.0,0.0,0.0,1.407,0,0,1,0,,selavy-image.i.RACS_2218-18.SB56975.cont.taylor.0.restored.conv.components.xml
7273,SB56975_island_963,SB56975_component_963a,J220212-190231,22:02:12.2,-19:02:31,330.550895,-19.04202,1.09,0.96,943.5,7.849,1.914,6.234,2.853,11.04,8.81,112.34,2.62,2.21,0.78,1.95,0.0,-45.18,18.04,0.0,360.0,0.081,89.84,-99.0,-99.0,0.0,0.0,1.45,0,0,1,0,,selavy-image.i.RACS_2218-18.SB56975.cont.taylor.0.restored.conv.components.xml
6016,SB56975_island_13,SB56975_component_13a,J220212-190253,22:02:12.3,-19:02:53,330.551371,-19.048073,0.02,0.02,943.5,338.006,1.16,397.586,2.249,13.8,10.43,69.12,0.04,0.04,0.01,6.81,2.19,67.75,0.14,0.31,0.48,500.433,2068.141,-1.5,-99.0,0.0,0.0,1.432,0,0,1,0,,selavy-image.i.RACS_2218-18.SB56975.cont.taylor.0.restored.conv.components.xml
7279,SB56975_island_968,SB56975_component_968a,J220213-185857,22:02:13.5,-18:58:57,330.556162,-18.982512,0.64,0.61,943.5,7.905,0.902,10.722,2.009,17.68,9.39,65.55,1.54,1.4,0.16,12.99,0.0,64.48,3.18,0.0,18.8,0.105,76.46,-99.0,-99.0,0.0,0.0,1.399,0,0,1,0,,selavy-image.i.RACS_2218-18.SB56975.cont.taylor.0.restored.conv.components.xml
6928,SB56975_island_674,SB56975_component_674a,J220218-184153,22:02:18.3,-18:41:53,330.576115,-18.698273,0.12,0.15,943.5,11.145,0.187,33.211,0.826,30.92,11.8,90.12,0.29,0.36,0.02,28.58,5.52,-88.96,0.47,1.4,3.82,36.203,790.062,-99.0,-99.0,0.0,0.0,0.99,0,0,1,0,,selavy-image.i.RACS_2218-18.SB56975.cont.taylor.0.restored.conv.components.xml
7625,SB56975_island_1270,SB56975_component_1270a,J220223-205539,22:02:23.2,-20:55:39,330.596633,-20.927769,0.05,0.07,943.5,4.51,0.015,62.398,0.239,66.17,25.59,102.15,0.11,0.18,0.0,65.16,23.23,-77.57,0.17,0.33,3.03,10.322,356.977,-99.0,-99.0,0.0,0.0,1.162,1,0,1,0,,selavy-image.i.RACS_2218-18.SB56975.cont.taylor.0.restored.conv.components.xml
7626,SB56975_island_1270,SB56975_component_1270b,J220223-205602,22:02:23.3,-20:56:02,330.597199,-20.933898,0.7,0.69,943.5,4.119,0.428,8.296,1.272,21.36,11.54,65.08,1.64,1.62,0.15,17.68,5.36,64.31,3.02,6.17,20.01,10.322,356.977,-99.0,-99.0,0.0,0.0,1.162,1,0,1,0,,selavy-image.i.RACS_2218-18.SB56975.cont.taylor.0.restored.conv.components.xml
7006,SB56975_island_735,SB56975_component_735a,J220233-185939,22:02:33.8,-18:59:39,330.640948,-18.994345,0.44,0.38,943.5,10.825,0.856,13.185,1.696,13.74,10.85,84.12,1.04,0.89,0.24,7.02,3.04,-82.31,2.89,4.79,75.1,0.847,160.179,-99.0,-99.0,0.0,0.0,1.104,0,0,1,0,,selavy-image.i.RACS_2218-18.SB56975.cont.taylor.0.restored.conv.components.xml
