,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
5184,SB56205_island_1436,SB56205_component_1436a,J081615+151231,08:16:15.5,+15:12:31,124.064468,15.208653,0.22,0.22,943.5,5.516,0.183,7.388,0.388,16.0,14.64,137.19,0.57,0.45,0.25,9.24,5.22,89.72,0.59,1.15,102.94,2.944,330.218,-99.0,-99.0,0.0,0.0,0.269,0,0,1,0,,selavy-image.i.RACS_0832+14.SB56205.cont.taylor.0.restored.conv.components.xml
4178,SB56205_island_565,SB56205_component_565a,J081617+151821,08:16:17.1,+15:18:21,124.071151,15.306008,0.11,0.1,943.5,16.872,0.295,17.519,0.526,13.81,13.16,122.41,0.26,0.21,0.24,6.31,0.0,79.51,0.38,0.0,44.71,76.831,1160.999,-2.77,-99.0,0.0,0.0,0.311,0,0,1,0,,selavy-image.i.RACS_0832+14.SB56205.cont.taylor.0.restored.conv.components.xml
5408,SB56205_island_1644,SB56205_component_1644a,J081645+133453,08:16:45.1,+13:34:53,124.188036,13.581613,0.45,0.41,943.5,4.377,0.213,10.886,0.723,26.43,16.46,85.96,1.07,0.97,0.08,23.53,7.64,84.04,1.83,3.62,21.18,2.787,270.81,-99.0,-99.0,0.0,0.0,0.782,0,0,1,0,,selavy-image.i.RACS_0832+14.SB56205.cont.taylor.0.restored.conv.components.xml
3484,SB56205_island_54,SB56205_component_54a,J081645+144945,08:16:45.2,+14:49:45,124.188287,14.829205,0.03,0.03,943.5,162.936,0.888,176.355,1.624,14.64,12.93,159.43,0.08,0.07,0.03,5.1,0.0,78.26,0.27,0.0,4.55,168.059,1111.633,-1.1,-99.0,0.0,0.0,0.983,0,0,1,0,,selavy-image.i.RACS_0832+14.SB56205.cont.taylor.0.restored.conv.components.xml
4234,SB56205_island_613,SB56205_component_613a,J081646+132830,08:16:46.1,+13:28:30,124.191934,13.475239,0.23,0.23,943.5,14.838,0.497,21.157,1.104,16.18,15.41,43.3,0.6,0.47,0.44,10.75,5.11,66.01,1.09,1.74,117.63,10.27,351.752,-99.0,-99.0,0.0,0.0,0.796,0,0,1,0,,selavy-image.i.RACS_0832+14.SB56205.cont.taylor.0.restored.conv.components.xml
4022,SB56205_island_441,SB56205_component_441a,J081649+153920,08:16:49.2,+15:39:20,124.205111,15.655574,0.24,0.25,943.5,22.726,0.969,23.098,1.698,14.4,12.35,138.75,0.63,0.51,0.19,5.37,0.0,-83.68,1.11,0.0,103.69,22.818,601.827,-99.0,-99.0,0.0,0.0,0.99,0,0,1,0,,selavy-image.i.RACS_0832+14.SB56205.cont.taylor.0.restored.conv.components.xml
4141,SB56205_island_536,SB56205_component_536a,J081656+115050,08:16:56.7,+11:50:50,124.236334,11.847459,0.29,0.35,943.5,18.1,0.947,21.478,1.852,14.64,14.18,163.84,0.84,0.67,1.07,7.72,0.0,72.49,2.02,0.0,8.66,4.419,276.021,-99.0,-99.0,0.0,0.0,1.186,0,0,1,0,,selavy-image.i.RACS_0832+14.SB56205.cont.taylor.0.restored.conv.components.xml
4135,SB56205_island_531,SB56205_component_531a,J081701+143416,08:17:01.8,+14:34:16,124.257354,14.571252,0.36,0.36,943.5,18.258,1.003,24.035,2.099,16.2,14.21,136.78,0.93,0.75,0.28,9.14,4.82,-81.25,1.26,1.82,172.17,10.189,376.179,-99.0,-99.0,0.0,0.0,1.437,0,0,1,0,,selavy-image.i.RACS_0832+14.SB56205.cont.taylor.0.restored.conv.components.xml
4569,SB56205_island_888,SB56205_component_888a,J081705+115225,08:17:05.3,+11:52:25,124.272261,11.873711,0.61,0.68,943.5,9.699,1.103,9.591,1.898,14.13,12.24,151.32,1.66,1.35,0.54,3.62,0.0,89.91,4.75,0.0,221.07,0.37,104.369,-99.0,-99.0,0.0,0.0,1.089,0,0,1,0,,selavy-image.i.RACS_0832+14.SB56205.cont.taylor.0.restored.conv.components.xml
3704,SB56205_island_203,SB56205_component_203a,J081707+154332,08:17:07.3,+15:43:32,124.280416,15.725746,0.07,0.08,943.5,53.907,0.6,72.37,1.277,15.7,14.95,153.38,0.19,0.15,0.15,9.1,5.45,76.72,0.37,0.79,17.35,53.713,628.448,-1.14,-99.0,0.0,0.0,0.885,0,0,1,0,,selavy-image.i.RACS_0832+14.SB56205.cont.taylor.0.restored.conv.components.xml
4454,SB56205_island_797,SB56205_component_797a,J081708+144958,08:17:08.8,+14:49:58,124.286709,14.832903,0.35,0.29,943.5,10.815,0.537,13.882,1.103,15.98,14.05,78.53,0.83,0.67,0.26,10.65,0.0,75.26,1.91,0.0,19.63,6.586,325.925,-99.0,-99.0,0.0,0.0,0.743,0,0,1,0,,selavy-image.i.RACS_0832+14.SB56205.cont.taylor.0.restored.conv.components.xml
