,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
4248,SB58244_island_517,SB58244_component_517a,J171622-622614,17:16:22.4,-62:26:14,259.09319,-62.437357,0.07,0.08,943.5,16.988,0.243,17.021,0.422,14.5,10.82,31.17,0.2,0.16,0.04,3.98,0.0,52.2,0.92,0.0,83.95,1149.965,4491.64,-0.67,-99.0,0.01,0.0,0.244,0,0,1,1,,selavy-image.i.RACS_1749-60.SB58244.cont.taylor.0.restored.conv.components.xml
5301,SB58244_island_1425,SB58244_component_1425a,J171633-623044,17:16:33.4,-62:30:44,259.139144,-62.512294,0.45,0.45,943.5,5.47,0.406,6.969,0.831,16.99,11.74,45.49,1.17,0.94,0.15,10.29,0.0,59.59,2.7,0.0,201.91,0.944,207.183,-99.0,-99.0,0.0,0.0,0.557,0,0,1,0,,selavy-image.i.RACS_1749-60.SB58244.cont.taylor.0.restored.conv.components.xml
4010,SB58244_island_323,SB58244_component_323a,J171715-620947,17:17:15.2,-62:09:47,259.313455,-62.163104,0.12,0.14,943.5,30.168,0.685,33.791,1.281,14.93,11.74,21.54,0.34,0.27,0.07,5.05,3.64,2.54,1.3,1.18,33.72,10.491,371.535,-99.0,-99.0,0.0,0.0,0.791,0,0,1,0,,selavy-image.i.RACS_1749-60.SB58244.cont.taylor.0.restored.conv.components.xml
3659,SB58244_island_65,SB58244_component_65b,J171716-604207,17:17:16.9,-60:42:07,259.320472,-60.702008,0.03,0.04,943.5,94.671,0.577,115.009,1.142,16.01,11.88,13.55,0.09,0.07,0.01,8.01,3.34,-2.34,0.26,0.39,8.51,518.176,1617.73,-1.53,-99.0,0.0,0.0,0.742,1,0,1,0,,selavy-image.i.RACS_1749-60.SB58244.cont.taylor.0.restored.conv.components.xml
3658,SB58244_island_65,SB58244_component_65a,J171717-604155,17:17:17.8,-60:41:55,259.324146,-60.698782,0.03,0.03,943.5,115.941,0.612,134.606,1.175,14.44,12.59,11.18,0.08,0.06,0.03,6.44,1.84,-47.74,0.12,0.61,119.31,518.176,1617.73,-1.58,-99.0,0.0,0.0,0.742,1,0,1,0,,selavy-image.i.RACS_1749-60.SB58244.cont.taylor.0.restored.conv.components.xml
5052,SB58244_island_1204,SB58244_component_1204a,J171719-614617,17:17:19.2,-61:46:17,259.330154,-61.771589,0.32,0.34,943.5,6.782,0.414,6.74,0.715,14.53,10.7,38.5,0.86,0.68,0.14,5.02,0.0,63.5,2.85,0.0,168.23,3.827,417.08,-99.0,-99.0,0.0,0.0,0.411,0,0,1,0,,selavy-image.i.RACS_1749-60.SB58244.cont.taylor.0.restored.conv.components.xml
5245,SB58244_island_1373,SB58244_component_1373a,J171723-605039,17:17:23.1,-60:50:39,259.346193,-60.844425,1.55,1.72,943.5,5.845,1.741,6.079,3.097,14.53,11.2,32.63,4.28,3.37,0.81,4.46,0.0,61.82,14.29,0.0,360.0,0.127,74.435,-99.0,-99.0,0.0,0.0,1.83,0,0,1,0,,selavy-image.i.RACS_1749-60.SB58244.cont.taylor.0.restored.conv.components.xml
5455,SB58244_island_1563,SB58244_component_1563a,J171725-622156,17:17:25.4,-62:21:56,259.355885,-62.365813,0.43,0.46,943.5,4.297,0.244,9.465,0.779,26.32,13.1,175.85,1.09,1.02,0.07,22.66,5.38,-7.91,1.92,4.54,40.09,8.367,496.064,-99.0,-99.0,0.0,0.0,0.76,0,0,1,0,,selavy-image.i.RACS_1749-60.SB58244.cont.taylor.0.restored.conv.components.xml
5152,SB58244_island_1291,SB58244_component_1291a,J171727-621215,17:17:27.1,-62:12:15,259.362824,-62.204439,0.44,0.53,943.5,6.024,0.447,8.97,1.027,18.9,12.33,11.81,1.25,1.02,0.13,12.8,4.84,5.18,2.77,4.49,57.54,3.09,285.173,-99.0,-99.0,0.0,0.0,0.763,0,0,1,0,,selavy-image.i.RACS_1749-60.SB58244.cont.taylor.0.restored.conv.components.xml
5581,SB58244_island_1680,SB58244_component_1680a,J171731-621214,17:17:31.8,-62:12:14,259.382509,-62.204089,0.51,0.5,943.5,4.337,0.292,8.483,0.835,23.51,13.02,50.44,1.26,1.11,0.1,19.27,5.4,55.46,2.3,4.77,148.01,1.099,177.229,-99.0,-99.0,0.0,0.0,0.75,0,0,1,0,,selavy-image.i.RACS_1749-60.SB58244.cont.taylor.0.restored.conv.components.xml
