,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
3617,SB55718_island_156,SB55718_component_156a,J115354+291701,11:53:54.8,+29:17:01,178.478446,29.283856,0.13,0.23,943.5,60.639,1.417,73.094,2.791,22.46,13.1,166.53,0.56,0.29,0.03,6.79,5.96,-76.38,0.62,2.28,109.24,75.417,813.359,-99.0,-99.0,0.0,0.0,1.805,0,0,1,0,,selavy-image.i.RACS_1212+28.SB55718.cont.taylor.0.restored.conv.components.xml
3545,SB55718_island_104,SB55718_component_104a,J115407+284830,11:54:07.3,+28:48:30,178.530405,28.808495,0.08,0.15,943.5,89.014,1.425,94.313,2.572,20.98,12.33,168.26,0.36,0.19,0.02,4.98,0.0,71.58,0.98,0.0,20.76,29.005,461.815,-1.29,-99.0,0.0,0.0,1.537,0,0,1,0,,selavy-image.i.RACS_1212+28.SB55718.cont.taylor.0.restored.conv.components.xml
3398,SB55718_island_2,SB55718_component_2a,J115413+291606,11:54:13.1,+29:16:06,178.554658,29.268546,0.01,0.01,943.5,1521.027,1.766,2341.162,4.126,27.83,13.5,163.58,0.03,0.02,0.0,17.64,7.17,-21.22,0.07,0.07,1.84,18362.01,6675.926,-1.4,-99.0,0.0,0.0,3.137,0,0,1,1,,selavy-image.i.RACS_1212+28.SB55718.cont.taylor.0.restored.conv.components.xml
4044,SB55718_island_490,SB55718_component_490a,J115413+291719,11:54:13.2,+29:17:19,178.555143,29.288841,0.24,0.42,943.5,17.256,0.421,66.008,1.994,45.29,20.62,172.06,0.99,0.56,0.02,39.84,17.16,-6.69,1.69,1.65,19.97,27.438,585.639,-99.0,-99.0,0.0,0.0,3.09,0,0,1,0,,selavy-image.i.RACS_1212+28.SB55718.cont.taylor.0.restored.conv.components.xml
4450,SB55718_island_841,SB55718_component_841a,J115414+291137,11:54:14.8,+29:11:37,178.561792,29.193743,0.26,0.26,943.5,10.746,0.201,47.465,1.383,80.37,13.41,174.88,0.61,0.62,0.01,77.46,6.78,-4.69,0.94,4.03,13.37,3.203,191.887,-99.0,-99.0,0.0,0.0,2.182,0,0,1,0,,selavy-image.i.RACS_1212+28.SB55718.cont.taylor.0.restored.conv.components.xml
4452,SB55718_island_842,SB55718_component_842b,J115416+291033,11:54:16.4,+29:10:33,178.568168,29.176102,0.33,0.5,943.5,7.955,0.229,31.958,1.125,42.65,22.99,157.25,1.26,0.65,0.03,36.96,19.68,-26.15,2.17,1.75,99.16,11.28,250.333,-99.0,-99.0,0.0,0.0,1.823,1,0,1,0,,selavy-image.i.RACS_1212+28.SB55718.cont.taylor.0.restored.conv.components.xml
4451,SB55718_island_842,SB55718_component_842a,J115417+290940,11:54:17.4,+29:09:40,178.572347,29.161313,0.29,0.36,943.5,10.742,0.289,35.595,1.398,59.09,13.69,171.58,0.86,0.68,0.02,55.02,7.58,-7.92,1.39,3.82,12.72,11.28,250.333,-99.0,-99.0,0.0,0.0,1.823,1,0,1,0,,selavy-image.i.RACS_1212+28.SB55718.cont.taylor.0.restored.conv.components.xml
4575,SB55718_island_952,SB55718_component_952a,J115426+284611,11:54:26.0,+28:46:11,178.608287,28.769908,0.85,1.55,943.5,9.583,1.774,8.128,2.758,19.92,10.39,170.73,3.68,1.93,0.19,0.0,0.0,60.26,0.0,0.0,360.0,0.135,65.965,-99.0,-99.0,0.0,0.0,1.452,0,0,1,0,,selavy-image.i.RACS_1212+28.SB55718.cont.taylor.0.restored.conv.components.xml
4653,SB55718_island_1017,SB55718_component_1017a,J115426+272703,11:54:26.5,+27:27:03,178.610624,27.451049,0.77,1.29,943.5,8.615,1.041,12.425,2.32,25.55,13.78,162.58,3.14,1.64,0.13,13.93,7.37,-29.02,8.21,6.3,360.0,0.392,112.426,-99.0,-99.0,0.0,0.0,1.688,0,0,1,0,,selavy-image.i.RACS_1212+28.SB55718.cont.taylor.0.restored.conv.components.xml
4623,SB55718_island_994,SB55718_component_994a,J115431+283846,11:54:31.8,+28:38:46,178.632417,28.646152,0.77,1.28,943.5,9.071,1.191,11.064,2.364,24.88,11.97,163.28,3.12,1.65,0.12,12.56,3.17,-25.98,8.98,14.18,360.0,0.077,48.362,-99.0,-99.0,0.0,0.0,1.54,0,0,1,0,,selavy-image.i.RACS_1212+28.SB55718.cont.taylor.0.restored.conv.components.xml
4555,SB55718_island_935,SB55718_component_935a,J115440+273521,11:54:40.5,+27:35:21,178.668588,27.589384,0.67,0.35,943.5,8.772,0.384,23.613,1.374,32.63,20.14,101.08,1.61,0.78,0.05,29.98,0.0,-86.8,2.58,0.0,137.73,5.739,240.769,-99.0,-99.0,0.0,0.0,1.588,1,0,1,0,,selavy-image.i.RACS_1212+28.SB55718.cont.taylor.0.restored.conv.components.xml
4556,SB55718_island_935,SB55718_component_935b,J115441+273519,11:54:41.9,+27:35:19,178.674779,27.588677,1.64,2.72,943.5,6.423,2.36,4.566,3.296,16.34,10.62,164.45,6.57,3.57,0.53,0.0,0.0,79.56,0.0,0.0,198.61,5.739,240.769,-99.0,-99.0,0.0,0.0,1.588,1,0,1,0,,selavy-image.i.RACS_1212+28.SB55718.cont.taylor.0.restored.conv.components.xml
3954,SB55718_island_416,SB55718_component_416a,J115446+290230,11:54:46.3,+29:02:30,178.692979,29.041693,0.25,0.46,943.5,25.055,1.269,25.493,2.224,21.65,11.47,170.63,1.1,0.58,0.05,4.79,0.0,35.14,2.66,0.0,360.0,7.163,299.221,-99.0,-99.0,0.0,0.0,1.297,0,0,1,0,,selavy-image.i.RACS_1212+28.SB55718.cont.taylor.0.restored.conv.components.xml
4449,SB55718_island_840,SB55718_component_840a,J115448+284637,11:54:48.9,+28:46:37,178.703781,28.777171,0.34,0.63,943.5,10.541,0.522,19.587,1.417,25.89,17.52,13.69,1.51,0.73,0.07,18.66,5.89,43.44,2.12,2.2,360.0,13.822,408.086,-99.0,-99.0,0.0,0.0,1.229,0,0,1,0,,selavy-image.i.RACS_1212+28.SB55718.cont.taylor.0.restored.conv.components.xml
3704,SB55718_island_221,SB55718_component_221a,J115448+275804,11:54:48.9,+27:58:04,178.703816,27.96779,0.17,0.29,943.5,45.237,1.461,46.386,2.578,20.78,12.05,167.35,0.71,0.37,0.04,4.17,0.0,76.71,2.38,0.0,3.99,10.925,330.533,-99.0,-99.0,0.0,0.0,1.511,0,0,1,0,,selavy-image.i.RACS_1212+28.SB55718.cont.taylor.0.restored.conv.components.xml
3555,SB55718_island_112,SB55718_component_112a,J115450+275556,11:54:50.4,+27:55:56,178.709845,27.932409,0.11,0.12,943.5,76.369,0.887,126.153,2.269,22.28,18.1,140.17,0.34,0.16,0.03,15.9,0.0,-87.89,0.22,0.0,74.17,1527.428,2018.203,-99.0,-99.0,0.0,0.0,1.801,1,0,1,0,,selavy-image.i.RACS_1212+28.SB55718.cont.taylor.0.restored.conv.components.xml
3779,SB55718_island_280,SB55718_component_280a,J115453+254500,11:54:53.4,+25:45:00,178.722506,25.749725,0.15,0.26,943.5,36.829,1.046,38.17,1.856,21.44,11.8,167.66,0.62,0.33,0.03,3.43,0.0,70.16,2.45,0.0,43.04,15.168,368.011,-99.0,-99.0,0.0,0.0,1.094,0,0,1,0,,selavy-image.i.RACS_1212+28.SB55718.cont.taylor.0.restored.conv.components.xml
