,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
5209,SB56462_island_1528,SB56462_component_1528a,J172958+285458,17:29:58.8,+28:54:58,262.495203,28.916139,0.69,1.28,943.5,5.208,0.742,4.926,1.245,23.27,10.15,172.26,3.04,1.58,0.12,8.52,0.0,8.06,11.25,0.0,360.0,0.627,144.623,-99.0,-99.0,0.0,0.0,0.697,0,0,1,0,,selavy-image.i.RACS_1748+28.SB56462.cont.taylor.0.restored.conv.components.xml
3902,SB56462_island_410,SB56462_component_410a,J173000+274052,17:30:00.2,+27:40:52,262.500916,27.681372,0.0,0.0,943.5,39.482,0.004,33.841,0.006,16.51,12.96,144.53,0.0,0.0,0.0,7.68,0.0,85.12,0.0,0.0,0.0,13577.381,17566.355,-0.96,-99.0,0.02,0.0,0.003,1,0,1,1,,selavy-image.i.RACS_1748+28.SB56462.cont.taylor.0.restored.conv.components.xml
3904,SB56462_island_410,SB56462_component_410c,J173000+274100,17:30:00.8,+27:41:00,262.503441,27.683111,0.0,0.01,943.5,5.34,0.007,2.71,0.007,17.16,7.38,159.94,0.02,0.01,0.0,0.0,0.0,-88.52,0.0,0.0,2.18,13577.381,17566.355,-8.16,-99.0,0.42,0.0,0.003,1,0,1,1,,selavy-image.i.RACS_1748+28.SB56462.cont.taylor.0.restored.conv.components.xml
3903,SB56462_island_410,SB56462_component_410b,J173000+274042,17:30:00.8,+27:40:42,262.503527,27.678556,0.0,0.0,943.5,11.605,0.005,8.189,0.006,16.5,10.68,11.01,0.01,0.0,0.0,4.72,0.0,64.73,0.01,0.0,1.73,13577.381,17566.355,0.59,-99.0,0.01,0.0,0.003,1,0,1,1,,selavy-image.i.RACS_1748+28.SB56462.cont.taylor.0.restored.conv.components.xml
5157,SB56462_island_1482,SB56462_component_1482a,J173015+272332,17:30:15.7,+27:23:32,262.565218,27.392397,0.74,1.42,943.5,5.412,0.821,5.483,1.439,23.62,10.71,3.52,3.34,1.74,0.13,12.24,0.0,29.32,7.23,0.0,360.0,0.492,122.1,-99.0,-99.0,0.0,0.0,0.837,0,0,1,0,,selavy-image.i.RACS_1748+28.SB56462.cont.taylor.0.restored.conv.components.xml
3853,SB56462_island_369,SB56462_component_369a,J173023+271033,17:30:23.2,+27:10:33,262.596635,27.17597,0.11,0.22,943.5,26.446,0.57,30.695,1.093,22.35,12.96,172.05,0.51,0.26,0.03,7.58,0.77,44.04,0.51,11.04,360.0,24.54,452.219,-99.0,-99.0,0.0,0.0,0.691,0,0,1,0,,selavy-image.i.RACS_1748+28.SB56462.cont.taylor.0.restored.conv.components.xml
4407,SB56462_island_829,SB56462_component_829a,J173024+294232,17:30:24.4,+29:42:32,262.601697,29.709003,0.73,1.64,943.5,10.534,1.279,18.726,3.609,21.18,20.95,174.12,3.87,1.69,5.18,17.58,0.0,77.32,3.69,0.0,212.87,1.869,113.533,-99.0,-99.0,0.0,0.0,2.993,1,0,1,0,,selavy-image.i.RACS_1748+28.SB56462.cont.taylor.0.restored.conv.components.xml
4408,SB56462_island_829,SB56462_component_829b,J173025+294229,17:30:25.8,+29:42:29,262.607484,29.708179,2.2,4.21,943.5,6.451,2.882,6.628,5.101,20.67,12.41,176.81,9.93,5.16,0.55,6.98,0.0,55.54,8.89,0.0,360.0,1.869,113.533,-99.0,-99.0,0.0,0.0,2.993,1,0,1,0,,selavy-image.i.RACS_1748+28.SB56462.cont.taylor.0.restored.conv.components.xml
3940,SB56462_island_445,SB56462_component_445a,J173027+293954,17:30:27.1,+29:39:54,262.612951,29.665088,0.2,0.35,943.5,20.921,0.753,23.562,1.414,22.68,12.4,164.61,0.84,0.43,0.04,6.92,3.23,-50.63,2.29,1.7,360.0,23.196,459.212,-99.0,-99.0,0.0,0.0,0.877,0,0,1,0,,selavy-image.i.RACS_1748+28.SB56462.cont.taylor.0.restored.conv.components.xml
5241,SB56462_island_1556,SB56462_component_1556a,J173027+285332,17:30:27.5,+28:53:32,262.614516,28.892384,0.59,1.01,943.5,4.934,0.482,6.568,1.025,28.44,11.68,166.29,2.42,1.31,0.08,18.16,2.49,-15.03,5.71,16.6,35.8,2.012,209.115,-99.0,-99.0,0.0,0.0,0.706,0,0,1,0,,selavy-image.i.RACS_1748+28.SB56462.cont.taylor.0.restored.conv.components.xml
