,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
4222,SB56512_island_501,SB56512_component_501a,J091401-234540,09:14:01.3,-23:45:40,138.505623,-23.761322,0.07,0.07,943.5,18.579,0.265,21.421,0.506,13.03,10.75,58.9,0.18,0.16,0.05,5.82,2.5,44.13,0.56,1.0,360.0,35.078,821.328,-1.92,-99.0,0.01,0.0,0.318,0,0,1,0,,selavy-image.i.RACS_0931-23.SB56512.cont.taylor.0.restored.conv.components.xml
4984,SB56512_island_1133,SB56512_component_1133a,J091401-234505,09:14:01.5,-23:45:05,138.506108,-23.751526,0.21,0.2,943.5,7.105,0.288,8.037,0.553,14.73,9.33,61.03,0.5,0.45,0.07,8.89,0.0,57.75,1.27,0.0,21.06,3.581,364.187,-99.0,-99.0,0.0,0.0,0.344,0,0,1,0,,selavy-image.i.RACS_0931-23.SB56512.cont.taylor.0.restored.conv.components.xml
4729,SB56512_island_905,SB56512_component_905a,J091414-235102,09:14:14.0,-23:51:02,138.558524,-23.850721,0.37,0.34,943.5,9.279,0.647,10.701,1.237,13.56,10.34,66.16,0.88,0.77,0.19,6.71,0.6,62.53,2.71,22.15,29.22,1.622,218.409,-99.0,-99.0,0.0,0.0,0.778,0,0,1,0,,selavy-image.i.RACS_0931-23.SB56512.cont.taylor.0.restored.conv.components.xml
4709,SB56512_island_887,SB56512_component_887a,J091416-252024,09:14:16.3,-25:20:24,138.567833,-25.340139,0.29,0.26,943.5,9.711,0.513,11.826,1.046,15.9,9.31,90.7,0.68,0.61,0.08,10.87,0.0,-85.05,1.49,0.0,16.85,4.788,380.918,-99.0,-99.0,0.0,0.0,0.681,0,0,1,0,,selavy-image.i.RACS_0931-23.SB56512.cont.taylor.0.restored.conv.components.xml
4650,SB56512_island_833,SB56512_component_833a,J091418-234424,09:14:18.1,-23:44:24,138.575427,-23.740171,0.31,0.29,943.5,10.301,0.624,11.443,1.165,13.43,10.05,66.04,0.75,0.66,0.16,6.45,0.0,62.5,2.39,0.0,24.0,3.228,291.454,-99.0,-99.0,0.0,0.0,0.716,0,0,1,0,,selavy-image.i.RACS_0931-23.SB56512.cont.taylor.0.restored.conv.components.xml
5153,SB56512_island_1279,SB56512_component_1279a,J091419-221557,09:14:19.5,-22:15:57,138.581062,-22.266077,0.24,0.22,943.5,6.066,0.285,6.674,0.526,12.22,10.95,63.14,0.58,0.51,0.3,4.07,2.68,10.52,1.12,2.08,85.43,5.882,542.322,-99.0,-99.0,0.0,0.0,0.322,0,0,1,0,,selavy-image.i.RACS_0931-23.SB56512.cont.taylor.0.restored.conv.components.xml
5560,SB56512_island_1653,SB56512_component_1653a,J091425-252842,09:14:25.7,-25:28:42,138.60721,-25.478518,0.77,0.71,943.5,4.4,0.639,5.205,1.259,14.84,9.69,69.44,1.84,1.65,0.27,9.0,0.0,68.87,4.64,0.0,10.85,0.11,85.743,-99.0,-99.0,0.0,0.0,0.805,0,0,1,0,,selavy-image.i.RACS_0931-23.SB56512.cont.taylor.0.restored.conv.components.xml
4620,SB56512_island_809,SB56512_component_809a,J091429-240121,09:14:29.8,-24:01:21,138.624308,-24.022709,0.33,0.29,943.5,10.641,0.666,11.661,1.227,12.48,10.67,93.35,0.77,0.68,0.29,5.19,0.0,-60.67,2.08,0.0,167.16,1.33,192.226,-99.0,-99.0,0.0,0.0,0.748,0,0,1,0,,selavy-image.i.RACS_0931-23.SB56512.cont.taylor.0.restored.conv.components.xml
5140,SB56512_island_1266,SB56512_component_1266a,J091430-250930,09:14:30.0,-25:09:30,138.625122,-25.158378,0.53,0.48,943.5,6.134,0.585,7.812,1.205,14.73,10.51,76.88,1.26,1.12,0.22,8.85,1.96,79.46,3.2,10.16,19.78,0.926,192.457,-99.0,-99.0,0.0,0.0,0.807,0,0,1,0,,selavy-image.i.RACS_0931-23.SB56512.cont.taylor.0.restored.conv.components.xml
4880,SB56512_island_1042,SB56512_component_1042a,J091432-215841,09:14:32.1,-21:58:41,138.633587,-21.978172,0.35,0.36,943.5,6.865,0.4,11.567,1.006,17.0,12.05,36.91,0.87,0.8,0.13,12.73,5.18,30.32,1.75,3.06,75.48,24.906,809.576,-99.0,-99.0,0.0,0.0,0.814,0,0,1,0,,selavy-image.i.RACS_0931-23.SB56512.cont.taylor.0.restored.conv.components.xml
