,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
4869,SB56883_island_1293,SB56883_component_1293a,J180001+085535,18:00:01.1,+08:55:35,270.004405,8.926573,7.94,8.21,943.5,5.831,7.431,7.925,16.453,18.77,11.86,90.04,18.71,19.33,2.42,13.89,0.0,-89.29,38.8,0.0,122.14,0.0,2.017,-99.0,-99.0,0.0,0.0,11.476,0,0,1,0,,selavy-image.i.RACS_1816+09.SB56883.cont.taylor.0.restored.conv.components.xml
4441,SB56883_island_913,SB56883_component_913a,J180001+104827,18:00:01.8,+10:48:27,270.0073,10.8076,0.05,0.05,943.5,8.874,0.075,8.929,0.13,13.54,12.17,97.55,0.11,0.11,0.06,4.94,0.0,-80.72,0.47,0.0,1.2,35.405,1124.481,-2.61,-99.0,0.01,0.0,0.075,0,0,1,0,,selavy-image.i.RACS_1816+09.SB56883.cont.taylor.0.restored.conv.components.xml
3860,SB56883_island_426,SB56883_component_426a,J180008+103726,18:00:08.2,+10:37:26,270.034304,10.623928,0.19,0.18,943.5,22.233,0.679,27.632,1.374,16.08,12.66,88.55,0.44,0.43,0.1,9.96,0.0,-89.94,1.09,0.0,4.59,29.027,606.159,-99.0,-99.0,0.0,0.0,0.906,0,0,1,0,,selavy-image.i.RACS_1816+09.SB56883.cont.taylor.0.restored.conv.components.xml
4038,SB56883_island_567,SB56883_component_567a,J180011+083936,18:00:11.6,+08:39:36,270.048371,8.660077,0.07,0.07,943.5,16.468,0.2,18.18,0.37,14.33,12.62,80.86,0.17,0.16,0.07,6.72,0.0,85.01,0.55,0.0,4.22,197.308,1947.919,-1.06,-99.0,0.0,0.0,0.227,0,0,1,0,,selavy-image.i.RACS_1816+09.SB56883.cont.taylor.0.restored.conv.components.xml
4341,SB56883_island_824,SB56883_component_824a,J180023+083805,18:00:23.7,+08:38:05,270.098792,8.63492,0.27,0.29,943.5,9.997,0.379,18.535,1.034,20.58,14.76,74.05,0.64,0.68,0.1,16.19,7.17,75.28,1.26,2.29,8.36,11.546,406.135,-99.0,-99.0,0.0,0.0,0.894,0,0,1,0,,selavy-image.i.RACS_1816+09.SB56883.cont.taylor.0.restored.conv.components.xml
4654,SB56883_island_1102,SB56883_component_1102a,J180024+102926,18:00:24.0,+10:29:26,270.100014,10.490677,0.57,0.57,943.5,7.017,0.692,7.888,1.315,15.92,11.56,52.34,1.35,1.33,0.25,9.41,0.0,54.75,3.51,0.0,62.43,4.79,364.785,-99.0,-99.0,0.0,0.0,0.815,0,0,1,0,,selavy-image.i.RACS_1816+09.SB56883.cont.taylor.0.restored.conv.components.xml
4826,SB56883_island_1252,SB56883_component_1252a,J180024+084646,18:00:24.1,+08:46:46,270.100239,8.779535,0.66,0.66,943.5,6.067,0.676,7.148,1.358,17.69,10.91,57.62,1.54,1.55,0.2,12.19,0.0,59.13,3.43,0.0,35.37,0.569,142.57,-99.0,-99.0,0.0,0.0,0.867,0,0,1,0,,selavy-image.i.RACS_1816+09.SB56883.cont.taylor.0.restored.conv.components.xml
4259,SB56883_island_753,SB56883_component_753b,J180028+110637,18:00:28.1,+11:06:37,270.11719,11.110492,0.06,0.13,943.5,6.184,0.052,23.179,0.416,59.78,10.27,96.35,0.14,0.31,0.01,58.44,0.0,-83.63,0.21,0.0,4.36,17.867,616.571,-99.0,-99.0,0.0,0.0,0.531,1,0,1,0,,selavy-image.i.RACS_1816+09.SB56883.cont.taylor.0.restored.conv.components.xml
3272,SB56883_island_6,SB56883_component_6c,J180029+110608,18:00:29.1,+11:06:08,270.12114,11.102265,0.02,0.02,943.5,166.913,0.635,165.055,1.124,15.94,10.16,93.48,0.05,0.05,0.01,9.74,0.0,-85.79,0.12,0.0,0.28,814.553,2362.018,-2.0,-99.0,0.03,0.0,0.647,1,0,1,0,,selavy-image.i.RACS_1816+09.SB56883.cont.taylor.0.restored.conv.components.xml
3271,SB56883_island_6,SB56883_component_6b,J180029+110611,18:00:29.1,+11:06:11,270.12128,11.103324,0.02,0.02,943.5,243.511,0.807,202.243,1.242,12.83,10.6,93.19,0.04,0.04,0.01,2.35,0.0,-84.86,0.33,0.0,0.42,814.553,2362.018,-0.45,-99.0,0.01,0.0,0.647,1,0,1,0,,selavy-image.i.RACS_1816+09.SB56883.cont.taylor.0.restored.conv.components.xml
3270,SB56883_island_6,SB56883_component_6a,J180029+110605,18:00:29.1,+11:06:05,270.121301,11.101408,0.01,0.01,943.5,325.01,0.742,290.361,1.195,12.8,11.44,88.92,0.03,0.03,0.01,2.09,0.0,-87.3,0.27,0.0,0.58,814.553,2362.018,-1.32,-99.0,0.01,0.0,0.647,1,0,1,0,,selavy-image.i.RACS_1816+09.SB56883.cont.taylor.0.restored.conv.components.xml
