,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
5351,SB56657_island_1629,SB56657_component_1629a,J075446-143607,07:54:46.3,-14:36:07,118.69293,-14.602132,0.51,0.53,943.5,4.107,0.334,7.642,0.909,18.48,12.24,155.23,1.25,1.19,0.16,15.33,3.31,-23.69,2.32,7.47,15.69,0.793,185.659,-99.0,-99.0,0.0,0.0,0.789,0,0,1,0,,selavy-image.i.RACS_0810-14.SB56657.cont.taylor.0.restored.conv.components.xml
3435,SB56657_island_69,SB56657_component_69a,J075447-143222,07:54:47.5,-14:32:22,118.698045,-14.539557,0.03,0.02,943.5,127.275,0.67,138.715,1.231,12.87,10.29,73.86,0.06,0.06,0.02,5.14,0.0,75.49,0.25,0.0,0.63,216.757,1487.214,-0.98,-99.0,0.0,0.0,0.748,0,0,1,0,,selavy-image.i.RACS_0810-14.SB56657.cont.taylor.0.restored.conv.components.xml
5108,SB56657_island_1406,SB56657_component_1406a,J075448-125824,07:54:48.0,-12:58:24,118.700132,-12.973408,0.67,0.63,943.5,4.91,0.604,6.186,1.227,13.94,10.98,58.31,1.62,1.43,0.38,7.65,3.35,48.53,4.36,7.4,360.0,1.183,237.362,-99.0,-99.0,0.0,0.0,0.816,0,0,1,0,,selavy-image.i.RACS_0810-14.SB56657.cont.taylor.0.restored.conv.components.xml
5510,SB56657_island_1778,SB56657_component_1778a,J075453-144946,07:54:53.0,-14:49:46,118.720983,-14.82968,0.38,0.38,943.5,3.657,0.224,6.474,0.606,19.93,10.8,63.41,0.9,0.89,0.09,16.09,3.08,62.21,1.7,5.52,15.52,0.706,203.852,-99.0,-99.0,0.0,0.0,0.504,0,0,1,0,,selavy-image.i.RACS_0810-14.SB56657.cont.taylor.0.restored.conv.components.xml
4995,SB56657_island_1305,SB56657_component_1305a,J075456-124630,07:54:56.1,-12:46:30,118.733933,-12.7752,0.17,0.15,943.5,4.907,0.078,22.41,0.449,32.38,17.14,33.99,0.34,0.41,0.02,30.37,13.21,32.75,0.56,0.9,14.46,13.788,479.38,-99.0,-99.0,0.0,0.0,0.795,0,0,1,0,,selavy-image.i.RACS_0810-14.SB56657.cont.taylor.0.restored.conv.components.xml
3809,SB56657_island_329,SB56657_component_329a,J075500-143000,07:55:00.4,-14:30:00,118.75158,-14.49987,0.1,0.09,943.5,28.656,0.566,32.185,1.06,12.79,10.67,71.71,0.25,0.22,0.08,4.95,2.78,70.03,0.98,1.36,2.86,9.493,368.258,-99.0,-99.0,0.0,0.0,0.656,0,0,1,0,,selavy-image.i.RACS_0810-14.SB56657.cont.taylor.0.restored.conv.components.xml
4582,SB56657_island_952,SB56657_component_952a,J075509-155229,07:55:09.9,-15:52:29,118.791404,-15.874746,0.41,0.4,943.5,7.813,0.617,9.179,1.196,13.83,10.33,51.8,1.0,0.89,0.21,7.62,0.0,41.7,2.67,0.0,360.0,1.019,124.229,-99.0,-99.0,0.0,0.0,0.762,1,0,1,0,,selavy-image.i.RACS_0810-14.SB56657.cont.taylor.0.restored.conv.components.xml
4583,SB56657_island_952,SB56657_component_952b,J075510-155242,07:55:10.2,-15:52:42,118.792524,-15.878582,0.47,0.5,943.5,5.524,0.478,7.856,1.057,13.45,12.85,146.38,1.23,1.06,1.28,8.6,5.17,-22.58,2.82,3.98,104.57,1.019,124.229,-99.0,-99.0,0.0,0.0,0.762,1,0,1,0,,selavy-image.i.RACS_0810-14.SB56657.cont.taylor.0.restored.conv.components.xml
3446,SB56657_island_76,SB56657_component_76a,J075512-141546,07:55:12.7,-14:15:46,118.802871,-14.263012,0.03,0.02,943.5,115.545,0.585,129.16,1.091,12.64,10.75,77.93,0.06,0.06,0.02,4.65,2.9,-88.12,0.24,0.3,4.27,397.148,1874.723,-1.31,-99.0,0.0,0.0,0.673,0,0,1,0,,selavy-image.i.RACS_0810-14.SB56657.cont.taylor.0.restored.conv.components.xml
3687,SB56657_island_240,SB56657_component_240a,J075514-141002,07:55:14.9,-14:10:02,118.812092,-14.167354,0.07,0.06,943.5,39.714,0.548,44.306,1.021,12.76,10.62,79.38,0.17,0.15,0.05,5.0,2.34,-88.8,0.63,1.04,9.98,11.602,398.661,-1.02,-99.0,0.0,0.0,0.63,0,0,1,0,,selavy-image.i.RACS_0810-14.SB56657.cont.taylor.0.restored.conv.components.xml
