,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
4292,SB56126_island_678,SB56126_component_678a,J072428+181114,07:24:28.9,+18:11:14,111.120623,18.18735,0.14,0.19,943.5,14.248,0.369,15.997,0.691,17.18,12.73,162.94,0.46,0.32,0.06,5.25,3.6,73.28,1.38,3.35,1.88,12.757,436.344,-99.0,-99.0,0.0,0.0,0.428,0,0,1,0,,selavy-image.i.RACS_0741+18.SB56126.cont.taylor.0.restored.conv.components.xml
4017,SB56126_island_455,SB56126_component_455a,J072429+194243,07:24:29.0,+19:42:43,111.120785,19.712011,0.22,0.29,943.5,21.739,0.852,24.947,1.627,16.51,13.54,157.64,0.71,0.48,0.13,7.13,0.0,80.65,1.44,0.0,56.99,20.55,494.619,-99.0,-99.0,0.0,0.0,1.021,0,0,1,0,,selavy-image.i.RACS_0741+18.SB56126.cont.taylor.0.restored.conv.components.xml
4455,SB56126_island_816,SB56126_component_816b,J072432+200628,07:24:32.8,+20:06:28,111.136824,20.107902,0.25,0.32,943.5,7.695,0.237,18.525,0.787,29.95,15.66,4.8,0.76,0.59,0.04,25.3,9.26,10.09,1.35,1.89,44.29,49.28,553.253,-99.0,-99.0,0.0,0.0,0.829,1,0,1,0,,selavy-image.i.RACS_0741+18.SB56126.cont.taylor.0.restored.conv.components.xml
4454,SB56126_island_816,SB56126_component_816a,J072433+200555,07:24:33.1,+20:05:55,111.138,20.098686,0.3,0.4,943.5,11.133,0.545,15.311,1.177,20.62,13.0,163.51,0.96,0.67,0.08,11.95,5.87,-15.76,2.51,2.8,6.98,49.28,553.253,-99.0,-99.0,0.0,0.0,0.829,1,0,1,0,,selavy-image.i.RACS_0741+18.SB56126.cont.taylor.0.restored.conv.components.xml
5414,SB56126_island_1639,SB56126_component_1639a,J072438+182916,07:24:38.9,+18:29:16,111.162269,18.487889,0.81,0.57,943.5,4.78,0.47,6.441,1.003,17.94,14.64,103.69,1.94,1.31,0.31,13.03,0.0,85.65,3.52,0.0,217.11,1.284,152.811,-99.0,-99.0,0.0,0.0,0.697,1,0,1,0,,selavy-image.i.RACS_0741+18.SB56126.cont.taylor.0.restored.conv.components.xml
5415,SB56126_island_1639,SB56126_component_1639b,J072440+182913,07:24:40.5,+18:29:13,111.168751,18.487073,0.95,0.96,943.5,3.748,0.527,4.633,1.061,20.47,11.77,136.64,2.6,1.83,0.19,13.51,0.0,-59.15,5.36,0.0,360.0,1.284,152.811,-99.0,-99.0,0.0,0.0,0.697,1,0,1,0,,selavy-image.i.RACS_0741+18.SB56126.cont.taylor.0.restored.conv.components.xml
3553,SB56126_island_115,SB56126_component_115a,J072442+181419,07:24:42.1,+18:14:19,111.1753,18.238796,0.05,0.06,943.5,88.512,0.77,95.175,1.405,16.25,12.9,162.0,0.15,0.1,0.02,5.65,0.0,74.86,0.42,0.0,3.02,202.171,1214.785,-0.9,-99.0,0.0,0.0,0.847,0,0,1,0,,selavy-image.i.RACS_0741+18.SB56126.cont.taylor.0.restored.conv.components.xml
5315,SB56126_island_1556,SB56126_component_1556a,J072455+202445,07:24:55.8,+20:24:45,111.232704,20.412557,1.62,2.13,943.5,5.096,1.402,6.438,2.857,20.3,12.13,160.89,5.15,3.62,0.39,11.41,3.48,-21.71,13.83,24.06,131.81,0.095,57.144,-99.0,-99.0,0.0,0.0,1.904,0,0,1,0,,selavy-image.i.RACS_0741+18.SB56126.cont.taylor.0.restored.conv.components.xml
5348,SB56126_island_1585,SB56126_component_1585a,J072500+200427,07:25:00.0,+20:04:27,111.250091,20.074204,0.71,0.97,943.5,4.939,0.663,5.264,1.201,16.51,12.58,164.55,2.33,1.61,0.33,4.92,0.0,67.68,7.08,0.0,133.32,0.815,164.81,-99.0,-99.0,0.0,0.0,0.72,0,0,1,0,,selavy-image.i.RACS_0741+18.SB56126.cont.taylor.0.restored.conv.components.xml
5008,SB56126_island_1286,SB56126_component_1286a,J072509+175943,07:25:09.3,+17:59:43,111.288891,17.995371,0.23,0.2,943.5,5.722,0.113,19.25,0.506,39.38,16.65,98.82,0.53,0.48,0.02,37.29,4.54,-83.6,0.85,3.5,18.43,56.892,700.321,-99.0,-99.0,0.0,0.0,0.69,0,0,1,0,,selavy-image.i.RACS_0741+18.SB56126.cont.taylor.0.restored.conv.components.xml
5436,SB56126_island_1659,SB56126_component_1659a,J072512+200841,07:25:12.9,+20:08:41,111.303572,20.144741,0.51,0.69,943.5,4.643,0.374,7.158,0.888,23.91,12.57,0.7,1.63,1.19,0.1,17.58,1.88,8.84,3.27,15.07,113.05,2.735,241.228,-99.0,-99.0,0.0,0.0,0.675,0,0,1,0,,selavy-image.i.RACS_0741+18.SB56126.cont.taylor.0.restored.conv.components.xml
5192,SB56126_island_1445,SB56126_component_1445a,J072513+182201,07:25:13.4,+18:22:01,111.305789,18.367107,0.5,0.65,943.5,5.688,0.489,6.807,0.964,16.64,14.02,21.89,1.6,1.08,0.32,10.23,0.0,57.46,2.15,0.0,360.0,0.229,71.411,-99.0,-99.0,0.0,0.0,0.621,0,0,1,0,,selavy-image.i.RACS_0741+18.SB56126.cont.taylor.0.restored.conv.components.xml
4778,SB56126_island_1087,SB56126_component_1087a,J072513+192537,07:25:13.7,+19:25:37,111.306956,19.42722,0.48,0.64,943.5,7.877,0.652,9.778,1.311,19.91,12.15,163.4,1.54,1.08,0.12,10.68,3.62,-15.98,4.35,6.87,9.68,1.606,184.88,-99.0,-99.0,0.0,0.0,0.864,0,0,1,0,,selavy-image.i.RACS_0741+18.SB56126.cont.taylor.0.restored.conv.components.xml
3815,SB56126_island_292,SB56126_component_292a,J072516+162611,07:25:16.6,+16:26:11,111.319151,16.436531,0.07,0.09,943.5,35.352,0.317,79.599,1.0,29.32,14.97,177.98,0.21,0.17,0.01,24.29,8.77,2.12,0.39,0.55,8.96,383.361,1367.499,-99.0,-99.0,0.0,0.0,0.999,0,0,1,0,,selavy-image.i.RACS_0741+18.SB56126.cont.taylor.0.restored.conv.components.xml
5291,SB56126_island_1534,SB56126_component_1534a,J072517+204055,07:25:17.7,+20:40:55,111.323907,20.681995,0.98,1.26,943.5,5.146,0.922,5.418,1.653,17.24,11.9,156.5,3.09,2.13,0.33,5.35,0.0,-58.64,8.37,0.0,360.0,0.404,142.1,-99.0,-99.0,0.0,0.0,0.984,0,0,1,0,,selavy-image.i.RACS_0741+18.SB56126.cont.taylor.0.restored.conv.components.xml
5442,SB56126_island_1664,SB56126_component_1664b,J072517+165011,07:25:17.8,+16:50:11,111.324057,16.836488,2.44,3.31,943.5,2.944,1.924,1.54,2.212,12.64,8.07,161.18,8.04,5.42,1.02,0.0,0.0,76.14,0.0,0.0,198.12,1.134,160.556,-99.0,-99.0,0.0,0.0,0.926,1,0,1,0,,selavy-image.i.RACS_0741+18.SB56126.cont.taylor.0.restored.conv.components.xml
5112,SB56126_island_1380,SB56126_component_1380a,J072518+182613,07:25:18.6,+18:26:13,111.327627,18.437195,0.55,0.77,943.5,6.192,0.686,5.944,1.157,15.95,11.72,168.4,1.82,1.26,0.24,2.71,0.0,55.97,6.97,0.0,360.0,1.669,209.588,-99.0,-99.0,0.0,0.0,0.653,0,0,1,0,,selavy-image.i.RACS_0741+18.SB56126.cont.taylor.0.restored.conv.components.xml
5441,SB56126_island_1664,SB56126_component_1664a,J072518+165012,07:25:18.9,+16:50:12,111.328715,16.83669,0.58,0.6,943.5,4.481,0.287,10.291,0.909,28.1,15.93,137.64,1.57,1.17,0.09,23.27,9.21,-49.6,2.8,3.72,360.0,1.134,160.556,-99.0,-99.0,0.0,0.0,0.926,1,0,1,0,,selavy-image.i.RACS_0741+18.SB56126.cont.taylor.0.restored.conv.components.xml
5216,SB56126_island_1467,SB56126_component_1467a,J072521+193816,07:25:21.3,+19:38:16,111.338694,19.638043,0.53,0.67,943.5,5.549,0.473,7.315,1.0,17.26,14.88,153.65,1.67,1.12,0.36,9.53,3.43,81.96,2.45,11.06,189.55,1.271,164.476,-99.0,-99.0,0.0,0.0,0.684,0,0,1,0,,selavy-image.i.RACS_0741+18.SB56126.cont.taylor.0.restored.conv.components.xml
4806,SB56126_island_1111,SB56126_component_1111a,J072521+194915,07:25:21.6,+19:49:15,111.339962,19.820897,0.43,0.53,943.5,7.786,0.618,7.647,1.058,16.41,11.66,154.47,1.32,0.91,0.16,4.03,0.0,-75.79,2.49,0.0,247.56,2.35,218.98,-99.0,-99.0,0.0,0.0,0.604,0,0,1,0,,selavy-image.i.RACS_0741+18.SB56126.cont.taylor.0.restored.conv.components.xml
4313,SB56126_island_694,SB56126_component_694a,J072527+172603,07:25:27.8,+17:26:03,111.365967,17.434267,0.76,0.87,943.5,13.778,1.702,16.052,3.27,17.66,12.86,145.94,2.24,1.54,0.26,8.56,0.0,-70.92,3.65,0.0,360.0,1.99,183.667,-99.0,-99.0,0.0,0.0,2.071,0,0,1,0,,selavy-image.i.RACS_0741+18.SB56126.cont.taylor.0.restored.conv.components.xml
