,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
4555,SB56713_island_755,SB56713_component_755a,J041703-234927,04:17:03.6,-23:49:27,64.26513,-23.824299,0.3,0.29,943.5,10.511,0.593,13.276,1.211,14.16,10.55,54.01,0.73,0.65,0.15,8.29,2.15,47.46,1.88,5.24,301.74,5.919,389.589,-99.0,-99.0,0.0,0.0,0.807,0,0,1,0,,selavy-image.i.RACS_0434-23.SB56713.cont.taylor.0.restored.conv.components.xml
5165,SB56713_island_1274,SB56713_component_1274a,J041707-232155,04:17:07.5,-23:21:55,64.281135,-23.36552,0.15,0.16,943.5,5.716,0.158,7.938,0.343,14.07,11.68,28.85,0.38,0.33,0.11,8.91,4.04,14.68,0.84,1.42,32.81,32.193,1072.258,-99.0,-99.0,0.0,0.0,0.243,0,0,1,0,,selavy-image.i.RACS_0434-23.SB56713.cont.taylor.0.restored.conv.components.xml
4794,SB56713_island_959,SB56713_component_959a,J041712-253326,04:17:12.1,-25:33:26,64.300608,-25.557305,0.36,0.37,943.5,8.564,0.682,8.194,1.15,12.04,9.4,39.29,0.9,0.79,0.24,4.62,0.0,22.94,3.21,0.0,93.96,1.992,300.923,-99.0,-99.0,0.0,0.0,0.647,0,0,1,0,,selavy-image.i.RACS_0434-23.SB56713.cont.taylor.0.restored.conv.components.xml
4129,SB56713_island_401,SB56713_component_401a,J041712-231832,04:17:12.8,-23:18:32,64.303482,-23.30889,0.03,0.03,943.5,21.805,0.113,33.563,0.265,15.63,11.65,59.41,0.07,0.07,0.01,10.52,5.55,56.09,0.17,0.23,3.93,557.413,1890.281,-1.59,-99.0,0.0,0.0,0.201,1,0,1,0,,selavy-image.i.RACS_0434-23.SB56713.cont.taylor.0.restored.conv.components.xml
4131,SB56713_island_401,SB56713_component_401c,J041713-231818,04:17:13.3,-23:18:18,64.305369,-23.305149,0.1,0.1,943.5,6.507,0.114,9.899,0.267,16.5,10.91,117.83,0.24,0.23,0.03,12.52,0.0,-56.77,0.48,0.0,20.31,557.413,1890.281,-99.0,-99.0,0.0,0.0,0.201,1,0,1,0,,selavy-image.i.RACS_0434-23.SB56713.cont.taylor.0.restored.conv.components.xml
4130,SB56713_island_401,SB56713_component_401b,J041713-231810,04:17:13.9,-23:18:10,64.307853,-23.30293,0.03,0.03,943.5,21.65,0.126,30.857,0.279,13.87,12.15,23.37,0.08,0.07,0.03,8.82,4.88,6.18,0.17,0.25,7.49,557.413,1890.281,-1.3,-99.0,0.0,0.0,0.201,1,0,1,0,,selavy-image.i.RACS_0434-23.SB56713.cont.taylor.0.restored.conv.components.xml
4742,SB56713_island_919,SB56713_component_919a,J041715-220114,04:17:15.5,-22:01:14,64.314458,-22.02058,0.38,0.34,943.5,8.838,0.594,11.693,1.245,13.45,11.64,108.69,0.9,0.79,0.33,8.01,3.68,-53.07,1.99,3.4,296.95,1.769,231.498,-99.0,-99.0,0.0,0.0,0.855,0,0,1,0,,selavy-image.i.RACS_0434-23.SB56713.cont.taylor.0.restored.conv.components.xml
5651,SB56713_island_1714,SB56713_component_1714a,J041716-235408,04:17:16.8,-23:54:08,64.320157,-23.902381,0.17,0.19,943.5,3.634,0.063,18.305,0.387,31.38,18.99,110.4,0.4,0.45,0.03,29.39,15.58,-68.2,0.66,0.92,10.38,5.53,409.369,-99.0,-99.0,0.0,0.0,0.755,0,0,1,0,,selavy-image.i.RACS_0434-23.SB56713.cont.taylor.0.restored.conv.components.xml
4948,SB56713_island_1090,SB56713_component_1090a,J041716-222041,04:17:16.9,-22:20:41,64.320287,-22.344723,0.3,0.28,943.5,7.107,0.379,10.108,0.858,16.64,10.11,81.46,0.71,0.67,0.09,12.01,0.0,84.1,1.51,0.0,12.06,5.455,441.399,-99.0,-99.0,0.0,0.0,0.617,0,0,1,0,,selavy-image.i.RACS_0434-23.SB56713.cont.taylor.0.restored.conv.components.xml
5063,SB56713_island_1186,SB56713_component_1186a,J041718-234911,04:17:18.9,-23:49:11,64.328899,-23.819989,0.24,0.24,943.5,6.085,0.203,14.728,0.682,21.65,13.22,46.4,0.56,0.57,0.06,18.41,8.14,44.19,1.0,1.57,360.0,18.186,585.777,-99.0,-99.0,0.0,0.0,0.719,0,0,1,0,,selavy-image.i.RACS_0434-23.SB56713.cont.taylor.0.restored.conv.components.xml
5086,SB56713_island_1207,SB56713_component_1207a,J041718-222046,04:17:18.9,-22:20:46,64.328957,-22.346307,0.39,0.35,943.5,6.286,0.399,10.119,0.964,15.49,12.3,86.7,0.92,0.83,0.21,10.47,6.55,-85.33,2.05,2.5,44.92,2.257,265.557,-99.0,-99.0,0.0,0.0,0.756,0,0,1,0,,selavy-image.i.RACS_0434-23.SB56713.cont.taylor.0.restored.conv.components.xml
3958,SB56713_island_276,SB56713_component_276a,J041720-250957,04:17:20.0,-25:09:57,64.333245,-25.166084,0.1,0.1,943.5,34.486,0.699,39.505,1.327,12.65,10.72,64.37,0.25,0.22,0.09,5.08,3.22,56.72,0.94,1.17,24.18,24.213,592.382,-99.0,-99.0,0.0,0.0,0.832,0,0,1,0,,selavy-image.i.RACS_0434-23.SB56713.cont.taylor.0.restored.conv.components.xml
5317,SB56713_island_1405,SB56713_component_1405a,J041721-214940,04:17:21.0,-21:49:40,64.337411,-21.827992,0.71,0.73,943.5,5.281,0.853,4.907,1.407,11.04,9.95,141.0,1.81,1.59,1.08,4.09,0.0,-29.12,7.22,0.0,149.99,0.056,65.673,-99.0,-99.0,0.0,0.0,0.779,0,0,1,0,,selavy-image.i.RACS_0434-23.SB56713.cont.taylor.0.restored.conv.components.xml
4362,SB56713_island_601,SB56713_component_601a,J041722-215917,04:17:22.8,-21:59:17,64.344809,-21.98822,0.26,0.25,943.5,14.137,0.71,16.57,1.371,13.14,10.56,56.22,0.63,0.56,0.17,6.36,2.23,45.98,1.91,4.12,360.0,6.034,370.328,-99.0,-99.0,0.0,0.0,0.871,0,0,1,0,,selavy-image.i.RACS_0434-23.SB56713.cont.taylor.0.restored.conv.components.xml
4517,SB56713_island_722,SB56713_component_722a,J041725-233010,04:17:25.0,-23:30:10,64.354035,-23.502879,0.29,0.26,943.5,11.443,0.674,11.9,1.2,12.08,10.19,101.81,0.7,0.61,0.25,5.12,0.0,-56.72,2.05,0.0,164.54,5.226,375.839,-99.0,-99.0,0.0,0.0,0.709,0,0,1,0,,selavy-image.i.RACS_0434-23.SB56713.cont.taylor.0.restored.conv.components.xml
4034,SB56713_island_328,SB56713_component_328a,J041726-215840,04:17:26.5,-21:58:40,64.360515,-21.978007,0.12,0.12,943.5,26.837,0.601,35.68,1.271,14.38,10.94,60.03,0.3,0.27,0.06,8.56,3.83,55.81,0.76,1.26,19.03,75.208,1015.012,-99.0,-99.0,0.0,0.0,0.875,0,0,1,0,,selavy-image.i.RACS_0434-23.SB56713.cont.taylor.0.restored.conv.components.xml
5261,SB56713_island_1357,SB56713_component_1357a,J041727-234913,04:17:27.5,-23:49:13,64.36473,-23.820546,0.49,0.49,943.5,5.39,0.52,6.471,1.02,13.04,10.89,46.42,1.22,1.08,0.39,6.57,2.64,28.64,3.24,6.15,195.57,1.127,204.265,-99.0,-99.0,0.0,0.0,0.658,0,0,1,0,,selavy-image.i.RACS_0434-23.SB56713.cont.taylor.0.restored.conv.components.xml
3784,SB56713_island_149,SB56713_component_149a,J041728-232644,04:17:28.2,-23:26:44,64.367607,-23.445688,0.05,0.05,943.5,55.175,0.572,63.448,1.091,13.25,10.27,71.39,0.13,0.11,0.03,6.41,1.12,73.81,0.41,1.73,1.94,48.191,776.139,-1.25,-99.0,0.0,0.0,0.685,0,0,1,0,,selavy-image.i.RACS_0434-23.SB56713.cont.taylor.0.restored.conv.components.xml
4263,SB56713_island_513,SB56713_component_513a,J041730-220800,04:17:30.1,-22:08:00,64.375541,-22.133271,0.2,0.19,943.5,16.687,0.646,20.083,1.27,13.22,10.77,64.15,0.49,0.43,0.14,6.38,3.4,59.87,1.56,2.25,22.17,24.688,709.815,-99.0,-99.0,0.0,0.0,0.821,0,0,1,0,,selavy-image.i.RACS_0434-23.SB56713.cont.taylor.0.restored.conv.components.xml
3954,SB56713_island_272,SB56713_component_272a,J041735-222207,04:17:35.8,-22:22:07,64.399118,-22.368857,0.1,0.09,943.5,33.853,0.633,39.594,1.219,12.82,10.79,78.21,0.23,0.21,0.08,5.66,3.19,-87.55,0.75,1.03,16.41,23.361,577.698,-99.0,-99.0,0.0,0.0,0.774,0,0,1,0,,selavy-image.i.RACS_0434-23.SB56713.cont.taylor.0.restored.conv.components.xml
5415,SB56713_island_1498,SB56713_component_1498a,J041735-235452,04:17:35.8,-23:54:52,64.399369,-23.914538,0.49,0.45,943.5,4.603,0.39,6.689,0.874,14.72,11.68,68.04,1.17,1.05,0.27,9.07,5.69,67.94,2.93,3.57,4.98,2.43,305.703,-99.0,-99.0,0.0,0.0,0.639,0,0,1,0,,selavy-image.i.RACS_0434-23.SB56713.cont.taylor.0.restored.conv.components.xml
4832,SB56713_island_992,SB56713_component_992a,J041736-240335,04:17:36.1,-24:03:35,64.400533,-24.059913,0.17,0.19,943.5,8.132,0.215,17.626,0.723,24.58,10.44,79.1,0.4,0.45,0.03,21.69,1.93,79.8,0.68,4.46,3.71,18.268,587.087,-99.0,-99.0,0.0,0.0,0.686,0,0,1,0,,selavy-image.i.RACS_0434-23.SB56713.cont.taylor.0.restored.conv.components.xml
3866,SB56713_island_208,SB56713_component_208a,J041739-220926,04:17:39.1,-22:09:26,64.412805,-22.157469,0.07,0.06,943.5,42.966,0.584,51.201,1.139,13.11,10.75,80.96,0.17,0.15,0.05,6.35,2.94,-86.8,0.51,0.84,10.63,62.731,885.517,-1.69,-99.0,0.0,0.0,0.732,0,0,1,0,,selavy-image.i.RACS_0434-23.SB56713.cont.taylor.0.restored.conv.components.xml
4488,SB56713_island_700,SB56713_component_700a,J041743-243141,04:17:43.6,-24:31:41,64.431495,-24.52818,0.37,0.36,943.5,11.649,0.682,21.302,1.822,17.35,12.47,49.01,0.89,0.83,0.14,13.05,6.89,44.57,1.81,2.49,360.0,2.794,231.797,-99.0,-99.0,0.0,0.0,1.563,0,0,1,0,,selavy-image.i.RACS_0434-23.SB56713.cont.taylor.0.restored.conv.components.xml
4637,SB56713_island_831,SB56713_component_831a,J041744-222108,04:17:44.2,-22:21:08,64.434038,-22.352453,0.32,0.29,943.5,10.058,0.636,11.179,1.185,12.86,10.23,68.55,0.77,0.68,0.2,5.54,0.77,68.87,2.76,15.05,3.19,7.159,452.275,-99.0,-99.0,0.0,0.0,0.729,0,0,1,0,,selavy-image.i.RACS_0434-23.SB56713.cont.taylor.0.restored.conv.components.xml
4737,SB56713_island_915,SB56713_component_915b,J041744-240823,04:17:44.6,-24:08:23,64.435773,-24.139951,0.52,0.48,943.5,6.282,0.649,6.814,1.191,13.01,9.86,67.5,1.24,1.1,0.28,5.9,0.0,66.97,4.22,0.0,6.67,4.162,249.243,-99.0,-99.0,0.0,0.0,0.722,1,0,1,0,,selavy-image.i.RACS_0434-23.SB56713.cont.taylor.0.restored.conv.components.xml
4736,SB56713_island_915,SB56713_component_915a,J041745-240806,04:17:45.0,-24:08:06,64.437453,-24.135111,0.33,0.3,943.5,8.832,0.537,11.086,1.088,13.65,10.88,102.43,0.79,0.7,0.2,8.05,1.16,-64.27,1.9,9.81,86.74,4.162,249.243,-99.0,-99.0,0.0,0.0,0.722,1,0,1,0,,selavy-image.i.RACS_0434-23.SB56713.cont.taylor.0.restored.conv.components.xml
5638,SB56713_island_1702,SB56713_component_1702a,J041747-240748,04:17:47.4,-24:07:48,64.447468,-24.130244,0.68,0.65,943.5,4.087,0.525,5.094,1.067,14.55,10.14,57.47,1.64,1.48,0.28,8.86,0.0,53.52,4.1,0.0,122.69,0.402,158.53,-99.0,-99.0,0.0,0.0,0.705,0,0,1,0,,selavy-image.i.RACS_0434-23.SB56713.cont.taylor.0.restored.conv.components.xml
3925,SB56713_island_250,SB56713_component_250a,J041748-215634,04:17:48.3,-21:56:34,64.451043,-21.94279,0.08,0.08,943.5,35.711,0.518,49.715,1.14,15.47,10.65,62.9,0.19,0.18,0.03,10.26,2.99,61.23,0.45,1.07,3.74,195.201,1456.623,-99.0,-99.0,0.0,0.0,0.809,0,0,1,0,,selavy-image.i.RACS_0434-23.SB56713.cont.taylor.0.restored.conv.components.xml
4672,SB56713_island_858,SB56713_component_858b,J041750-235337,04:17:50.8,-23:53:37,64.461485,-23.893708,0.45,0.48,943.5,3.144,0.228,6.12,0.634,17.22,13.38,160.47,1.15,1.05,0.22,13.87,6.67,-19.99,2.2,3.5,7.13,24.88,522.882,-99.0,-99.0,0.0,0.0,0.571,1,0,1,0,,selavy-image.i.RACS_0434-23.SB56713.cont.taylor.0.restored.conv.components.xml
