,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
4737,SB56187_island_1276,SB56187_component_1276a,J030826+225415,03:08:26.0,+22:54:15,47.108499,22.904387,1.08,1.11,943.5,5.828,0.702,10.387,1.851,22.29,17.57,43.31,3.19,1.78,0.3,18.25,0.0,61.1,5.14,0.0,360.0,1.733,194.07,-99.0,-99.0,0.0,0.0,1.557,0,0,1,0,,selavy-image.i.RACS_0325+23.SB56187.cont.taylor.0.restored.conv.components.xml
3723,SB56187_island_402,SB56187_component_402a,J030826+241503,03:08:26.4,+24:15:03,47.109985,24.25108,0.18,0.29,943.5,21.577,0.735,23.932,1.369,18.76,12.99,166.73,0.69,0.41,0.06,6.09,0.0,69.43,1.62,0.0,42.87,16.89,438.102,-99.0,-99.0,0.0,0.0,0.841,0,0,1,0,,selavy-image.i.RACS_0325+23.SB56187.cont.taylor.0.restored.conv.components.xml
4280,SB56187_island_872,SB56187_component_872a,J030835+225340,03:08:35.7,+22:53:40,47.148748,22.894657,0.42,0.68,943.5,9.338,0.745,10.424,1.389,20.57,11.92,171.56,1.61,0.97,0.1,8.47,0.0,13.29,4.8,0.0,247.06,2.313,206.981,-99.0,-99.0,0.0,0.0,0.857,0,0,1,0,,selavy-image.i.RACS_0325+23.SB56187.cont.taylor.0.restored.conv.components.xml
4461,SB56187_island_1033,SB56187_component_1033a,J030850+224727,03:08:50.7,+22:47:27,47.211419,22.7909,0.51,0.84,943.5,7.917,0.873,7.05,1.401,17.74,11.03,173.47,1.99,1.2,0.16,2.47,0.0,50.48,5.04,0.0,360.0,1.278,170.421,-99.0,-99.0,0.0,0.0,0.758,0,0,1,0,,selavy-image.i.RACS_0325+23.SB56187.cont.taylor.0.restored.conv.components.xml
3254,SB56187_island_54,SB56187_component_54a,J030853+242915,03:08:53.4,+24:29:15,47.222356,24.487564,0.02,0.04,943.5,138.68,0.485,234.896,1.214,25.34,14.68,6.59,0.09,0.05,0.0,18.19,5.46,22.44,0.16,0.24,15.82,8987.124,5696.006,-1.22,-99.0,0.0,0.0,0.987,0,0,1,1,,selavy-image.i.RACS_0325+23.SB56187.cont.taylor.0.restored.conv.components.xml
4373,SB56187_island_956,SB56187_component_956a,J030858+244743,03:08:58.5,+24:47:43,47.243699,24.795504,0.2,0.29,943.5,6.965,0.147,22.811,0.621,39.74,18.1,172.68,0.68,0.47,0.02,34.92,13.8,-5.64,1.16,1.34,16.08,147.537,1147.734,-99.0,-99.0,0.0,0.0,0.839,0,0,1,0,,selavy-image.i.RACS_0325+23.SB56187.cont.taylor.0.restored.conv.components.xml
4370,SB56187_island_953,SB56187_component_953a,J030859+243809,03:08:59.7,+24:38:09,47.248717,24.635847,0.44,0.68,943.5,8.551,0.695,9.516,1.311,23.07,10.59,167.89,1.63,0.99,0.08,12.99,0.0,-8.76,4.33,0.0,44.08,5.018,294.151,-99.0,-99.0,0.0,0.0,0.808,0,0,1,0,,selavy-image.i.RACS_0325+23.SB56187.cont.taylor.0.restored.conv.components.xml
3667,SB56187_island_360,SB56187_component_360a,J030900+240029,03:09:00.9,+24:00:29,47.253948,24.008315,0.2,0.32,943.5,24.65,0.989,24.437,1.705,18.43,11.82,166.71,0.76,0.46,0.06,2.9,0.0,65.99,3.4,0.0,75.56,4.028,225.805,-99.0,-99.0,0.0,0.0,0.979,0,0,1,0,,selavy-image.i.RACS_0325+23.SB56187.cont.taylor.0.restored.conv.components.xml
3784,SB56187_island_452,SB56187_component_452a,J030904+244308,03:09:04.9,+24:43:08,47.270372,24.718991,0.21,0.33,943.5,19.402,0.766,20.569,1.381,18.86,12.35,167.57,0.78,0.47,0.06,4.78,0.0,60.35,1.88,0.0,159.87,9.441,333.273,-99.0,-99.0,0.0,0.0,0.825,0,0,1,0,,selavy-image.i.RACS_0325+23.SB56187.cont.taylor.0.restored.conv.components.xml
3610,SB56187_island_318,SB56187_component_318a,J030905+223818,03:09:05.5,+22:38:18,47.272758,22.638416,0.12,0.12,943.5,27.468,0.393,42.765,0.947,20.16,16.96,134.37,0.35,0.2,0.05,14.17,0.0,-89.51,0.29,0.0,72.21,931.747,2294.364,-99.0,-99.0,0.0,0.0,0.723,0,0,1,0,,selavy-image.i.RACS_0325+23.SB56187.cont.taylor.0.restored.conv.components.xml
3688,SB56187_island_374,SB56187_component_374a,J030906+250051,03:09:06.1,+25:00:51,47.275394,25.014168,0.18,0.28,943.5,22.637,0.739,26.29,1.416,20.53,12.43,167.74,0.67,0.4,0.04,7.74,4.34,3.06,2.43,1.95,69.01,9.441,307.262,-99.0,-99.0,0.0,0.0,0.895,0,0,1,0,,selavy-image.i.RACS_0325+23.SB56187.cont.taylor.0.restored.conv.components.xml
4822,SB56187_island_1347,SB56187_component_1347a,J030907+240435,03:09:07.4,+24:04:35,47.28075,24.076445,0.66,1.06,943.5,5.547,0.653,7.033,1.331,22.35,12.46,172.39,2.52,1.53,0.14,12.04,3.55,5.42,6.57,9.81,244.01,1.011,169.944,-99.0,-99.0,0.0,0.0,0.889,0,0,1,0,,selavy-image.i.RACS_0325+23.SB56187.cont.taylor.0.restored.conv.components.xml
4279,SB56187_island_871,SB56187_component_871a,J030907+213241,03:09:07.6,+21:32:41,47.281786,21.54494,0.08,0.13,943.5,9.447,0.126,13.111,0.275,21.1,14.45,2.07,0.3,0.18,0.02,12.11,3.19,37.8,0.43,0.76,241.86,90.958,1252.297,-99.0,-99.0,0.0,0.0,0.195,0,0,1,0,,selavy-image.i.RACS_0325+23.SB56187.cont.taylor.0.restored.conv.components.xml
4210,SB56187_island_813,SB56187_component_813a,J030908+251815,03:09:08.1,+25:18:15,47.283805,25.304271,0.14,0.21,943.5,8.497,0.126,28.647,0.537,36.67,20.19,8.65,0.51,0.32,0.02,32.04,15.14,14.81,0.86,0.86,44.44,167.291,1348.472,-99.0,-99.0,0.0,0.0,0.748,0,0,1,0,,selavy-image.i.RACS_0325+23.SB56187.cont.taylor.0.restored.conv.components.xml
