,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
4037,SB55736_island_40,SB55736_component_40a,J194443+364630,19:44:43.4,+36:46:30,296.180687,36.775223,0.14,0.36,943.5,145.455,3.582,189.363,7.431,33.56,13.36,178.84,0.85,0.32,0.02,16.3,0.0,21.43,2.11,0.0,256.32,21.124,346.445,-99.0,-99.0,0.0,0.0,5.049,0,0,1,0,,selavy-image.i.RACS_2004+37.SB55736.cont.taylor.0.restored.conv.components.xml
2542,SB60295_island_45,SB60295_component_45a,J194443+364633,19:44:43.6,+36:46:33,296.181472,36.775905,0.13,0.34,943.5,142.271,3.611,158.365,6.723,30.77,11.95,177.63,0.79,0.3,0.02,11.6,0.0,29.75,1.96,0.0,360.0,19.575,355.377,-99.0,-99.0,0.0,0.0,4.138,0,0,1,0,,selavy-image.i.RACS_2004+37.SB60295.cont.taylor.0.restored.conv.components.xml
4339,SB55736_island_289,SB55736_component_289a,J194518+351436,19:45:18.8,+35:14:36,296.328341,35.243501,1.05,2.68,943.5,23.946,4.885,25.351,8.806,29.53,12.34,174.13,6.35,2.39,0.14,5.91,0.0,60.73,8.33,0.0,360.0,0.673,73.074,-99.0,-99.0,0.0,0.0,5.259,0,0,1,0,,selavy-image.i.RACS_2004+37.SB55736.cont.taylor.0.restored.conv.components.xml
4536,SB55736_island_464,SB55736_component_464a,J194524+350320,19:45:24.6,+35:03:20,296.352308,35.055584,0.29,0.71,943.5,13.517,0.74,14.031,1.32,28.26,12.64,171.69,1.69,0.63,0.04,5.47,0.0,82.26,4.88,0.0,10.07,6.759,288.872,-99.0,-99.0,0.0,0.0,0.779,0,0,1,0,,selavy-image.i.RACS_2004+37.SB55736.cont.taylor.0.restored.conv.components.xml
3000,SB60295_island_439,SB60295_component_439a,J194524+350320,19:45:24.8,+35:03:20,296.353295,35.05578,0.15,0.36,943.5,14.163,0.442,12.232,0.698,25.39,11.24,171.67,0.85,0.33,0.02,0.92,0.0,81.14,13.15,0.0,4.37,62.418,924.688,-99.0,-99.0,0.0,0.0,0.371,0,0,1,0,,selavy-image.i.RACS_2004+37.SB60295.cont.taylor.0.restored.conv.components.xml
4504,SB55736_island_433,SB55736_component_433a,J194538+370137,19:45:38.8,+37:01:37,296.411535,37.026983,0.81,2.15,943.5,15.275,2.496,16.004,4.479,28.55,12.63,2.36,5.06,1.9,0.12,10.59,0.0,54.69,3.78,0.0,360.0,0.457,95.573,-99.0,-99.0,0.0,0.0,2.659,0,0,1,0,,selavy-image.i.RACS_2004+37.SB55736.cont.taylor.0.restored.conv.components.xml
4600,SB55736_island_517,SB55736_component_517a,J194541+344540,19:45:41.3,+34:45:40,296.422095,34.761262,2.27,5.47,943.5,11.339,4.891,11.386,8.525,28.14,12.28,169.99,13.06,4.93,0.31,4.94,0.0,89.69,37.43,0.0,360.0,0.053,28.083,-99.0,-99.0,0.0,0.0,4.936,0,0,1,0,,selavy-image.i.RACS_2004+37.SB55736.cont.taylor.0.restored.conv.components.xml
4412,SB55736_island_351,SB55736_component_351a,J194544+344528,19:45:44.3,+34:45:28,296.434525,34.757825,0.37,0.76,943.5,19.258,0.825,41.472,2.477,47.02,15.77,163.77,1.86,0.73,0.02,36.39,9.69,-21.29,3.57,4.72,193.06,21.309,319.307,-99.0,-99.0,0.0,0.0,2.404,0,0,1,0,,selavy-image.i.RACS_2004+37.SB55736.cont.taylor.0.restored.conv.components.xml
2851,SB60295_island_297,SB60295_component_297a,J194544+344528,19:45:44.5,+34:45:28,296.435623,34.757807,0.88,1.78,943.5,23.495,2.422,49.958,7.194,45.41,15.47,163.11,4.35,1.72,0.06,34.9,9.36,-22.38,8.39,11.0,360.0,3.405,137.921,-99.0,-99.0,0.0,0.0,6.917,0,0,1,0,,selavy-image.i.RACS_2004+37.SB60295.cont.taylor.0.restored.conv.components.xml
4441,SB55736_island_374,SB55736_component_374a,J194601+365445,19:46:01.4,+36:54:45,296.505911,36.912728,0.5,1.27,943.5,17.682,1.656,19.94,3.11,31.45,12.35,172.83,3.01,1.13,0.06,8.98,4.33,6.53,14.63,9.58,360.0,2.453,183.294,-99.0,-99.0,0.0,0.0,1.93,0,0,1,0,,selavy-image.i.RACS_2004+37.SB55736.cont.taylor.0.restored.conv.components.xml
2953,SB60295_island_395,SB60295_component_395a,J194601+365446,19:46:01.6,+36:54:46,296.506691,36.912995,0.9,2.1,943.5,16.135,2.67,17.07,4.807,29.13,12.0,168.49,5.03,1.9,0.11,6.44,0.0,-68.93,3.74,0.0,360.0,0.212,70.296,-99.0,-99.0,0.0,0.0,2.87,0,0,1,0,,selavy-image.i.RACS_2004+37.SB60295.cont.taylor.0.restored.conv.components.xml
4799,SB55736_island_696,SB55736_component_696a,J194612+343720,19:46:12.6,+34:37:20,296.55242,34.622291,0.68,1.81,943.5,6.603,0.861,7.71,1.657,32.29,12.45,0.51,4.26,1.61,0.08,14.66,0.0,29.91,9.55,0.0,360.0,1.476,168.482,-99.0,-99.0,0.0,0.0,1.05,0,0,1,0,,selavy-image.i.RACS_2004+37.SB55736.cont.taylor.0.restored.conv.components.xml
3146,SB60295_island_569,SB60295_component_569a,J194612+343723,19:46:12.8,+34:37:23,296.55337,34.623091,0.62,1.53,943.5,8.94,1.076,9.368,1.935,27.5,12.59,171.85,3.64,1.38,0.09,5.76,0.0,80.14,9.76,0.0,59.8,0.771,111.529,-99.0,-99.0,0.0,0.0,1.149,0,0,1,0,,selavy-image.i.RACS_2004+37.SB60295.cont.taylor.0.restored.conv.components.xml
