,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
4412,SB56901_island_892,SB56901_component_892a,J230101-094658,23:01:01.3,-09:46:58,345.25541,-9.78278,0.4,0.34,943.5,9.187,0.626,12.103,1.311,14.65,11.1,83.54,0.94,0.8,0.18,8.44,4.02,-87.74,2.42,3.58,45.23,2.065,236.219,-99.0,-99.0,0.0,0.0,0.898,0,0,1,0,,selavy-image.i.RACS_2317-09.SB56901.cont.taylor.0.restored.conv.components.xml
3400,SB56901_island_92,SB56901_component_92a,J230105-112352,23:01:05.9,-11:23:52,345.274747,-11.397815,0.0,0.0,943.5,89.524,0.008,159.799,0.022,16.74,13.16,60.37,0.0,0.0,0.0,11.69,8.14,53.45,0.0,0.0,0.0,210617.33,40406.59,-1.67,-99.0,0.0,0.0,0.018,1,0,1,1,,selavy-image.i.RACS_2317-09.SB56901.cont.taylor.0.restored.conv.components.xml
3401,SB56901_island_92,SB56901_component_92b,J230106-112337,23:01:06.8,-11:23:37,345.278327,-11.393822,0.0,0.0,943.5,69.672,0.012,99.083,0.026,14.64,11.99,60.78,0.0,0.0,0.0,8.46,6.0,47.18,0.01,0.01,2.35,210617.33,40406.59,-1.64,-99.0,0.0,0.0,0.018,1,0,1,1,,selavy-image.i.RACS_2317-09.SB56901.cont.taylor.0.restored.conv.components.xml
3428,SB56901_island_110,SB56901_component_110a,J230106-094247,23:01:06.8,-09:42:47,345.278489,-9.713096,0.05,0.05,943.5,73.201,0.755,78.346,1.37,12.94,10.21,73.47,0.13,0.11,0.03,4.58,0.41,76.33,0.56,4.49,2.09,60.92,889.479,-0.55,-99.0,0.0,0.0,0.823,0,0,1,0,,selavy-image.i.RACS_2317-09.SB56901.cont.taylor.0.restored.conv.components.xml
3402,SB56901_island_92,SB56901_component_92c,J230107-112352,23:01:07.3,-11:23:52,345.2804,-11.397906,0.01,0.01,943.5,3.313,0.006,7.76,0.018,20.42,14.16,56.38,0.03,0.03,0.0,16.56,9.63,52.89,0.06,0.07,2.98,210617.33,40406.59,-1.94,-99.0,0.02,0.0,0.018,1,0,1,1,,selavy-image.i.RACS_2317-09.SB56901.cont.taylor.0.restored.conv.components.xml
3848,SB56901_island_437,SB56901_component_437a,J230112-100118,23:01:12.3,-10:01:18,345.301059,-10.021816,0.21,0.18,943.5,18.404,0.709,20.7,1.332,13.39,10.37,73.08,0.49,0.42,0.11,5.73,1.86,74.53,1.77,3.91,4.54,18.096,578.889,-99.0,-99.0,0.0,0.0,0.825,0,0,1,0,,selavy-image.i.RACS_2317-09.SB56901.cont.taylor.0.restored.conv.components.xml
4293,SB56901_island_793,SB56901_component_793a,J230118-094408,23:01:18.2,-09:44:08,345.325702,-9.735697,0.25,0.25,943.5,9.682,0.429,13.978,0.99,17.82,10.0,50.98,0.62,0.56,0.07,13.34,0.0,46.64,1.25,0.0,302.52,13.73,540.489,-99.0,-99.0,0.0,0.0,0.718,0,0,1,0,,selavy-image.i.RACS_2317-09.SB56901.cont.taylor.0.restored.conv.components.xml
4882,SB56901_island_1307,SB56901_component_1307a,J230121-082213,23:01:21.1,-08:22:13,345.337859,-8.370306,0.35,0.34,943.5,4.966,0.244,11.224,0.768,20.66,13.5,59.48,0.85,0.79,0.09,16.82,8.71,56.98,1.6,2.09,41.4,8.413,497.436,-99.0,-99.0,0.0,0.0,0.771,0,0,1,0,,selavy-image.i.RACS_2317-09.SB56901.cont.taylor.0.restored.conv.components.xml
5198,SB56901_island_1580,SB56901_component_1580a,J230126-093844,23:01:26.3,-09:38:44,345.359644,-9.645786,0.5,0.47,943.5,3.934,0.285,7.832,0.804,17.48,14.06,122.69,1.23,1.05,0.24,13.72,8.04,-47.49,2.31,2.9,360.0,2.865,369.345,-99.0,-99.0,0.0,0.0,0.736,0,0,1,0,,selavy-image.i.RACS_2317-09.SB56901.cont.taylor.0.restored.conv.components.xml
5217,SB56901_island_1596,SB56901_component_1596a,J230126-093747,23:01:26.7,-09:37:47,345.361372,-9.629966,0.79,0.71,943.5,4.079,0.58,5.004,1.155,12.74,11.88,116.15,1.91,1.6,1.36,7.06,1.78,-31.34,3.19,9.89,360.0,0.335,154.801,-99.0,-99.0,0.0,0.0,0.756,0,0,1,0,,selavy-image.i.RACS_2317-09.SB56901.cont.taylor.0.restored.conv.components.xml
4164,SB56901_island_693,SB56901_component_693a,J230130-092146,23:01:30.7,-09:21:46,345.378076,-9.362885,0.31,0.27,943.5,11.634,0.672,12.747,1.238,13.03,10.38,74.44,0.73,0.62,0.18,4.86,1.86,79.44,2.98,5.7,19.7,6.921,438.461,-99.0,-99.0,0.0,0.0,0.755,0,0,1,0,,selavy-image.i.RACS_2317-09.SB56901.cont.taylor.0.restored.conv.components.xml
3952,SB56901_island_516,SB56901_component_516a,J230131-094142,23:01:31.3,-09:41:42,345.380271,-9.695022,0.19,0.17,943.5,15.04,0.504,19.347,1.036,14.03,11.31,79.71,0.46,0.39,0.11,7.24,4.7,-89.46,1.3,1.46,26.39,8.885,384.813,-99.0,-99.0,0.0,0.0,0.699,0,0,1,0,,selavy-image.i.RACS_2317-09.SB56901.cont.taylor.0.restored.conv.components.xml
5378,SB56901_island_1736,SB56901_component_1736a,J230132-094209,23:01:32.8,-09:42:09,345.386712,-9.702542,0.73,0.74,943.5,3.737,0.529,4.47,1.034,13.24,11.15,137.94,1.87,1.58,0.58,8.19,0.0,-31.16,4.42,0.0,223.08,0.098,78.319,-99.0,-99.0,0.0,0.0,0.666,0,0,1,0,,selavy-image.i.RACS_2317-09.SB56901.cont.taylor.0.restored.conv.components.xml
4234,SB56901_island_748,SB56901_component_748a,J230134-095840,23:01:34.7,-09:58:40,345.394651,-9.977957,0.26,0.25,943.5,10.264,0.467,14.022,1.005,14.98,11.25,54.76,0.64,0.55,0.12,9.17,4.08,44.3,1.52,2.4,360.0,9.282,426.616,-99.0,-99.0,0.0,0.0,0.705,0,0,1,0,,selavy-image.i.RACS_2317-09.SB56901.cont.taylor.0.restored.conv.components.xml
3846,SB56901_island_435,SB56901_component_435a,J230138-073917,23:01:38.4,-07:39:17,345.410123,-7.65478,0.19,0.17,943.5,18.568,0.655,21.432,1.251,13.4,10.63,74.59,0.46,0.39,0.11,5.77,2.97,78.95,1.62,2.3,11.16,16.518,548.029,-99.0,-99.0,0.0,0.0,0.788,0,0,1,0,,selavy-image.i.RACS_2317-09.SB56901.cont.taylor.0.restored.conv.components.xml
4890,SB56901_island_1314,SB56901_component_1314a,J230138-100746,23:01:38.8,-10:07:46,345.411672,-10.129678,0.6,0.55,943.5,5.46,0.614,6.439,1.203,14.94,9.74,63.44,1.46,1.26,0.21,8.84,0.0,59.36,3.74,0.0,68.28,0.204,116.543,-99.0,-99.0,0.0,0.0,0.767,0,0,1,0,,selavy-image.i.RACS_2317-09.SB56901.cont.taylor.0.restored.conv.components.xml
4691,SB56901_island_1143,SB56901_component_1143a,J230139-093518,23:01:39.1,-09:35:18,345.412959,-9.588541,0.4,0.35,943.5,6.33,0.425,8.783,0.922,14.66,11.68,101.36,0.95,0.81,0.21,9.16,4.13,-62.26,2.07,3.29,147.76,1.221,184.184,-99.0,-99.0,0.0,0.0,0.653,0,0,1,0,,selavy-image.i.RACS_2317-09.SB56901.cont.taylor.0.restored.conv.components.xml
4911,SB56901_island_1333,SB56901_component_1333a,J230139-105724,23:01:39.5,-10:57:24,345.414463,-10.956701,0.54,0.5,943.5,5.132,0.432,8.832,1.124,19.07,11.14,98.29,1.27,1.18,0.13,15.06,3.23,-77.24,2.43,7.07,43.88,1.123,225.964,-99.0,-99.0,0.0,0.0,0.92,0,0,1,0,,selavy-image.i.RACS_2317-09.SB56901.cont.taylor.0.restored.conv.components.xml
5719,SB56901_island_2028,SB56901_component_2028a,J230140-094348,23:01:40.2,-09:43:48,345.41758,-9.730033,0.42,0.44,943.5,2.864,0.171,6.737,0.585,24.61,11.79,109.35,0.99,1.04,0.08,21.81,4.31,-68.08,1.69,5.1,31.96,0.725,195.373,-99.0,-99.0,0.0,0.0,0.597,0,0,1,0,,selavy-image.i.RACS_2317-09.SB56901.cont.taylor.0.restored.conv.components.xml
3615,SB56901_island_251,SB56901_component_251a,J230140-082025,23:01:40.5,-08:20:25,345.418945,-8.340356,0.08,0.07,943.5,34.053,0.455,42.103,0.915,14.6,10.45,75.71,0.18,0.15,0.03,8.18,2.22,78.19,0.49,1.22,2.7,39.93,685.395,-0.22,-99.0,0.0,0.0,0.602,0,0,1,0,,selavy-image.i.RACS_2317-09.SB56901.cont.taylor.0.restored.conv.components.xml
4763,SB56901_island_1206,SB56901_component_1206a,J230140-115331,23:01:40.9,-11:53:31,345.420532,-11.892154,0.4,0.43,943.5,5.535,0.308,13.968,1.127,25.96,12.0,95.09,0.94,1.02,0.07,23.12,5.74,-83.17,1.61,3.85,16.89,3.604,304.001,-99.0,-99.0,0.0,0.0,1.21,0,0,1,0,,selavy-image.i.RACS_2317-09.SB56901.cont.taylor.0.restored.conv.components.xml
5104,SB56901_island_1500,SB56901_component_1500a,J230143-072922,23:01:43.0,-07:29:22,345.429264,-7.489701,1.12,1.05,943.5,4.581,0.934,5.835,2.002,17.63,8.92,63.88,2.7,2.42,0.26,12.87,0.0,62.08,5.61,0.0,56.07,0.031,45.792,-99.0,-99.0,0.0,0.0,1.34,0,0,1,0,,selavy-image.i.RACS_2317-09.SB56901.cont.taylor.0.restored.conv.components.xml
5120,SB56901_island_1514,SB56901_component_1514a,J230143-101551,23:01:43.2,-10:15:51,345.429815,-10.264378,0.83,0.76,943.5,4.427,0.713,4.788,1.309,13.71,9.74,62.07,2.02,1.72,0.36,6.61,0.0,54.45,6.25,0.0,240.98,0.055,60.464,-99.0,-99.0,0.0,0.0,0.792,0,0,1,0,,selavy-image.i.RACS_2317-09.SB56901.cont.taylor.0.restored.conv.components.xml
4449,SB56901_island_928,SB56901_component_928a,J230144-074922,23:01:44.8,-07:49:22,345.436604,-7.822865,0.17,0.19,943.5,7.746,0.191,18.977,0.706,27.29,11.08,96.52,0.4,0.46,0.03,24.62,3.32,-81.94,0.68,2.82,6.84,14.721,397.856,-99.0,-99.0,0.0,0.0,0.734,1,0,1,0,,selavy-image.i.RACS_2317-09.SB56901.cont.taylor.0.restored.conv.components.xml
4450,SB56901_island_928,SB56901_component_928b,J230146-074926,23:01:46.2,-07:49:26,345.442509,-7.824145,0.72,0.65,943.5,4.492,0.607,5.169,1.168,14.62,9.72,64.58,1.74,1.49,0.26,8.27,0.0,60.61,4.66,0.0,72.26,14.721,397.856,-99.0,-99.0,0.0,0.0,0.734,1,0,1,0,,selavy-image.i.RACS_2317-09.SB56901.cont.taylor.0.restored.conv.components.xml
