,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
6396,SB56123_island_344,SB56123_component_344a,J062722+150415,06:27:22.4,+15:04:15,96.843426,15.071015,0.14,0.18,943.5,28.16,0.731,33.469,1.423,16.08,13.22,172.95,0.42,0.34,0.09,7.21,3.89,27.02,0.82,1.03,117.91,125.462,1137.288,-99.0,-99.0,0.0,0.0,0.913,0,0,1,0,,selavy-image.i.RACS_0643+14.SB56123.cont.taylor.0.restored.conv.components.xml
6939,SB56123_island_787,SB56123_component_787a,J062722+150458,06:27:22.5,+15:04:58,96.843753,15.082973,0.42,0.52,943.5,10.896,0.857,11.852,1.572,15.88,12.24,174.44,1.22,0.99,0.22,6.6,0.0,18.39,3.45,0.0,194.01,2.752,244.61,-99.0,-99.0,0.0,0.0,0.954,0,0,1,0,,selavy-image.i.RACS_0643+14.SB56123.cont.taylor.0.restored.conv.components.xml
6282,SB56123_island_254,SB56123_component_254a,J062727+132548,06:27:27.3,+13:25:48,96.863635,13.430163,0.11,0.12,943.5,37.648,0.712,42.942,1.348,15.51,13.15,152.76,0.3,0.24,0.08,5.85,3.65,-83.17,0.49,1.12,49.52,79.522,878.668,-99.0,-99.0,0.0,0.0,0.842,0,0,1,0,,selavy-image.i.RACS_0643+14.SB56123.cont.taylor.0.restored.conv.components.xml
6698,SB56123_island_592,SB56123_component_592a,J062728+132748,06:27:28.3,+13:27:48,96.867975,13.463449,0.28,0.24,943.5,14.343,0.548,19.946,1.19,17.95,13.85,109.52,0.67,0.54,0.11,12.5,0.0,-84.39,1.35,0.0,61.78,103.674,1110.951,-99.0,-99.0,0.0,0.0,0.845,0,0,1,0,,selavy-image.i.RACS_0643+14.SB56123.cont.taylor.0.restored.conv.components.xml
7798,SB56123_island_1541,SB56123_component_1541a,J062730+150439,06:27:30.5,+15:04:39,96.876955,15.077629,0.93,1.02,943.5,4.877,0.814,5.037,1.446,16.37,11.28,147.54,2.52,2.04,0.33,7.3,0.0,-44.97,8.06,0.0,360.0,0.085,60.863,-99.0,-99.0,0.0,0.0,0.851,0,0,1,0,,selavy-image.i.RACS_0643+14.SB56123.cont.taylor.0.restored.conv.components.xml
7442,SB56123_island_1224,SB56123_component_1224a,J062735+145830,06:27:35.7,+14:58:30,96.898882,14.975212,0.62,0.66,943.5,6.353,0.649,7.478,1.258,15.48,13.59,143.94,1.66,1.33,0.53,7.12,2.79,-88.65,2.11,7.17,277.83,1.045,170.35,-99.0,-99.0,0.0,0.0,0.801,0,0,1,0,,selavy-image.i.RACS_0643+14.SB56123.cont.taylor.0.restored.conv.components.xml
5924,SB56123_island_15,SB56123_component_15a,J062735+135706,06:27:35.8,+13:57:06,96.899359,13.951691,0.02,0.02,943.5,287.533,0.924,303.579,1.661,14.78,12.77,149.33,0.05,0.04,0.01,4.94,0.0,88.46,0.11,0.0,6.92,425.068,1694.721,-1.06,-99.0,0.0,0.0,0.99,0,0,1,0,,selavy-image.i.RACS_0643+14.SB56123.cont.taylor.0.restored.conv.components.xml
7095,SB56123_island_928,SB56123_component_928a,J062736+144523,06:27:36.5,+14:45:23,96.902207,14.756396,0.54,0.5,943.5,8.889,0.789,9.287,1.408,15.16,12.32,125.79,1.35,1.09,0.3,7.18,0.0,-82.18,3.03,0.0,193.26,0.795,142.804,-99.0,-99.0,0.0,0.0,0.834,0,0,1,0,,selavy-image.i.RACS_0643+14.SB56123.cont.taylor.0.restored.conv.components.xml
6744,SB56123_island_630,SB56123_component_630a,J062737+153719,06:27:37.6,+15:37:19,96.906592,15.621965,0.25,0.24,943.5,13.323,0.433,22.938,1.102,21.1,14.59,123.76,0.62,0.52,0.07,16.03,5.93,-66.04,1.2,2.1,69.81,77.07,935.841,-99.0,-99.0,0.0,0.0,0.906,0,0,1,0,,selavy-image.i.RACS_0643+14.SB56123.cont.taylor.0.restored.conv.components.xml
6281,SB56123_island_253,SB56123_component_253a,J062748+121137,06:27:48.3,+12:11:37,96.951161,12.193845,0.04,0.05,943.5,38.059,0.295,38.673,0.516,14.45,12.57,151.66,0.12,0.09,0.04,4.1,0.0,83.11,0.37,0.0,13.19,240.597,1692.41,-1.41,-99.0,0.0,0.0,0.301,0,0,1,0,,selavy-image.i.RACS_0643+14.SB56123.cont.taylor.0.restored.conv.components.xml
