,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
4327,SB56278_island_843,SB56278_component_843b,J071942+243340,07:19:42.1,+24:33:40,109.925232,24.561131,0.51,0.8,943.5,6.122,0.674,5.217,1.05,17.56,10.55,167.96,1.92,1.17,0.15,0.0,0.0,60.98,0.0,0.0,347.44,50.475,654.031,-99.0,-99.0,0.0,0.0,0.554,1,0,1,0,,selavy-image.i.RACS_0737+23.SB56278.cont.taylor.0.restored.conv.components.xml
4326,SB56278_island_843,SB56278_component_843a,J071943+243330,07:19:43.3,+24:33:30,109.930462,24.558556,0.2,0.28,943.5,9.438,0.257,16.54,0.666,22.65,16.82,154.72,0.7,0.4,0.06,14.01,10.49,-63.06,0.86,0.62,260.21,50.475,654.031,-99.0,-99.0,0.0,0.0,0.554,1,0,1,0,,selavy-image.i.RACS_0737+23.SB56278.cont.taylor.0.restored.conv.components.xml
4939,SB56278_island_1388,SB56278_component_1388a,J071952+243032,07:19:52.4,+24:30:32,109.968301,24.508934,0.65,0.85,943.5,5.285,0.482,8.131,1.13,21.83,15.32,151.78,2.17,1.28,0.16,12.94,7.37,-62.08,3.23,2.47,360.0,2.798,258.085,-99.0,-99.0,0.0,0.0,0.859,0,0,1,0,,selavy-image.i.RACS_0737+23.SB56278.cont.taylor.0.restored.conv.components.xml
5286,SB56278_island_1717,SB56278_component_1717a,J071959+243347,07:19:59.1,+24:33:47,109.996079,24.563105,0.95,1.56,943.5,4.233,0.815,4.303,1.429,20.06,11.01,177.61,3.67,2.23,0.23,8.74,0.0,22.81,9.58,0.0,360.0,0.063,56.073,-99.0,-99.0,0.0,0.0,0.833,0,0,1,0,,selavy-image.i.RACS_0737+23.SB56278.cont.taylor.0.restored.conv.components.xml
4503,SB56278_island_1001,SB56278_component_1001a,J072003+241810,07:20:03.0,+24:18:10,110.012607,24.302919,0.45,0.64,943.5,7.97,0.557,11.049,1.213,20.64,14.6,157.44,1.58,0.94,0.13,10.33,6.56,-68.85,1.6,2.86,360.0,5.369,296.688,-99.0,-99.0,0.0,0.0,0.859,0,0,1,0,,selavy-image.i.RACS_0737+23.SB56278.cont.taylor.0.restored.conv.components.xml
4219,SB56278_island_749,SB56278_component_749a,J072005+241758,07:20:05.1,+24:17:58,110.02116,24.299597,0.3,0.39,943.5,11.371,0.482,17.278,1.12,21.63,15.27,151.18,1.0,0.59,0.08,12.78,6.94,-64.22,1.41,1.21,327.32,7.083,282.106,-99.0,-99.0,0.0,0.0,0.844,0,0,1,0,,selavy-image.i.RACS_0737+23.SB56278.cont.taylor.0.restored.conv.components.xml
3738,SB56278_island_357,SB56278_component_357a,J072005+245139,07:20:05.9,+24:51:39,110.024722,24.860956,0.19,0.3,943.5,24.596,0.915,26.195,1.654,20.19,11.47,167.68,0.72,0.44,0.05,7.2,0.0,-3.73,2.98,0.0,42.36,1.533,133.494,-99.0,-99.0,0.0,0.0,0.992,0,0,1,0,,selavy-image.i.RACS_0737+23.SB56278.cont.taylor.0.restored.conv.components.xml
3581,SB56278_island_236,SB56278_component_236a,J072015+245232,07:20:15.1,+24:52:32,110.062913,24.875778,0.12,0.19,943.5,36.918,0.864,39.826,1.578,18.62,12.59,165.37,0.46,0.28,0.04,5.13,0.0,77.03,1.32,0.0,5.63,17.035,404.719,-99.0,-99.0,0.0,0.0,0.953,0,0,1,0,,selavy-image.i.RACS_0737+23.SB56278.cont.taylor.0.restored.conv.components.xml
4446,SB56278_island_953,SB56278_component_953a,J072019+225815,07:20:19.1,+22:58:15,110.07939,22.970844,0.4,0.59,943.5,8.556,0.597,9.919,1.143,20.4,12.35,162.19,1.42,0.86,0.09,7.99,3.93,-34.75,4.84,4.36,360.0,5.009,286.558,-99.0,-99.0,0.0,0.0,0.721,0,0,1,0,,selavy-image.i.RACS_0737+23.SB56278.cont.taylor.0.restored.conv.components.xml
4593,SB56278_island_1082,SB56278_component_1082a,J072019+245751,07:20:19.9,+24:57:51,110.08286,24.964276,0.71,0.47,943.5,6.731,0.449,11.975,1.181,22.24,17.39,110.98,1.74,0.99,0.16,18.0,0.0,-88.29,2.77,0.0,242.62,18.3,576.824,-99.0,-99.0,0.0,0.0,0.992,0,0,1,0,,selavy-image.i.RACS_0737+23.SB56278.cont.taylor.0.restored.conv.components.xml
