,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
3710,SB55538_island_521,SB55538_component_521a,J175218+431035,17:52:18.5,+43:10:35,268.07713,43.176559,0.31,0.86,943.5,17.771,0.856,20.054,1.611,40.93,12.62,166.84,2.08,0.58,0.02,9.91,0.0,29.9,4.88,0.0,360.0,18.871,342.36,-99.0,-99.0,0.0,0.0,1.0,0,0,1,0,,selavy-image.i.RACS_1813+41.SB55538.cont.taylor.0.restored.conv.components.xml
7878,SB55728_island_455,SB55728_component_455a,J175218+431037,17:52:18.7,+43:10:37,268.077866,43.176964,0.17,0.56,943.5,20.331,0.67,23.86,1.294,38.74,12.67,177.72,1.32,0.4,0.02,11.71,5.24,9.92,6.18,4.25,207.67,97.682,717.018,-99.0,-99.0,0.0,0.0,0.823,0,0,1,0,,selavy-image.i.RACS_1813+41.SB55728.cont.taylor.0.restored.conv.components.xml
3788,SB55538_island_584,SB55538_component_584a,J175237+412644,17:52:37.8,+41:26:44,268.157322,41.445819,0.24,0.64,943.5,15.604,0.55,18.15,1.062,39.49,13.48,166.11,1.55,0.43,0.02,8.18,0.0,58.77,2.59,0.0,360.0,110.357,822.821,-99.0,-99.0,0.0,0.0,0.672,0,0,1,0,,selavy-image.i.RACS_1813+41.SB55538.cont.taylor.0.restored.conv.components.xml
8048,SB55728_island_591,SB55728_component_591a,J175237+412648,17:52:37.9,+41:26:48,268.158013,41.446882,0.19,0.62,943.5,15.646,0.563,18.465,1.099,36.57,13.49,2.22,1.46,0.44,0.02,11.61,0.0,54.58,1.19,0.0,360.0,27.771,430.281,-99.0,-99.0,0.0,0.0,0.701,0,0,1,0,,selavy-image.i.RACS_1813+41.SB55728.cont.taylor.0.restored.conv.components.xml
3841,SB55538_island_628,SB55538_component_628a,J175239+425204,17:52:39.4,+42:52:04,268.164285,42.867795,0.35,0.94,943.5,14.411,0.782,15.444,1.422,39.32,12.47,165.58,2.28,0.63,0.03,5.92,0.0,61.69,6.11,0.0,360.0,5.158,186.692,-99.0,-99.0,0.0,0.0,0.856,0,0,1,0,,selavy-image.i.RACS_1813+41.SB55538.cont.taylor.0.restored.conv.components.xml
8087,SB55728_island_623,SB55728_component_623a,J175239+425208,17:52:39.5,+42:52:08,268.164542,42.868974,0.24,0.78,943.5,14.472,0.681,16.135,1.271,37.14,12.55,178.16,1.84,0.56,0.02,7.33,0.0,50.75,2.34,0.0,360.0,21.694,368.22,-99.0,-99.0,0.0,0.0,0.783,0,0,1,0,,selavy-image.i.RACS_1813+41.SB55728.cont.taylor.0.restored.conv.components.xml
7604,SB55728_island_227,SB55728_component_227a,J175247+410702,17:52:47.2,+41:07:02,268.196575,41.117453,0.0,0.01,943.5,41.138,0.023,56.816,0.049,40.6,14.22,178.78,0.02,0.01,0.0,17.05,7.96,10.59,0.08,0.05,0.0,587916.6,46153.363,-1.43,-99.0,0.0,0.0,0.035,0,0,1,1,,selavy-image.i.RACS_1813+41.SB55728.cont.taylor.0.restored.conv.components.xml
4652,SB55538_island_1342,SB55538_component_1342a,J175249+410650,17:52:49.9,+41:06:50,268.207854,41.114072,0.23,0.53,943.5,5.968,0.173,7.493,0.351,49.52,11.6,161.98,1.3,0.37,0.01,28.62,0.0,-22.45,3.35,0.0,128.97,36.0,692.82,-99.0,-99.0,0.0,0.0,0.233,0,0,1,0,,selavy-image.i.RACS_1813+41.SB55538.cont.taylor.0.restored.conv.components.xml
9095,SB55728_island_1515,SB55728_component_1515a,J175251+414638,17:52:51.6,+41:46:38,268.214975,41.777297,0.06,0.18,943.5,5.077,0.038,11.397,0.119,56.92,16.49,175.58,0.42,0.13,0.0,43.27,11.97,-5.2,0.82,1.02,6.27,189.778,1623.515,-99.0,-99.0,0.0,0.0,0.119,0,0,1,0,,selavy-image.i.RACS_1813+41.SB55728.cont.taylor.0.restored.conv.components.xml
4391,SB55538_island_1107,SB55538_component_1107a,J175257+422902,17:52:57.5,+42:29:02,268.239466,42.484073,0.73,1.9,943.5,7.809,0.751,10.58,1.622,41.55,14.93,164.48,4.62,1.24,0.05,9.78,9.23,60.09,7.84,28.65,360.0,2.02,138.033,-99.0,-99.0,0.0,0.0,1.131,0,0,1,0,,selavy-image.i.RACS_1813+41.SB55538.cont.taylor.0.restored.conv.components.xml
