,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
7774,SB55748_island_1687,SB55748_component_1687a,J230357+320227,23:03:57.2,+32:02:27,345.988399,32.040869,0.25,0.42,943.5,3.805,0.131,6.164,0.354,46.71,10.04,164.43,1.03,0.54,0.02,39.31,0.0,-17.73,1.83,0.0,41.59,35.951,1028.293,-99.0,-99.0,0.0,0.0,0.275,0,0,1,0,,selavy-image.i.RACS_2322+32.SB55748.cont.taylor.0.restored.conv.components.xml
7390,SB55748_island_1339,SB55748_component_1339a,J230359+332600,23:03:59.2,+33:26:00,345.996763,33.433444,0.61,1.36,943.5,5.728,0.677,6.454,1.287,23.61,13.82,175.2,3.21,1.42,0.13,8.19,0.0,71.76,4.92,0.0,360.0,0.834,139.305,-99.0,-99.0,0.0,0.0,0.798,0,0,1,0,,selavy-image.i.RACS_2322+32.SB55748.cont.taylor.0.restored.conv.components.xml
7096,SB55748_island_1083,SB55748_component_1083a,J230410+332717,23:04:10.7,+33:27:17,346.044576,33.454968,0.51,1.05,943.5,7.539,0.711,8.222,1.309,25.04,12.61,168.12,2.51,1.12,0.08,6.36,0.0,-76.51,2.84,0.0,360.0,1.244,138.346,-99.0,-99.0,0.0,0.0,0.796,0,0,1,0,,selavy-image.i.RACS_2322+32.SB55748.cont.taylor.0.restored.conv.components.xml
7130,SB55748_island_1113,SB55748_component_1113a,J230412+340410,23:04:12.4,+34:04:10,346.051542,34.0695,0.44,0.97,943.5,7.11,0.591,8.367,1.142,27.09,12.58,175.29,2.29,1.03,0.07,10.39,2.97,19.57,6.94,6.08,360.0,5.758,280.853,-99.0,-99.0,0.0,0.0,0.728,0,0,1,0,,selavy-image.i.RACS_2322+32.SB55748.cont.taylor.0.restored.conv.components.xml
7909,SB55748_island_1811,SB55748_component_1811a,J230412+322210,23:04:12.9,+32:22:10,346.053724,32.369516,0.99,2.11,943.5,3.821,0.761,3.744,1.3,24.93,11.38,172.03,5.01,2.25,0.16,1.39,0.0,64.77,37.86,0.0,360.0,0.191,84.108,-99.0,-99.0,0.0,0.0,0.742,0,0,1,0,,selavy-image.i.RACS_2322+32.SB55748.cont.taylor.0.restored.conv.components.xml
7680,SB55748_island_1603,SB55748_component_1603a,J230416+323008,23:04:16.9,+32:30:08,346.070229,32.502319,0.77,1.38,943.5,4.43,0.534,5.491,1.077,30.96,11.59,161.82,3.38,1.54,0.08,18.59,0.0,-31.23,7.87,0.0,360.0,0.978,158.347,-99.0,-99.0,0.0,0.0,0.709,0,0,1,0,,selavy-image.i.RACS_2322+32.SB55748.cont.taylor.0.restored.conv.components.xml
7007,SB55748_island_998,SB55748_component_998a,J230421+342144,23:04:21.2,+34:21:44,346.08852,34.362417,0.8,1.78,943.5,8.417,1.231,10.74,2.517,28.96,12.76,177.85,4.19,1.89,0.11,14.81,2.7,15.01,10.88,18.84,360.0,1.185,126.557,-99.0,-99.0,0.0,0.0,1.688,0,0,1,0,,selavy-image.i.RACS_2322+32.SB55748.cont.taylor.0.restored.conv.components.xml
7975,SB55748_island_1877,SB55748_component_1877a,J230424+340514,23:04:24.1,+34:05:14,346.100586,34.087345,1.03,2.24,943.5,3.662,0.83,3.078,1.285,24.32,10.01,173.56,5.3,2.36,0.17,0.0,0.0,51.89,0.0,0.0,360.0,0.046,45.498,-99.0,-99.0,0.0,0.0,0.673,0,0,1,0,,selavy-image.i.RACS_2322+32.SB55748.cont.taylor.0.restored.conv.components.xml
6796,SB55748_island_814,SB55748_component_814a,J230429+341315,23:04:29.0,+34:13:15,346.120896,34.220834,0.37,0.7,943.5,9.846,0.634,10.822,1.171,27.61,11.53,163.97,1.71,0.77,0.05,12.29,0.0,-38.24,4.67,0.0,360.0,34.425,618.462,-99.0,-99.0,0.0,0.0,0.716,0,0,1,0,,selavy-image.i.RACS_2322+32.SB55748.cont.taylor.0.restored.conv.components.xml
8082,SB55748_island_1972,SB55748_component_1972a,J230429+332606,23:04:29.1,+33:26:06,346.121382,33.435276,0.9,1.85,943.5,3.326,0.543,3.775,1.024,26.83,12.25,169.26,4.42,1.98,0.13,8.93,3.85,-26.39,17.99,13.84,360.0,0.469,125.065,-99.0,-99.0,0.0,0.0,0.638,0,0,1,0,,selavy-image.i.RACS_2322+32.SB55748.cont.taylor.0.restored.conv.components.xml
