,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
650,SB21657_island_473,SB21657_component_473a,J054522-155913,05:45:22.9,-15:59:13,86.345432,-15.986969,0.36,0.3,1367.5,9.986,0.883,11.242,1.668,10.7,7.09,83.47,0.85,0.7,0.16,5.72,0.0,89.74,0.87,0.0,3.36,0.834,190.401,-99.0,-99.0,0.0,0.0,1.034,0,0,1,0,,selavy-image.i.RACS_0600-14.SB21657.cont.taylor.0.restored.conv.components.xml
1056,SB21657_island_812,SB21657_component_812a,J054534-124337,05:45:34.0,-12:43:37,86.391623,-12.727095,0.44,0.45,1367.5,5.44,0.584,7.761,1.32,12.86,7.47,40.3,1.13,0.98,0.16,9.65,0.0,32.92,0.06,0.0,2.32,1.384,269.875,-99.0,-99.0,0.0,0.0,0.951,0,0,1,0,,selavy-image.i.RACS_0600-14.SB21657.cont.taylor.0.restored.conv.components.xml
806,SB21657_island_598,SB21657_component_598a,J054535-160245,05:45:35.3,-16:02:45,86.397047,-16.045925,0.48,0.41,1367.5,8.029,1.078,7.111,1.736,9.55,6.25,64.87,1.16,0.93,0.24,3.17,0.0,54.68,4.62,0.0,9.07,0.647,195.085,-99.0,-99.0,0.0,0.0,0.937,0,0,1,0,,selavy-image.i.RACS_0600-14.SB21657.cont.taylor.0.restored.conv.components.xml
942,SB21657_island_709,SB21657_component_709a,J054535-155205,05:45:35.7,-15:52:05,86.398897,-15.868112,0.56,0.48,1367.5,6.676,0.926,7.576,1.753,10.46,7.31,70.62,1.34,1.1,0.29,5.19,0.0,66.48,2.31,0.0,4.69,0.406,154.532,-99.0,-99.0,0.0,0.0,1.092,0,0,1,0,,selavy-image.i.RACS_0600-14.SB21657.cont.taylor.0.restored.conv.components.xml
1071,SB21657_island_826,SB21657_component_826a,J054537-130347,05:45:37.7,-13:03:47,86.407036,-13.063074,0.79,0.72,1367.5,5.53,1.149,5.916,2.085,9.85,7.31,60.29,1.95,1.59,0.51,4.26,0.0,42.48,4.72,0.0,32.06,0.079,78.188,-99.0,-99.0,0.0,0.0,1.253,0,0,1,0,,selavy-image.i.RACS_0600-14.SB21657.cont.taylor.0.restored.conv.components.xml
442,SB21657_island_304,SB21657_component_304a,J054542-161733,05:45:42.3,-16:17:33,86.426092,-16.292686,0.09,0.1,1367.5,13.893,0.242,33.194,0.893,20.73,7.76,56.53,0.21,0.23,0.02,18.7,1.59,55.14,0.0,4.21,0.04,114.97,1361.747,-99.0,-99.0,0.0,0.0,0.907,0,0,1,0,,selavy-image.i.RACS_0600-14.SB21657.cont.taylor.0.restored.conv.components.xml
1193,SB21657_island_940,SB21657_component_940a,J054543-161423,05:45:43.0,-16:14:23,86.429186,-16.239973,0.55,0.51,1367.5,4.697,0.625,6.044,1.297,11.45,7.57,57.14,1.36,1.13,0.25,7.22,0.0,48.29,0.55,0.0,5.8,0.149,116.198,-99.0,-99.0,0.0,0.0,0.874,0,0,1,0,,selavy-image.i.RACS_0600-14.SB21657.cont.taylor.0.restored.conv.components.xml
1132,SB21657_island_885,SB21657_component_885a,J054552-162642,05:45:52.8,-16:26:42,86.469892,-16.44503,0.36,0.34,1367.5,5.008,0.363,9.568,1.004,14.15,9.09,56.88,0.88,0.77,0.13,10.99,4.95,51.95,0.11,1.69,1.46,0.973,220.613,-99.0,-99.0,0.0,0.0,0.889,0,0,1,0,,selavy-image.i.RACS_0600-14.SB21657.cont.taylor.0.restored.conv.components.xml
920,SB21657_island_691,SB21657_component_691a,J054556-123741,05:45:56.6,-12:37:41,86.485652,-12.628144,0.35,0.31,1367.5,6.633,0.538,8.852,1.14,11.37,7.9,67.78,0.84,0.7,0.17,6.87,2.64,62.89,0.63,7.41,2.69,2.557,313.601,-99.0,-99.0,0.0,0.0,0.787,0,0,1,0,,selavy-image.i.RACS_0600-14.SB21657.cont.taylor.0.restored.conv.components.xml
589,SB21657_island_426,SB21657_component_426a,J054558-155316,05:45:58.3,-15:53:16,86.492764,-15.887971,0.25,0.21,1367.5,11.241,0.713,12.472,1.324,9.85,7.58,75.18,0.61,0.49,0.17,3.77,1.66,76.0,4.86,30.1,1.18,1.931,245.624,-99.0,-99.0,0.0,0.0,0.813,0,0,1,0,,selavy-image.i.RACS_0600-14.SB21657.cont.taylor.0.restored.conv.components.xml
