,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
5577,SB56930_island_1568,SB56930_component_1568a,J065635-511515,06:56:35.4,-51:15:15,104.147591,-51.254301,0.59,0.58,943.5,4.582,0.477,5.864,0.985,15.55,11.0,48.89,1.46,1.28,0.23,9.5,1.42,56.15,3.57,16.3,161.89,0.351,135.948,-99.0,-99.0,0.0,0.0,0.661,0,0,1,0,,selavy-image.i.RACS_0721-51.SB56930.cont.taylor.0.restored.conv.components.xml
5401,SB56930_island_1413,SB56930_component_1413a,J065641-514133,06:56:41.6,-51:41:33,104.173371,-51.692722,0.59,0.58,943.5,5.065,0.483,7.915,1.184,19.36,10.8,54.0,1.42,1.34,0.14,14.99,0.0,57.52,2.78,0.0,83.75,1.708,261.407,-99.0,-99.0,0.0,0.0,0.905,0,0,1,0,,selavy-image.i.RACS_0721-51.SB56930.cont.taylor.0.restored.conv.components.xml
5277,SB56930_island_1301,SB56930_component_1301a,J065648-532058,06:56:48.9,-53:20:58,104.203728,-53.349665,0.53,0.6,943.5,5.741,0.573,7.51,1.192,14.45,12.11,16.94,1.42,1.22,0.4,7.72,5.0,-2.88,3.43,3.92,149.04,1.321,225.445,-99.0,-99.0,0.0,0.0,0.812,0,0,1,0,,selavy-image.i.RACS_0721-51.SB56930.cont.taylor.0.restored.conv.components.xml
5387,SB56930_island_1402,SB56930_component_1402a,J065656-524300,06:56:56.6,-52:43:00,104.235988,-52.71684,0.74,0.76,943.5,5.414,0.817,5.485,1.434,13.62,9.95,40.57,1.9,1.63,0.36,5.53,0.0,47.32,7.02,0.0,360.0,0.104,75.853,-99.0,-99.0,0.0,0.0,0.835,0,0,1,0,,selavy-image.i.RACS_0721-51.SB56930.cont.taylor.0.restored.conv.components.xml
4705,SB56930_island_813,SB56930_component_813a,J065710-511909,06:57:10.7,-51:19:09,104.294765,-51.319284,0.3,0.29,943.5,9.744,0.531,11.553,1.033,13.73,11.55,51.8,0.74,0.64,0.22,6.52,2.95,76.47,1.81,2.92,98.07,6.525,376.641,-99.0,-99.0,0.0,0.0,0.661,0,0,1,0,,selavy-image.i.RACS_0721-51.SB56930.cont.taylor.0.restored.conv.components.xml
4033,SB56930_island_278,SB56930_component_278a,J065717-523951,06:57:17.0,-52:39:51,104.320863,-52.664191,0.12,0.12,943.5,31.757,0.741,34.811,1.365,12.82,11.43,41.38,0.31,0.26,0.14,4.37,2.31,-80.09,0.65,1.62,42.75,3.745,240.046,-99.0,-99.0,0.0,0.0,0.833,0,0,1,0,,selavy-image.i.RACS_0721-51.SB56930.cont.taylor.0.restored.conv.components.xml
4188,SB56930_island_402,SB56930_component_402a,J065721-520129,06:57:21.7,-52:01:29,104.340464,-52.024837,0.01,0.01,943.5,16.962,0.043,19.075,0.081,14.28,10.53,37.38,0.03,0.03,0.01,6.95,0.0,40.97,0.11,0.0,4.69,247.372,2140.317,-1.44,-99.0,0.01,0.0,0.05,1,0,1,0,,selavy-image.i.RACS_0721-51.SB56930.cont.taylor.0.restored.conv.components.xml
4189,SB56930_island_402,SB56930_component_402b,J065722-520129,06:57:22.3,-52:01:29,104.34294,-52.024864,0.02,0.02,943.5,6.319,0.024,10.589,0.063,20.39,10.99,1.61,0.06,0.06,0.01,16.5,0.0,-2.21,0.11,0.0,1.66,247.372,2140.317,-0.41,-99.0,0.01,0.0,0.05,1,0,1,0,,selavy-image.i.RACS_0721-51.SB56930.cont.taylor.0.restored.conv.components.xml
4405,SB56930_island_567,SB56930_component_567a,J065723-523142,06:57:23.4,-52:31:42,104.347485,-52.528595,0.25,0.28,943.5,14.281,0.715,16.362,1.357,13.39,11.44,17.76,0.67,0.57,0.22,5.65,2.76,-12.12,1.59,2.39,96.52,8.958,436.572,-99.0,-99.0,0.0,0.0,0.85,0,0,1,0,,selavy-image.i.RACS_0721-51.SB56930.cont.taylor.0.restored.conv.components.xml
5331,SB56930_island_1353,SB56930_component_1353a,J065734-521146,06:57:34.7,-52:11:46,104.394692,-52.196352,0.67,0.69,943.5,5.539,0.721,6.171,1.353,14.53,10.26,38.44,1.71,1.48,0.29,7.45,0.0,41.97,5.08,0.0,314.37,0.217,101.611,-99.0,-99.0,0.0,0.0,0.833,0,0,1,0,,selavy-image.i.RACS_0721-51.SB56930.cont.taylor.0.restored.conv.components.xml
