,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
5465,SB57201_island_1814,SB57201_component_1814a,J012528-855957,01:25:28.6,-85:59:57,21.369054,-85.999268,0.21,0.24,943.5,3.843,0.083,5.697,0.217,47.13,12.29,150.33,0.61,0.44,0.01,40.76,0.0,-34.23,1.06,0.0,117.23,41.524,960.603,-99.0,-99.0,0.0,0.0,0.159,0,0,1,0,,selavy-image.i.RACS_0426-84.SB57201.cont.taylor.0.restored.conv.components.xml
4072,SB57201_island_576,SB57201_component_576a,J012855-860135,01:28:55.8,-86:01:35,22.232621,-86.026627,0.38,0.47,943.5,16.738,0.771,18.37,1.422,25.64,16.72,149.89,1.22,0.75,0.07,13.72,0.0,-64.52,1.96,0.0,360.0,8.343,241.539,-99.0,-99.0,0.0,0.0,0.868,0,0,1,0,,selavy-image.i.RACS_0426-84.SB57201.cont.taylor.0.restored.conv.components.xml
5290,SB57201_island_1657,SB57201_component_1657a,J012934-855140,01:29:34.4,-85:51:40,22.393471,-85.861128,1.07,1.55,943.5,4.543,0.589,6.052,1.241,28.64,18.16,161.02,3.78,2.31,0.19,15.71,5.31,-44.89,7.7,9.17,360.0,1.459,159.979,-99.0,-99.0,0.0,0.0,0.856,0,0,1,0,,selavy-image.i.RACS_0426-84.SB57201.cont.taylor.0.restored.conv.components.xml
5180,SB57201_island_1552,SB57201_component_1552a,J013021-842438,01:30:21.9,-84:24:38,22.591429,-84.410799,0.06,0.05,943.5,4.066,0.024,4.028,0.043,33.08,11.7,124.8,0.15,0.09,0.0,26.85,0.0,-65.74,0.26,0.0,24.69,29.498,991.598,0.81,-99.0,0.01,0.0,0.025,1,0,1,0,,selavy-image.i.RACS_0426-84.SB57201.cont.taylor.0.restored.conv.components.xml
5181,SB57201_island_1552,SB57201_component_1552b,J013027-842438,01:30:27.4,-84:24:38,22.614156,-84.410691,0.11,0.12,943.5,2.408,0.038,1.684,0.052,20.84,13.1,141.1,0.33,0.2,0.02,7.22,0.0,-76.13,0.74,0.0,73.81,29.498,991.598,-5.03,-99.0,0.04,0.0,0.025,1,0,1,0,,selavy-image.i.RACS_0426-84.SB57201.cont.taylor.0.restored.conv.components.xml
4517,SB57201_island_953,SB57201_component_953a,J013049-855309,01:30:49.1,-85:53:09,22.704674,-85.885935,0.51,0.56,943.5,8.308,0.375,14.256,0.965,28.47,23.54,140.7,1.55,0.88,0.14,20.79,7.56,-76.66,1.64,2.51,360.0,159.508,1011.181,-99.0,-99.0,0.0,0.0,0.79,0,0,1,0,,selavy-image.i.RACS_0426-84.SB57201.cont.taylor.0.restored.conv.components.xml
4963,SB57201_island_1350,SB57201_component_1350a,J013057-843004,01:30:57.2,-84:30:04,22.738389,-84.501215,1.2,1.52,943.5,6.152,0.992,5.646,1.624,24.82,14.45,150.5,3.9,2.39,0.21,11.58,0.0,-61.76,7.77,0.0,360.0,0.629,110.005,-99.0,-99.0,0.0,0.0,0.893,0,0,1,0,,selavy-image.i.RACS_0426-84.SB57201.cont.taylor.0.restored.conv.components.xml
4009,SB57201_island_522,SB57201_component_522a,J013200-851039,01:32:00.6,-85:10:39,23.002416,-85.177741,0.28,0.37,943.5,17.652,0.573,23.146,1.195,28.19,18.17,153.69,0.94,0.57,0.05,16.64,0.0,-54.96,1.66,0.0,360.0,118.861,761.453,-99.0,-99.0,0.0,0.0,0.816,0,0,1,0,,selavy-image.i.RACS_0426-84.SB57201.cont.taylor.0.restored.conv.components.xml
5114,SB57201_island_1491,SB57201_component_1491a,J013239-854922,01:32:39.3,-85:49:22,23.163672,-85.822819,1.14,1.29,943.5,5.326,0.763,4.87,1.246,24.32,14.68,143.4,3.45,2.12,0.19,12.73,0.0,-67.51,6.42,0.0,360.0,1.134,137.473,-99.0,-99.0,0.0,0.0,0.683,0,0,1,0,,selavy-image.i.RACS_0426-84.SB57201.cont.taylor.0.restored.conv.components.xml
5135,SB57201_island_1511,SB57201_component_1511a,J013243-850636,01:32:43.8,-85:06:36,23.182699,-85.11015,1.01,1.39,943.5,5.262,0.701,5.563,1.26,26.0,15.88,156.66,3.45,2.12,0.18,12.2,0.0,-56.47,6.65,0.0,360.0,0.558,92.692,-99.0,-99.0,0.0,0.0,0.752,0,0,1,0,,selavy-image.i.RACS_0426-84.SB57201.cont.taylor.0.restored.conv.components.xml
3566,SB57201_island_153,SB57201_component_153a,J013400-853403,01:34:00.0,-85:34:03,23.499774,-85.567734,0.09,0.12,943.5,61.541,0.692,67.903,1.281,26.79,16.09,149.74,0.3,0.18,0.02,15.1,0.0,-58.4,0.56,0.0,143.7,201.964,868.099,-0.8,-99.0,0.0,0.0,0.784,0,0,1,0,,selavy-image.i.RACS_0426-84.SB57201.cont.taylor.0.restored.conv.components.xml
3597,SB57201_island_175,SB57201_component_175b,J013402-843345,01:34:02.3,-84:33:45,23.509562,-84.562756,0.15,0.16,943.5,41.563,0.648,51.971,1.315,25.8,18.93,138.3,0.44,0.27,0.03,16.79,0.0,-73.8,0.64,0.0,122.45,2860.058,2354.304,-99.0,-99.0,0.0,0.0,0.87,1,0,1,0,,selavy-image.i.RACS_0426-84.SB57201.cont.taylor.0.restored.conv.components.xml
