,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
4334,SB56814_island_954,SB56814_component_954a,J184310+054812,18:43:10.4,+05:48:12,280.793395,5.803575,0.58,0.56,943.5,8.824,0.685,17.188,1.944,21.8,13.67,97.35,1.37,1.31,0.14,17.54,6.73,-78.9,2.59,4.53,45.63,16.642,535.664,-99.0,-99.0,0.0,0.0,1.742,0,0,1,0,,selavy-image.i.RACS_1859+04.SB56814.cont.taylor.0.restored.conv.components.xml
8324,SB58010_island_865,SB58010_component_865a,J184310+054815,18:43:10.6,+05:48:15,280.794003,5.804193,0.77,0.69,943.5,11.204,1.461,12.362,2.706,14.48,11.94,104.91,1.83,1.61,0.49,7.17,0.0,-56.53,4.87,0.0,360.0,1.534,193.421,-99.0,-99.0,0.0,0.0,1.657,0,0,1,0,,selavy-image.i.RACS_1859+04.SB58010.cont.taylor.0.restored.conv.components.xml
9144,SB58010_island_1575,SB58010_component_1575a,J184311+042127,18:43:11.7,+04:21:27,280.798703,4.357546,0.45,0.49,943.5,4.916,0.31,9.58,0.949,26.38,11.58,99.52,1.06,1.15,0.08,22.97,0.0,-78.52,1.84,0.0,22.35,2.652,319.383,-99.0,-99.0,0.0,0.0,0.838,0,0,1,0,,selavy-image.i.RACS_1859+04.SB58010.cont.taylor.0.restored.conv.components.xml
4519,SB56814_island_1110,SB56814_component_1110a,J184317+060219,18:43:17.6,+06:02:19,280.823294,6.03873,0.46,0.45,943.5,8.189,0.566,12.809,1.401,21.11,11.34,110.38,1.09,1.05,0.1,16.94,0.0,-65.59,2.06,0.0,51.18,0.737,137.455,-99.0,-99.0,0.0,0.0,1.071,0,0,1,0,,selavy-image.i.RACS_1859+04.SB56814.cont.taylor.0.restored.conv.components.xml
8632,SB58010_island_1132,SB58010_component_1132a,J184317+060219,18:43:17.6,+06:02:19,280.823519,6.038827,0.62,0.58,943.5,8.0,0.846,9.022,1.59,14.76,11.98,58.79,1.5,1.32,0.37,6.44,1.87,46.85,4.97,12.92,360.0,3.292,336.9,-99.0,-99.0,0.0,0.0,0.987,0,0,1,0,,selavy-image.i.RACS_1859+04.SB58010.cont.taylor.0.restored.conv.components.xml
3224,SB56814_island_71,SB56814_component_71a,J184320+040256,18:43:20.1,+04:02:56,280.833566,4.049089,0.04,0.03,943.5,141.814,0.928,157.351,1.725,14.4,11.79,78.51,0.09,0.08,0.02,5.64,2.3,89.21,0.34,0.63,5.42,120.854,1025.136,-1.26,-99.0,0.0,0.0,1.06,0,0,1,0,,selavy-image.i.RACS_1859+04.SB56814.cont.taylor.0.restored.conv.components.xml
7295,SB58010_island_66,SB58010_component_66a,J184320+040255,18:43:20.1,+04:02:55,280.833758,4.048876,0.04,0.03,943.5,145.825,0.904,160.61,1.672,14.42,11.97,73.54,0.09,0.08,0.02,5.39,2.41,81.3,0.35,0.6,4.0,224.106,1338.972,-1.3,-99.0,0.0,0.0,1.023,0,0,1,0,,selavy-image.i.RACS_1859+04.SB58010.cont.taylor.0.restored.conv.components.xml
4800,SB56814_island_1355,SB56814_component_1355a,J184326+042307,18:43:26.5,+04:23:07,280.860269,4.385346,0.74,0.66,943.5,6.445,0.782,7.746,1.544,16.0,11.49,96.35,1.75,1.54,0.28,9.45,0.0,-73.91,4.36,0.0,120.09,0.315,112.321,-99.0,-99.0,0.0,0.0,0.997,0,0,1,0,,selavy-image.i.RACS_1859+04.SB56814.cont.taylor.0.restored.conv.components.xml
8730,SB58010_island_1220,SB58010_component_1220a,J184326+042306,18:43:26.6,+04:23:06,280.860965,4.385078,0.72,0.66,943.5,7.111,0.921,7.067,1.591,14.02,11.11,62.74,1.73,1.51,0.41,4.28,0.0,54.14,8.45,0.0,255.44,2.703,322.421,-99.0,-99.0,0.0,0.0,0.915,0,0,1,0,,selavy-image.i.RACS_1859+04.SB58010.cont.taylor.0.restored.conv.components.xml
4730,SB56814_island_1289,SB56814_component_1289a,J184327+061955,18:43:27.6,+06:19:55,280.864794,6.33212,0.02,0.02,943.5,6.876,0.025,8.718,0.052,17.2,11.27,56.73,0.05,0.05,0.01,11.1,0.0,51.74,0.13,0.0,7.42,138.605,2700.927,0.76,-99.0,0.01,0.0,0.035,0,0,1,1,,selavy-image.i.RACS_1859+04.SB56814.cont.taylor.0.restored.conv.components.xml
8964,SB58010_island_1421,SB58010_component_1421a,J184327+062000,18:43:27.7,+06:20:00,280.865219,6.333519,0.02,0.02,943.5,6.293,0.017,15.183,0.062,29.81,12.69,106.0,0.05,0.06,0.0,26.93,2.88,-72.36,0.08,0.45,1.14,139.942,2319.993,-1.26,-99.0,0.01,0.0,0.064,0,0,1,0,,selavy-image.i.RACS_1859+04.SB58010.cont.taylor.0.restored.conv.components.xml
3308,SB56814_island_130,SB56814_component_130a,J184331+060711,18:43:31.0,+06:07:11,280.879172,6.119927,0.07,0.06,943.5,77.461,0.989,82.195,1.784,14.16,11.46,85.47,0.17,0.15,0.04,5.38,0.0,-77.34,0.62,0.0,17.31,68.509,849.203,-0.99,-99.0,0.0,0.0,1.067,0,0,1,0,,selavy-image.i.RACS_1859+04.SB56814.cont.taylor.0.restored.conv.components.xml
7383,SB58010_island_128,SB58010_component_128a,J184331+060713,18:43:31.1,+06:07:13,280.87954,6.120344,0.07,0.06,943.5,79.794,0.93,85.413,1.687,14.26,11.77,78.91,0.16,0.14,0.04,5.18,0.0,-86.33,0.62,0.0,12.94,169.657,1259.199,-0.86,-99.0,0.0,0.0,1.014,0,0,1,0,,selavy-image.i.RACS_1859+04.SB58010.cont.taylor.0.restored.conv.components.xml
4957,SB56814_island_1495,SB56814_component_1495a,J184336+034638,18:43:36.6,+03:46:38,280.902389,3.77742,0.41,0.35,943.5,5.709,0.419,5.449,0.705,13.21,11.05,90.74,0.96,0.83,0.29,3.09,0.0,-60.25,4.2,0.0,238.58,0.581,179.59,-99.0,-99.0,0.0,0.0,0.396,0,0,1,0,,selavy-image.i.RACS_1859+04.SB56814.cont.taylor.0.restored.conv.components.xml
3328,SB56814_island_144,SB56814_component_144a,J184337+052334,18:43:37.3,+05:23:34,280.905552,5.393017,0.07,0.07,943.5,70.703,0.899,77.758,1.663,14.62,11.51,78.17,0.18,0.15,0.04,6.15,0.0,85.0,0.63,0.0,6.91,61.928,811.668,-1.16,-99.0,0.0,0.0,1.016,0,0,1,0,,selavy-image.i.RACS_1859+04.SB56814.cont.taylor.0.restored.conv.components.xml
