,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
4416,SB56129_island_761,SB56129_component_761a,J080529+244246,08:05:29.7,+24:42:46,121.373566,24.712951,0.09,0.14,943.5,10.757,0.117,28.932,0.42,34.3,17.23,4.6,0.33,0.21,0.01,29.08,11.41,10.57,0.57,0.67,24.13,441.116,1917.281,-99.0,-99.0,0.0,0.0,0.484,0,0,1,0,,selavy-image.i.RACS_0822+23.SB56129.cont.taylor.0.restored.conv.components.xml
3386,SB56129_island_17,SB56129_component_17b,J080532+241015,08:05:32.4,+24:10:15,121.384896,24.170964,0.01,0.01,943.5,321.85,0.144,1872.148,0.974,43.2,29.57,155.95,0.02,0.01,0.0,38.85,27.11,-26.68,0.04,0.03,1.41,18198.36,3418.785,-1.42,-99.0,0.0,0.0,2.188,1,0,1,1,,selavy-image.i.RACS_0822+23.SB56129.cont.taylor.0.restored.conv.components.xml
3389,SB56129_island_17,SB56129_component_17e,J080536+240956,08:05:36.8,+24:09:56,121.403372,24.165596,0.01,0.01,943.5,179.278,0.075,1487.628,0.711,44.56,40.91,76.79,0.03,0.01,0.0,43.04,36.18,75.95,0.04,0.03,0.42,18198.36,3418.785,-1.16,-99.0,0.0,0.0,2.188,1,0,1,1,,selavy-image.i.RACS_0822+23.SB56129.cont.taylor.0.restored.conv.components.xml
5259,SB56129_island_1487,SB56129_component_1487a,J080536+230547,08:05:36.8,+23:05:47,121.403502,23.096461,0.17,0.21,943.5,5.394,0.127,7.635,0.279,22.7,13.69,148.61,0.53,0.32,0.03,13.92,3.51,-53.11,1.07,1.73,291.61,55.999,1128.146,-99.0,-99.0,0.0,0.0,0.2,0,0,1,0,,selavy-image.i.RACS_0822+23.SB56129.cont.taylor.0.restored.conv.components.xml
3388,SB56129_island_17,SB56129_component_17d,J080537+240934,08:05:37.0,+24:09:34,121.404051,24.159582,0.01,0.01,943.5,208.376,0.14,1232.328,0.96,42.91,30.27,110.11,0.03,0.02,0.0,40.54,24.85,-76.06,0.05,0.04,3.36,18198.36,3418.785,-1.68,-99.0,0.0,0.0,2.188,1,0,1,1,,selavy-image.i.RACS_0822+23.SB56129.cont.taylor.0.restored.conv.components.xml
3387,SB56129_island_17,SB56129_component_17c,J080538+240910,08:05:38.7,+24:09:10,121.411392,24.153048,0.02,0.03,943.5,247.767,0.536,656.995,1.928,26.39,22.07,159.86,0.07,0.04,0.01,19.12,17.91,-78.3,0.04,0.1,18.66,18198.36,3418.785,-1.52,-99.0,0.0,0.0,2.188,1,0,1,1,,selavy-image.i.RACS_0822+23.SB56129.cont.taylor.0.restored.conv.components.xml
5094,SB56129_island_1343,SB56129_component_1343a,J080540+230151,08:05:40.4,+23:01:51,121.418138,23.030852,0.52,0.83,943.5,6.222,0.582,7.64,1.161,19.99,13.49,168.53,1.99,1.18,0.15,7.66,5.1,45.12,1.95,6.99,360.0,1.299,169.93,-99.0,-99.0,0.0,0.0,0.76,0,0,1,0,,selavy-image.i.RACS_0822+23.SB56129.cont.taylor.0.restored.conv.components.xml
3385,SB56129_island_17,SB56129_component_17a,J080540+240906,08:05:40.5,+24:09:06,121.418547,24.151893,0.02,0.03,943.5,355.141,1.014,624.623,2.621,23.51,16.43,170.74,0.07,0.04,0.01,14.11,11.25,11.25,0.15,0.09,12.19,18198.36,3418.785,-1.49,-99.0,0.0,0.0,2.188,1,0,1,1,,selavy-image.i.RACS_0822+23.SB56129.cont.taylor.0.restored.conv.components.xml
5229,SB56129_island_1462,SB56129_component_1462a,J080546+225338,08:05:46.5,+22:53:38,121.443852,22.893967,0.56,0.91,943.5,5.526,0.524,7.765,1.148,21.94,14.07,168.85,2.16,1.29,0.14,11.06,7.74,4.56,5.83,3.84,245.54,1.896,212.45,-99.0,-99.0,0.0,0.0,0.82,0,0,1,0,,selavy-image.i.RACS_0822+23.SB56129.cont.taylor.0.restored.conv.components.xml
5345,SB56129_island_1562,SB56129_component_1562a,J080547+225433,08:05:47.4,+22:54:33,121.447535,22.909233,0.76,1.08,943.5,5.111,0.655,6.134,1.305,24.26,10.87,159.07,2.65,1.64,0.12,15.11,0.0,-26.34,6.33,0.0,189.75,1.024,176.14,-99.0,-99.0,0.0,0.0,0.842,0,0,1,0,,selavy-image.i.RACS_0822+23.SB56129.cont.taylor.0.restored.conv.components.xml
4168,SB56129_island_568,SB56129_component_568a,J080547+240208,08:05:47.6,+24:02:08,121.448279,24.035666,0.12,0.18,943.5,17.074,0.348,21.253,0.7,22.11,12.37,161.09,0.43,0.26,0.02,11.28,4.19,-26.92,1.25,1.55,43.3,74.847,979.58,-99.0,-99.0,0.0,0.0,0.462,0,0,1,0,,selavy-image.i.RACS_0822+23.SB56129.cont.taylor.0.restored.conv.components.xml
5085,SB56129_island_1335,SB56129_component_1335a,J080557+244734,08:05:57.3,+24:47:34,121.488705,24.792867,0.56,0.91,943.5,6.355,0.687,6.875,1.276,17.07,13.92,171.02,2.16,1.29,0.32,7.97,0.0,70.48,3.8,0.0,174.13,0.942,153.454,-99.0,-99.0,0.0,0.0,0.773,0,0,1,0,,selavy-image.i.RACS_0822+23.SB56129.cont.taylor.0.restored.conv.components.xml
4273,SB56129_island_652,SB56129_component_652a,J080603+244535,08:06:03.3,+24:45:35,121.513758,24.759898,0.25,0.37,943.5,15.081,0.71,14.977,1.225,19.49,11.19,161.99,0.9,0.54,0.06,4.51,0.0,-40.39,4.7,0.0,360.0,4.125,234.518,-99.0,-99.0,0.0,0.0,0.705,0,0,1,0,,selavy-image.i.RACS_0822+23.SB56129.cont.taylor.0.restored.conv.components.xml
4350,SB56129_island_710,SB56129_component_710a,J080607+245313,08:06:07.5,+24:53:13,121.531101,24.887201,0.29,0.41,943.5,13.42,0.655,15.663,1.264,19.24,13.33,157.21,1.01,0.6,0.09,7.73,0.0,-81.62,1.01,0.0,178.73,22.491,517.44,-99.0,-99.0,0.0,0.0,0.801,0,0,1,0,,selavy-image.i.RACS_0822+23.SB56129.cont.taylor.0.restored.conv.components.xml
4522,SB56129_island_853,SB56129_component_853a,J080607+211230,08:06:07.9,+21:12:30,121.532734,21.208489,0.12,0.17,943.5,10.805,0.23,11.17,0.408,20.26,11.21,160.78,0.41,0.25,0.03,7.17,0.0,-34.65,1.59,0.0,117.43,5.398,331.896,-99.0,-99.0,0.0,0.0,0.24,0,0,1,0,,selavy-image.i.RACS_0822+23.SB56129.cont.taylor.0.restored.conv.components.xml
3528,SB56129_island_105,SB56129_component_105a,J080608+232323,08:06:08.0,+23:23:23,121.533197,23.389774,0.1,0.16,943.5,93.009,1.792,99.297,3.247,18.96,12.37,162.23,0.38,0.23,0.03,4.9,0.0,-87.79,0.83,0.0,45.8,24.934,410.455,-99.0,-99.0,0.0,0.0,1.949,0,0,1,0,,selavy-image.i.RACS_0822+23.SB56129.cont.taylor.0.restored.conv.components.xml
5459,SB56129_island_1669,SB56129_component_1669a,J080615+245017,08:06:15.9,+24:50:17,121.566386,24.838072,0.38,0.27,943.5,4.499,0.125,14.964,0.529,38.22,19.11,106.48,0.92,0.61,0.03,35.68,7.46,-78.43,1.47,3.26,63.18,14.732,426.474,-99.0,-99.0,0.0,0.0,0.727,0,0,1,0,,selavy-image.i.RACS_0822+23.SB56129.cont.taylor.0.restored.conv.components.xml
4060,SB56129_island_484,SB56129_component_484a,J080616+244340,08:06:16.8,+24:43:40,121.569968,24.727869,0.16,0.25,943.5,20.321,0.621,21.081,1.105,18.36,12.41,165.43,0.6,0.36,0.05,4.68,0.0,72.56,1.83,0.0,13.33,22.576,482.433,-99.0,-99.0,0.0,0.0,0.652,0,0,1,0,,selavy-image.i.RACS_0822+23.SB56129.cont.taylor.0.restored.conv.components.xml
5410,SB56129_island_1624,SB56129_component_1624a,J080618+224400,08:06:18.0,+22:44:00,121.574833,22.73333,0.59,0.74,943.5,4.855,0.421,6.456,0.888,22.89,12.76,149.66,1.9,1.16,0.1,13.94,0.0,-48.42,4.09,0.0,360.0,7.767,398.137,-99.0,-99.0,0.0,0.0,0.612,0,0,1,0,,selavy-image.i.RACS_0822+23.SB56129.cont.taylor.0.restored.conv.components.xml
5892,SB56129_island_2058,SB56129_component_2058a,J080620+244751,08:06:20.7,+24:47:51,121.586082,24.797519,0.91,1.36,943.5,3.565,0.606,3.666,1.07,19.07,11.84,162.4,3.29,1.98,0.24,3.75,0.0,-74.16,5.87,0.0,360.0,0.134,71.819,-99.0,-99.0,0.0,0.0,0.628,0,0,1,0,,selavy-image.i.RACS_0822+23.SB56129.cont.taylor.0.restored.conv.components.xml
5346,SB56129_island_1563,SB56129_component_1563a,J080620+225929,08:06:20.9,+22:59:29,121.586925,22.991392,0.54,0.89,943.5,5.182,0.54,5.753,1.011,18.22,13.38,171.8,2.11,1.26,0.21,7.28,0.0,62.97,3.36,0.0,360.0,2.701,245.002,-99.0,-99.0,0.0,0.0,0.622,0,0,1,0,,selavy-image.i.RACS_0822+23.SB56129.cont.taylor.0.restored.conv.components.xml
3402,SB56129_island_24,SB56129_component_24b,J080621+211835,08:06:21.7,+21:18:35,121.590545,21.309934,0.05,0.07,943.5,116.697,1.037,125.245,1.887,18.68,12.62,163.45,0.18,0.11,0.01,5.26,0.0,80.75,0.47,0.0,8.67,187.353,896.711,-0.35,-99.0,0.0,0.0,1.136,1,0,1,0,,selavy-image.i.RACS_0822+23.SB56129.cont.taylor.0.restored.conv.components.xml
3401,SB56129_island_24,SB56129_component_24a,J080622+211826,08:06:22.2,+21:18:26,121.592443,21.307338,0.02,0.03,943.5,243.824,1.04,261.061,1.89,18.77,12.53,163.84,0.08,0.05,0.01,5.01,0.0,79.89,0.24,0.0,3.51,187.353,896.711,-1.87,-99.0,0.0,0.0,1.136,1,0,1,0,,selavy-image.i.RACS_0822+23.SB56129.cont.taylor.0.restored.conv.components.xml
4692,SB56129_island_997,SB56129_component_997a,J080623+224120,08:06:23.1,+22:41:20,121.596384,22.688899,0.3,0.47,943.5,8.775,0.456,11.21,0.937,20.0,14.03,167.83,1.13,0.67,0.09,8.28,5.58,57.47,1.59,5.12,347.73,8.949,340.918,-99.0,-99.0,0.0,0.0,0.629,0,0,1,0,,selavy-image.i.RACS_0822+23.SB56129.cont.taylor.0.restored.conv.components.xml
4820,SB56129_island_1107,SB56129_component_1107a,J080625+241000,08:06:25.0,+24:10:00,121.604186,24.166757,0.35,0.56,943.5,7.531,0.429,11.32,0.987,24.88,13.27,177.56,1.32,0.81,0.06,16.61,4.72,9.19,2.81,4.36,131.7,10.739,368.703,-99.0,-99.0,0.0,0.0,0.738,0,0,1,0,,selavy-image.i.RACS_0822+23.SB56129.cont.taylor.0.restored.conv.components.xml
5788,SB56129_island_1966,SB56129_component_1966a,J080629+245137,08:06:29.2,+24:51:37,121.621874,24.860395,0.78,1.26,943.5,3.863,0.616,3.749,1.045,19.2,11.1,170.72,3.0,1.8,0.2,4.77,0.0,25.51,10.26,0.0,360.0,0.229,90.355,-99.0,-99.0,0.0,0.0,0.593,0,0,1,0,,selavy-image.i.RACS_0822+23.SB56129.cont.taylor.0.restored.conv.components.xml
3841,SB56129_island_315,SB56129_component_315a,J080630+210247,08:06:30.6,+21:02:47,121.627703,21.046568,0.13,0.2,943.5,34.005,0.853,35.905,1.532,19.17,12.1,165.69,0.49,0.3,0.04,3.88,1.3,59.79,1.51,9.85,98.81,28.786,516.271,-99.0,-99.0,0.0,0.0,0.913,0,0,1,0,,selavy-image.i.RACS_0822+23.SB56129.cont.taylor.0.restored.conv.components.xml
3492,SB56129_island_81,SB56129_component_81a,J080633+223304,08:06:33.2,+22:33:04,121.638508,22.551129,0.03,0.04,943.5,116.799,0.639,122.795,1.146,18.69,12.36,166.4,0.11,0.06,0.01,4.63,0.0,66.55,0.31,0.0,9.75,169.872,1024.007,-1.14,-99.0,0.0,0.0,0.682,0,0,1,0,,selavy-image.i.RACS_0822+23.SB56129.cont.taylor.0.restored.conv.components.xml
5365,SB56129_island_1580,SB56129_component_1580a,J080634+221447,08:06:34.5,+22:14:47,121.643755,22.246574,0.86,1.36,943.5,5.023,0.749,6.523,1.551,22.3,12.79,10.42,3.23,1.96,0.19,14.58,0.0,32.39,6.05,0.0,360.0,0.904,163.036,-99.0,-99.0,0.0,0.0,1.052,0,0,1,0,,selavy-image.i.RACS_0822+23.SB56129.cont.taylor.0.restored.conv.components.xml
3941,SB56129_island_393,SB56129_component_393a,J080637+242831,08:06:37.8,+24:28:31,121.657337,24.475394,0.07,0.12,943.5,26.407,0.321,36.862,0.718,18.71,16.39,167.2,0.28,0.16,0.05,11.68,0.0,73.54,0.4,0.0,8.24,90.856,755.924,-0.75,-99.0,0.0,0.0,0.51,0,0,1,0,,selavy-image.i.RACS_0822+23.SB56129.cont.taylor.0.restored.conv.components.xml
