,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
5382,SB56573_island_1630,SB56573_component_1630a,J023546-094808,02:35:46.1,-09:48:08,38.941991,-9.80241,0.14,0.15,943.5,3.874,0.072,9.65,0.263,26.97,11.93,119.7,0.31,0.35,0.02,24.44,3.3,-58.29,0.52,2.29,14.33,14.154,886.751,-99.0,-99.0,0.0,0.0,0.278,0,0,1,0,,selavy-image.i.RACS_0251-09.SB56573.cont.taylor.0.restored.conv.components.xml
3897,SB56573_island_373,SB56573_component_373a,J023552-080438,02:35:52.4,-08:04:38,38.968363,-8.077262,0.02,0.02,943.5,23.202,0.056,50.143,0.174,22.47,12.42,103.49,0.04,0.04,0.0,19.08,5.8,-73.52,0.07,0.15,1.2,2690.688,6337.155,-1.56,-99.0,0.0,0.0,0.168,0,0,1,1,,selavy-image.i.RACS_0251-09.SB56573.cont.taylor.0.restored.conv.components.xml
3415,SB56573_island_49,SB56573_component_49a,J023554-080346,02:35:54.6,-08:03:46,38.977377,-8.062983,0.01,0.01,943.5,151.314,0.389,171.724,0.735,13.6,10.78,83.07,0.03,0.03,0.01,5.96,2.0,-86.15,0.11,0.24,1.88,556.807,2347.965,-1.61,-99.0,0.0,0.0,0.458,0,0,1,0,,selavy-image.i.RACS_0251-09.SB56573.cont.taylor.0.restored.conv.components.xml
5147,SB56573_island_1430,SB56573_component_1430a,J023559-080627,02:35:59.1,-08:06:27,38.996098,-8.107643,0.16,0.16,943.5,4.318,0.063,23.132,0.405,33.96,20.37,135.35,0.37,0.4,0.03,32.14,16.53,-43.32,0.6,0.83,120.37,6.659,403.021,-99.0,-99.0,0.0,0.0,0.836,0,0,1,0,,selavy-image.i.RACS_0251-09.SB56573.cont.taylor.0.restored.conv.components.xml
3798,SB56573_island_298,SB56573_component_298a,J023609-075039,02:36:09.5,-07:50:39,39.039617,-7.844395,0.13,0.11,943.5,29.558,0.668,34.098,1.276,14.02,10.63,76.68,0.3,0.26,0.06,6.73,1.63,78.44,0.95,2.81,3.16,21.158,561.959,-99.0,-99.0,0.0,0.0,0.803,0,0,1,0,,selavy-image.i.RACS_0251-09.SB56573.cont.taylor.0.restored.conv.components.xml
5367,SB56573_island_1617,SB56573_component_1617a,J023613-091835,02:36:13.4,-09:18:35,39.055947,-9.309913,0.72,0.73,943.5,4.346,0.687,3.876,1.105,12.06,9.55,43.49,1.84,1.56,0.49,3.61,0.0,20.57,7.41,0.0,233.79,0.021,39.904,-99.0,-99.0,0.0,0.0,0.598,0,0,1,0,,selavy-image.i.RACS_0251-09.SB56573.cont.taylor.0.restored.conv.components.xml
4942,SB56573_island_1247,SB56573_component_1247a,J023613-091647,02:36:13.6,-09:16:47,39.056798,-9.279882,0.26,0.25,943.5,5.878,0.323,5.495,0.535,12.23,9.87,127.09,0.65,0.56,0.18,5.45,0.0,-36.66,2.0,0.0,166.54,1.739,302.52,-99.0,-99.0,0.0,0.0,0.297,0,0,1,0,,selavy-image.i.RACS_0251-09.SB56573.cont.taylor.0.restored.conv.components.xml
4740,SB56573_island_1058,SB56573_component_1058a,J023615-095458,02:36:15.6,-09:54:58,39.065163,-9.9163,0.37,0.33,943.5,7.23,0.444,9.827,0.959,16.24,10.81,92.51,0.86,0.77,0.12,10.83,1.28,-81.57,1.95,10.86,32.11,3.542,297.587,-99.0,-99.0,0.0,0.0,0.67,0,0,1,0,,selavy-image.i.RACS_0251-09.SB56573.cont.taylor.0.restored.conv.components.xml
5292,SB56573_island_1558,SB56573_component_1558a,J023619-082817,02:36:19.1,-08:28:17,39.079569,-8.471585,0.31,0.3,943.5,4.341,0.16,13.074,0.626,23.78,16.35,59.82,0.74,0.71,0.08,20.43,12.41,57.58,1.33,1.56,36.67,1.151,174.036,-99.0,-99.0,0.0,0.0,0.792,0,0,1,0,,selavy-image.i.RACS_0251-09.SB56573.cont.taylor.0.restored.conv.components.xml
5720,SB56573_island_1927,SB56573_component_1927a,J023620-094023,02:36:20.4,-09:40:23,39.084957,-9.673068,0.66,0.61,943.5,3.335,0.36,4.907,0.827,17.14,11.09,70.26,1.57,1.41,0.2,11.95,3.51,68.82,3.44,7.7,20.8,0.387,135.68,-99.0,-99.0,0.0,0.0,0.609,0,0,1,0,,selavy-image.i.RACS_0251-09.SB56573.cont.taylor.0.restored.conv.components.xml
