,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
4997,SB56104_island_1509,SB56104_component_1509a,J011406+243244,01:14:06.3,+24:32:44,18.526074,24.545594,1.01,1.46,943.5,5.001,1.029,4.175,1.583,17.49,10.48,159.49,3.59,2.16,0.27,0.0,0.0,-80.94,0.0,0.0,360.0,0.076,57.391,-99.0,-99.0,0.0,0.0,0.826,0,0,1,0,,selavy-image.i.RACS_0131+23.SB56104.cont.taylor.0.restored.conv.components.xml
4917,SB56104_island_1432,SB56104_component_1432a,J011429+223623,01:14:29.7,+22:36:23,18.623899,22.606656,0.72,0.99,943.5,5.375,0.61,7.012,1.269,22.99,12.46,155.51,2.46,1.5,0.13,13.48,2.32,-38.39,5.83,14.59,360.0,0.61,128.44,-99.0,-99.0,0.0,0.0,0.863,0,0,1,0,,selavy-image.i.RACS_0131+23.SB56104.cont.taylor.0.restored.conv.components.xml
4514,SB56104_island_1087,SB56104_component_1087a,J011431+244355,01:14:31.5,+24:43:55,18.631309,24.732117,0.46,0.72,943.5,7.558,0.624,8.924,1.218,18.71,13.86,164.29,1.73,1.02,0.17,7.76,0.0,79.17,3.38,0.0,59.13,2.477,212.209,-99.0,-99.0,0.0,0.0,0.778,0,0,1,0,,selavy-image.i.RACS_0131+23.SB56104.cont.taylor.0.restored.conv.components.xml
4342,SB56104_island_943,SB56104_component_943a,J011435+223846,01:14:35.5,+22:38:46,18.647763,22.646165,0.37,0.6,943.5,8.883,0.564,12.147,1.21,22.34,13.45,169.93,1.42,0.85,0.08,11.77,6.66,0.19,3.89,3.23,108.29,2.168,181.232,-99.0,-99.0,0.0,0.0,0.849,0,0,1,0,,selavy-image.i.RACS_0131+23.SB56104.cont.taylor.0.restored.conv.components.xml
4057,SB56104_island_698,SB56104_component_698a,J011438+250627,01:14:38.8,+25:06:27,18.661804,25.107723,0.86,1.37,943.5,13.602,2.248,14.541,4.077,20.5,11.45,169.86,3.26,1.97,0.2,7.8,0.0,4.27,11.85,0.0,315.38,0.718,103.517,-99.0,-99.0,0.0,0.0,2.449,0,0,1,0,,selavy-image.i.RACS_0131+23.SB56104.cont.taylor.0.restored.conv.components.xml
3490,SB56104_island_253,SB56104_component_253a,J011441+225903,01:14:41.8,+22:59:03,18.67398,22.984307,0.08,0.05,943.5,39.112,0.275,82.852,0.812,26.81,17.36,109.75,0.2,0.12,0.01,23.15,0.0,-81.79,0.33,0.0,21.25,1811.229,3047.68,-1.77,-99.0,0.0,0.0,0.779,0,0,1,0,,selavy-image.i.RACS_0131+23.SB56104.cont.taylor.0.restored.conv.components.xml
3847,SB56104_island_525,SB56104_component_525a,J011448+243543,01:14:48.3,+24:35:43,18.701285,24.59531,0.13,0.21,943.5,18.04,0.378,27.288,0.873,24.84,13.37,179.06,0.49,0.3,0.02,16.6,4.84,11.16,1.03,1.56,51.74,160.134,1043.719,-99.0,-99.0,0.0,0.0,0.656,0,0,1,0,,selavy-image.i.RACS_0131+23.SB56104.cont.taylor.0.restored.conv.components.xml
3754,SB56104_island_454,SB56104_component_454a,J011450+235609,01:14:50.3,+23:56:09,18.709702,23.936057,0.17,0.28,943.5,22.771,0.732,26.597,1.413,19.13,13.41,172.2,0.67,0.4,0.06,7.55,0.0,56.53,0.82,0.0,252.63,27.306,541.862,-99.0,-99.0,0.0,0.0,0.896,0,0,1,0,,selavy-image.i.RACS_0131+23.SB56104.cont.taylor.0.restored.conv.components.xml
4704,SB56104_island_1251,SB56104_component_1251a,J011453+240912,01:14:53.3,+24:09:12,18.722212,24.153585,0.67,0.57,943.5,6.122,0.532,6.936,1.033,16.53,15.05,54.25,1.79,1.05,0.53,11.64,0.0,72.45,3.34,0.0,222.88,7.239,373.11,-99.0,-99.0,0.0,0.0,0.643,0,0,1,0,,selavy-image.i.RACS_0131+23.SB56104.cont.taylor.0.restored.conv.components.xml
5401,SB56104_island_1868,SB56104_component_1868a,J011455+224224,01:14:55.6,+22:42:24,18.731741,22.706714,0.94,1.43,943.5,3.748,0.717,3.366,1.156,18.2,10.84,164.0,3.46,2.08,0.25,0.0,0.0,-86.14,0.0,0.0,360.0,0.148,82.019,-99.0,-99.0,0.0,0.0,0.628,0,0,1,0,,selavy-image.i.RACS_0131+23.SB56104.cont.taylor.0.restored.conv.components.xml
