,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
3525,SB57236_island_53,SB57236_component_53a,J194523-342521,19:45:23.8,-34:25:21,296.349118,-34.422766,0.04,0.04,943.5,120.163,0.952,144.898,1.878,13.2,10.63,67.04,0.1,0.09,0.03,6.94,2.33,73.16,0.28,0.66,3.76,132.703,1163.662,-1.56,-99.0,0.0,0.0,1.215,0,0,1,0,,selavy-image.i.RACS_2004-32.SB57236.cont.taylor.0.restored.conv.components.xml
5121,SB57236_island_1351,SB57236_component_1351a,J194532-342043,19:45:32.6,-34:20:43,296.385937,-34.345487,0.39,0.36,943.5,4.865,0.254,11.864,0.959,26.4,10.75,35.8,0.78,0.99,0.06,23.91,2.67,35.12,1.32,7.09,22.85,1.442,226.969,-99.0,-99.0,0.0,0.0,0.987,0,0,1,0,,selavy-image.i.RACS_2004-32.SB57236.cont.taylor.0.restored.conv.components.xml
3633,SB57236_island_123,SB57236_component_123a,J194534-344314,19:45:34.1,-34:43:14,296.392054,-34.720614,0.01,0.01,943.5,68.405,0.084,378.417,0.554,31.67,20.33,19.41,0.03,0.03,0.0,29.71,17.32,18.41,0.05,0.06,0.55,2006.469,2099.958,-1.15,-99.0,0.0,0.0,1.179,1,0,1,0,,selavy-image.i.RACS_2004-32.SB57236.cont.taylor.0.restored.conv.components.xml
3634,SB57236_island_123,SB57236_component_123b,J194534-344401,19:45:34.3,-34:44:01,296.393049,-34.733682,0.09,0.06,943.5,14.905,0.121,64.053,0.731,35.77,13.98,167.75,0.15,0.22,0.01,34.2,8.43,-12.66,0.24,0.64,2.19,2006.469,2099.958,-99.0,-99.0,0.0,0.0,1.179,1,0,1,0,,selavy-image.i.RACS_2004-32.SB57236.cont.taylor.0.restored.conv.components.xml
3452,SB57236_island_12,SB57236_component_12b,J194535-344526,19:45:35.4,-34:45:26,296.397503,-34.757323,0.02,0.02,943.5,46.558,0.095,244.687,0.592,28.37,21.56,21.62,0.05,0.05,0.01,26.15,18.76,19.92,0.08,0.1,1.35,1011.615,1824.194,-99.0,-99.0,0.0,0.0,1.212,1,0,1,0,,selavy-image.i.RACS_2004-32.SB57236.cont.taylor.0.restored.conv.components.xml
3451,SB57236_island_12,SB57236_component_12a,J194535-344537,19:45:35.8,-34:45:37,296.399165,-34.760282,0.02,0.02,943.5,266.172,0.823,358.092,1.746,13.3,11.77,55.33,0.04,0.04,0.02,7.02,5.7,56.16,0.12,0.12,0.57,1011.615,1824.194,-1.22,-99.0,0.0,0.0,1.212,1,0,1,0,,selavy-image.i.RACS_2004-32.SB57236.cont.taylor.0.restored.conv.components.xml
5418,SB57236_island_1614,SB57236_component_1614a,J194539-325824,19:45:39.4,-32:58:24,296.41429,-32.973434,0.84,0.78,943.5,4.128,0.738,4.053,1.265,11.8,9.68,70.59,2.0,1.82,0.67,3.79,0.0,81.94,9.08,0.0,108.81,0.067,71.815,-99.0,-99.0,0.0,0.0,0.723,0,0,1,0,,selavy-image.i.RACS_2004-32.SB57236.cont.taylor.0.restored.conv.components.xml
4577,SB57236_island_884,SB57236_component_884a,J194543-345919,19:45:43.1,-34:59:19,296.42958,-34.988677,0.41,0.39,943.5,8.335,0.616,11.601,1.342,14.25,11.37,77.84,0.97,0.91,0.25,8.92,4.34,85.29,2.34,3.79,41.41,2.978,300.424,-99.0,-99.0,0.0,0.0,0.953,0,0,1,0,,selavy-image.i.RACS_2004-32.SB57236.cont.taylor.0.restored.conv.components.xml
4285,SB57236_island_636,SB57236_component_636a,J194543-324944,19:45:43.4,-32:49:44,296.430857,-32.828931,0.25,0.24,943.5,12.513,0.628,14.356,1.207,13.73,9.72,67.25,0.6,0.56,0.12,7.89,0.0,70.76,1.6,0.0,14.33,16.426,632.962,-99.0,-99.0,0.0,0.0,0.757,0,0,1,0,,selavy-image.i.RACS_2004-32.SB57236.cont.taylor.0.restored.conv.components.xml
4407,SB57236_island_740,SB57236_component_740a,J194545-345924,19:45:45.0,-34:59:24,296.437657,-34.99016,0.31,0.32,943.5,10.102,0.567,14.929,1.286,13.37,12.87,144.92,0.77,0.7,1.0,8.52,6.15,-35.23,1.9,2.35,6.62,2.254,234.447,-99.0,-99.0,0.0,0.0,0.951,0,0,1,0,,selavy-image.i.RACS_2004-32.SB57236.cont.taylor.0.restored.conv.components.xml
5449,SB57236_island_1641,SB57236_component_1641a,J194545-324213,19:45:45.1,-32:42:13,296.438047,-32.703633,0.73,0.75,943.5,3.936,0.572,4.851,1.149,13.79,10.41,33.85,1.81,1.68,0.4,8.11,0.0,27.68,4.64,0.0,105.21,0.02,37.642,-99.0,-99.0,0.0,0.0,0.754,0,0,1,0,,selavy-image.i.RACS_2004-32.SB57236.cont.taylor.0.restored.conv.components.xml
3485,SB57236_island_30,SB57236_component_30b,J194546-313257,19:45:46.2,-31:32:57,296.44266,-31.549217,0.05,0.05,943.5,75.158,0.638,118.009,1.514,14.99,12.2,48.22,0.12,0.11,0.03,9.86,6.5,45.7,0.28,0.34,74.79,1475.536,2359.674,-1.81,-99.0,0.0,0.0,1.167,1,0,1,0,,selavy-image.i.RACS_2004-32.SB57236.cont.taylor.0.restored.conv.components.xml
3486,SB57236_island_30,SB57236_component_30c,J194548-313203,19:45:48.0,-31:32:03,296.449886,-31.534333,1.07,1.18,943.5,5.558,1.532,4.419,2.292,10.9,8.49,166.62,2.8,2.51,0.83,3.24,0.0,-20.15,14.2,0.0,105.09,1475.536,2359.674,-99.0,-99.0,0.0,0.0,1.167,1,0,1,0,,selavy-image.i.RACS_2004-32.SB57236.cont.taylor.0.restored.conv.components.xml
3484,SB57236_island_30,SB57236_component_30a,J194548-313223,19:45:48.3,-31:32:23,296.451432,-31.539991,0.02,0.02,943.5,174.189,0.81,230.392,1.7,13.61,11.31,50.4,0.06,0.06,0.02,7.61,4.64,47.86,0.17,0.22,8.54,1475.536,2359.674,-1.43,-99.0,0.0,0.0,1.167,1,0,1,0,,selavy-image.i.RACS_2004-32.SB57236.cont.taylor.0.restored.conv.components.xml
