,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
3963,SB56996_island_206,SB56996_component_206a,J033941-531426,03:39:41.0,-53:14:26,54.920916,-53.240732,0.16,0.16,943.5,38.148,1.149,44.357,2.204,13.64,11.08,49.55,0.41,0.34,0.1,5.96,2.99,71.92,1.13,1.57,53.4,12.496,413.744,-99.0,-99.0,0.0,0.0,1.393,0,0,1,0,,selavy-image.i.RACS_0405-51.SB56996.cont.taylor.0.restored.conv.components.xml
3781,SB56996_island_81,SB56996_component_81a,J033943-530628,03:39:43.6,-53:06:28,54.931845,-53.107789,0.04,0.04,943.5,88.351,0.708,113.659,1.459,14.86,11.26,49.76,0.11,0.1,0.02,8.26,3.85,60.21,0.3,0.44,12.86,306.685,1598.658,-1.45,-99.0,0.0,0.0,0.983,0,0,1,0,,selavy-image.i.RACS_0405-51.SB56996.cont.taylor.0.restored.conv.components.xml
5298,SB56996_island_1319,SB56996_component_1319a,J033953-530417,03:39:53.5,-53:04:17,54.973011,-53.07158,0.49,0.49,943.5,5.399,0.412,9.555,1.082,19.02,12.1,44.17,1.22,1.1,0.14,14.36,6.12,45.89,2.47,3.76,360.0,1.452,223.795,-99.0,-99.0,0.0,0.0,0.906,0,0,1,0,,selavy-image.i.RACS_0405-51.SB56996.cont.taylor.0.restored.conv.components.xml
4552,SB56996_island_676,SB56996_component_676a,J034000-513304,03:40:00.4,-51:33:04,55.001624,-51.551264,0.19,0.19,943.5,11.299,0.323,21.004,0.892,20.61,11.73,32.96,0.46,0.43,0.04,16.4,5.37,31.93,0.88,1.66,9.21,41.565,581.313,-99.0,-99.0,0.0,0.0,0.771,1,0,1,0,,selavy-image.i.RACS_0405-51.SB56996.cont.taylor.0.restored.conv.components.xml
4553,SB56996_island_676,SB56996_component_676b,J034002-513244,03:40:02.5,-51:32:44,55.010234,-51.545556,0.25,0.27,943.5,9.529,0.401,15.252,0.99,19.09,10.9,26.41,0.64,0.58,0.06,14.51,2.86,23.7,1.27,3.9,17.89,41.565,581.313,-99.0,-99.0,0.0,0.0,0.771,1,0,1,0,,selavy-image.i.RACS_0405-51.SB56996.cont.taylor.0.restored.conv.components.xml
3949,SB56996_island_197,SB56996_component_197b,J034017-512448,03:40:17.6,-51:24:48,55.073465,-51.413474,0.11,0.12,943.5,11.776,0.154,38.229,0.675,29.23,14.44,102.38,0.26,0.28,0.02,27.17,7.79,-76.03,0.42,0.92,5.36,121.138,603.139,-99.0,-99.0,0.0,0.0,0.891,1,0,1,0,,selavy-image.i.RACS_0405-51.SB56996.cont.taylor.0.restored.conv.components.xml
3948,SB56996_island_197,SB56996_component_197a,J034020-512458,03:40:20.0,-51:24:58,55.083207,-51.416156,0.12,0.12,943.5,34.364,0.814,36.889,1.48,12.37,11.28,56.0,0.31,0.25,0.17,4.84,0.0,-66.41,0.55,0.0,58.15,121.138,603.139,-99.0,-99.0,0.0,0.0,0.891,1,0,1,0,,selavy-image.i.RACS_0405-51.SB56996.cont.taylor.0.restored.conv.components.xml
3951,SB56996_island_197,SB56996_component_197d,J034021-512501,03:40:21.2,-51:25:01,55.088288,-51.417154,0.02,0.02,943.5,3.663,0.002,121.493,0.081,133.28,32.35,130.52,0.02,0.06,0.0,132.87,29.84,-49.48,0.04,0.11,11.85,121.138,603.139,-99.0,-99.0,0.0,0.0,0.891,1,0,1,0,,selavy-image.i.RACS_0405-51.SB56996.cont.taylor.0.restored.conv.components.xml
5391,SB56996_island_1396,SB56996_component_1396a,J034022-514948,03:40:22.5,-51:49:48,55.093875,-51.830254,0.76,0.85,943.5,4.952,0.661,7.676,1.575,17.82,11.31,13.56,2.02,1.78,0.24,13.1,3.06,7.08,4.12,11.18,87.67,0.66,165.822,-99.0,-99.0,0.0,0.0,1.201,0,0,1,0,,selavy-image.i.RACS_0405-51.SB56996.cont.taylor.0.restored.conv.components.xml
3950,SB56996_island_197,SB56996_component_197c,J034022-512512,03:40:22.8,-51:25:12,55.0949,-51.4202,0.28,0.24,943.5,11.725,0.506,17.959,1.176,15.84,12.57,87.75,0.66,0.56,0.13,11.31,4.07,-79.64,1.33,2.64,52.78,121.138,603.139,-99.0,-99.0,0.0,0.0,0.891,1,0,1,0,,selavy-image.i.RACS_0405-51.SB56996.cont.taylor.0.restored.conv.components.xml
