,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
3973,SB55835_island_440,SB55835_component_440b,J005104+242802,00:51:04.8,+24:28:02,12.769959,24.467244,0.04,0.06,943.5,7.055,0.046,8.047,0.092,27.19,9.57,174.91,0.13,0.08,0.0,19.35,0.0,1.37,0.28,0.0,7.67,803.259,3251.03,-2.58,-99.0,0.01,0.0,0.058,1,0,1,1,,selavy-image.i.RACS_0108+23.SB55835.cont.taylor.0.restored.conv.components.xml
3972,SB55835_island_440,SB55835_component_440a,J005105+242806,00:51:05.0,+24:28:06,12.770932,24.468594,0.02,0.02,943.5,19.877,0.051,21.779,0.094,18.33,13.63,152.17,0.05,0.03,0.01,7.84,0.0,87.27,0.06,0.0,7.43,803.259,3251.03,-2.26,-99.0,0.0,0.0,0.058,1,0,1,1,,selavy-image.i.RACS_0108+23.SB55835.cont.taylor.0.restored.conv.components.xml
3937,SB55835_island_411,SB55835_component_411a,J005109+242012,00:51:09.4,+24:20:12,12.789334,24.336802,0.07,0.1,943.5,26.676,0.319,28.859,0.584,19.16,12.89,164.22,0.24,0.15,0.02,5.44,0.0,67.94,0.65,0.0,13.96,94.67,945.045,-2.13,-99.0,0.0,0.0,0.353,0,0,1,0,,selavy-image.i.RACS_0108+23.SB55835.cont.taylor.0.restored.conv.components.xml
4594,SB55835_island_952,SB55835_component_952a,J005121+230715,00:51:21.0,+23:07:15,12.837478,23.12105,0.09,0.15,943.5,9.688,0.145,14.088,0.33,20.22,16.41,173.05,0.36,0.2,0.04,11.89,4.42,61.64,0.38,2.04,91.25,66.977,992.446,-99.0,-99.0,0.0,0.0,0.241,0,0,1,0,,selavy-image.i.RACS_0108+23.SB55835.cont.taylor.0.restored.conv.components.xml
3467,SB55835_island_73,SB55835_component_73b,J005121+242252,00:51:21.4,+24:22:52,12.83898,24.381226,0.05,0.07,943.5,92.83,0.743,117.251,1.509,21.58,13.36,157.86,0.18,0.11,0.01,9.8,5.54,-43.54,0.48,0.35,360.0,1703.493,2043.337,-1.52,-99.0,0.0,0.0,1.005,1,0,1,0,,selavy-image.i.RACS_0108+23.SB55835.cont.taylor.0.restored.conv.components.xml
4719,SB55835_island_1062,SB55835_component_1062a,J005122+223816,00:51:22.4,+22:38:16,12.843374,22.637806,0.06,0.08,943.5,8.154,0.081,8.729,0.147,20.64,11.84,154.91,0.2,0.12,0.01,8.22,0.0,-51.46,0.56,0.0,142.72,14.16,494.106,1.31,-99.0,0.01,0.0,0.088,1,0,1,0,,selavy-image.i.RACS_0108+23.SB55835.cont.taylor.0.restored.conv.components.xml
3466,SB55835_island_73,SB55835_component_73a,J005122+242214,00:51:22.9,+24:22:14,12.845351,24.370721,0.04,0.05,943.5,123.99,0.695,163.911,1.465,20.52,14.7,154.35,0.13,0.07,0.01,9.95,4.57,-80.87,0.1,0.49,25.59,1703.493,2043.337,-1.54,-99.0,0.0,0.0,1.005,1,0,1,0,,selavy-image.i.RACS_0108+23.SB55835.cont.taylor.0.restored.conv.components.xml
4720,SB55835_island_1062,SB55835_component_1062b,J005123+223808,00:51:23.5,+22:38:08,12.848051,22.635809,0.21,0.31,943.5,2.089,0.078,2.299,0.144,18.64,13.47,19.01,0.76,0.45,0.07,11.4,0.0,53.41,1.08,0.0,360.0,14.16,494.106,-99.0,-99.0,0.0,0.0,0.088,1,0,1,0,,selavy-image.i.RACS_0108+23.SB55835.cont.taylor.0.restored.conv.components.xml
3529,SB55835_island_118,SB55835_component_118a,J005126+245352,00:51:26.9,+24:53:52,12.861932,24.897805,0.04,0.06,943.5,83.163,0.577,87.326,1.033,19.41,12.34,163.07,0.14,0.08,0.01,3.94,0.0,73.6,0.52,0.0,0.73,265.648,1367.757,-0.97,-99.0,0.0,0.0,0.614,0,0,1,0,,selavy-image.i.RACS_0108+23.SB55835.cont.taylor.0.restored.conv.components.xml
5409,SB55835_island_1659,SB55835_component_1659a,J005132+231016,00:51:32.5,+23:10:16,12.885344,23.17113,1.02,1.63,943.5,4.538,0.989,3.764,1.515,18.4,10.28,168.33,3.88,2.31,0.26,0.0,0.0,37.59,0.0,0.0,360.0,0.06,57.876,-99.0,-99.0,0.0,0.0,0.788,0,0,1,0,,selavy-image.i.RACS_0108+23.SB55835.cont.taylor.0.restored.conv.components.xml
