,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
4431,SB56136_island_866,SB56136_component_866a,J095348+291031,09:53:48.0,+29:10:31,148.449855,29.175478,0.1,0.16,943.5,10.405,0.158,14.007,0.336,25.5,13.18,158.96,0.39,0.2,0.02,13.86,4.73,-38.15,0.94,1.01,221.94,39.202,713.526,-99.0,-99.0,0.0,0.0,0.233,0,0,1,0,,selavy-image.i.RACS_1012+28.SB56136.cont.taylor.0.restored.conv.components.xml
4760,SB56136_island_1149,SB56136_component_1149a,J095354+292049,09:53:54.1,+29:20:49,148.475416,29.347187,0.3,0.34,943.5,7.018,0.25,10.48,0.572,26.02,14.33,141.0,0.96,0.49,0.04,18.0,0.0,-62.53,1.64,0.0,303.15,26.959,687.726,-99.0,-99.0,0.0,0.0,0.426,0,0,1,0,,selavy-image.i.RACS_1012+28.SB56136.cont.taylor.0.restored.conv.components.xml
4591,SB56136_island_1005,SB56136_component_1005a,J095401+291315,09:54:01.6,+29:13:15,148.506517,29.220932,0.43,0.77,943.5,8.663,0.635,11.503,1.338,26.8,12.37,169.81,1.83,0.97,0.07,15.52,4.55,-5.52,4.72,6.56,76.85,4.561,258.972,-99.0,-99.0,0.0,0.0,0.921,0,0,1,0,,selavy-image.i.RACS_1012+28.SB56136.cont.taylor.0.restored.conv.components.xml
4054,SB56136_island_546,SB56136_component_546a,J095413+271416,09:54:13.7,+27:14:16,148.557096,27.238031,0.13,0.24,943.5,15.861,0.38,18.457,0.73,22.71,12.8,176.09,0.57,0.29,0.03,9.54,0.0,35.93,0.93,0.0,360.0,613.579,1226.324,-99.0,-99.0,0.0,0.0,0.462,1,0,1,0,,selavy-image.i.RACS_1012+28.SB56136.cont.taylor.0.restored.conv.components.xml
4055,SB56136_island_546,SB56136_component_546b,J095415+271434,09:54:15.3,+27:14:34,148.563783,27.242858,0.04,0.05,943.5,6.594,0.012,62.825,0.131,56.84,41.85,140.33,0.14,0.06,0.0,53.25,39.2,-45.89,0.23,0.13,360.0,613.579,1226.324,-99.0,-99.0,0.0,0.0,0.462,1,0,1,0,,selavy-image.i.RACS_1012+28.SB56136.cont.taylor.0.restored.conv.components.xml
4056,SB56136_island_546,SB56136_component_546c,J095416+271517,09:54:16.2,+27:15:17,148.56743,27.254966,0.15,0.18,943.5,3.837,0.04,18.91,0.241,57.15,21.53,150.72,0.46,0.3,0.01,53.08,17.4,-31.41,0.74,0.93,41.16,613.579,1226.324,-99.0,-99.0,0.0,0.0,0.462,1,0,1,0,,selavy-image.i.RACS_1012+28.SB56136.cont.taylor.0.restored.conv.components.xml
3978,SB56136_island_487,SB56136_component_487b,J095421+271702,09:54:21.6,+27:17:02,148.589844,27.284067,0.03,0.07,943.5,9.003,0.02,97.94,0.241,67.62,40.17,173.8,0.17,0.08,0.0,64.02,38.44,-5.28,0.27,0.2,3.8,304.071,732.958,-99.0,-99.0,0.0,0.0,0.97,1,0,1,0,,selavy-image.i.RACS_1012+28.SB56136.cont.taylor.0.restored.conv.components.xml
3979,SB56136_island_487,SB56136_component_487c,J095422+271801,09:54:22.6,+27:18:01,148.594168,27.300407,0.8,0.99,943.5,2.94,0.268,6.132,1.082,60.62,8.59,164.49,2.35,1.84,0.04,56.53,0.0,-15.76,3.79,0.0,32.72,304.071,732.958,-99.0,-99.0,0.0,0.0,0.97,1,0,1,0,,selavy-image.i.RACS_1012+28.SB56136.cont.taylor.0.restored.conv.components.xml
3977,SB56136_island_487,SB56136_component_487a,J095423+271720,09:54:23.3,+27:17:20,148.597278,27.28916,0.26,0.21,943.5,17.568,0.396,32.734,1.125,23.1,20.13,125.53,0.73,0.33,0.08,18.53,0.0,87.34,0.67,0.0,161.52,304.071,732.958,-99.0,-99.0,0.0,0.0,0.97,1,0,1,0,,selavy-image.i.RACS_1012+28.SB56136.cont.taylor.0.restored.conv.components.xml
3568,SB56136_island_188,SB56136_component_188a,J095426+290219,09:54:26.2,+29:02:19,148.609255,29.038715,0.06,0.1,943.5,58.249,0.56,79.703,1.206,23.96,14.26,169.0,0.25,0.13,0.01,10.05,8.18,13.63,0.68,0.28,48.69,1180.114,1836.233,-1.34,-99.0,0.0,0.0,0.847,1,0,1,0,,selavy-image.i.RACS_1012+28.SB56136.cont.taylor.0.restored.conv.components.xml
3569,SB56136_island_188,SB56136_component_188b,J095426+290256,09:54:26.4,+29:02:56,148.61013,29.048997,0.67,0.41,943.5,4.351,0.195,12.127,0.711,36.39,19.12,109.28,1.64,0.85,0.05,33.4,0.0,-78.69,2.62,0.0,168.85,1180.114,1836.233,-99.0,-99.0,0.0,0.0,0.847,1,0,1,0,,selavy-image.i.RACS_1012+28.SB56136.cont.taylor.0.restored.conv.components.xml
5361,SB56136_island_1672,SB56136_component_1672a,J095428+272341,09:54:28.0,+27:23:41,148.616631,27.394747,0.58,0.93,943.5,4.45,0.349,7.821,0.9,27.5,15.95,20.86,2.31,1.17,0.09,21.14,0.0,41.44,3.78,0.0,360.0,2.84,251.214,-99.0,-99.0,0.0,0.0,0.751,0,0,1,0,,selavy-image.i.RACS_1012+28.SB56136.cont.taylor.0.restored.conv.components.xml
4477,SB56136_island_906,SB56136_component_906a,J095433+275640,09:54:33.0,+27:56:40,148.637331,27.944672,0.42,0.69,943.5,9.922,0.76,10.075,1.33,22.52,11.26,161.31,1.69,0.88,0.07,7.12,0.0,-49.21,5.26,0.0,360.0,2.603,210.05,-99.0,-99.0,0.0,0.0,0.775,0,0,1,0,,selavy-image.i.RACS_1012+28.SB56136.cont.taylor.0.restored.conv.components.xml
