,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
8185,SB56496_island_1448,SB56496_component_1448a,J044721-205315,04:47:21.6,-20:53:15,71.839913,-20.887531,0.88,0.84,943.5,4.941,0.887,5.056,1.565,12.85,9.86,56.4,2.16,1.89,0.51,5.33,0.0,43.86,7.46,0.0,360.0,0.041,52.52,-99.0,-99.0,0.0,0.0,0.916,0,0,1,0,,selavy-image.i.RACS_0503-18.SB56496.cont.taylor.0.restored.conv.components.xml
7690,SB56496_island_1010,SB56496_component_1010a,J044724-202644,04:47:24.3,-20:26:44,71.851252,-20.445751,0.48,0.46,943.5,7.685,0.682,9.646,1.381,14.02,11.08,122.47,1.18,1.04,0.28,8.79,0.0,-46.08,2.72,0.0,360.0,0.553,151.795,-99.0,-99.0,0.0,0.0,0.917,0,0,1,0,,selavy-image.i.RACS_0503-18.SB56496.cont.taylor.0.restored.conv.components.xml
8234,SB56496_island_1490,SB56496_component_1490a,J044726-205053,04:47:26.7,-20:50:53,71.861294,-20.848258,0.74,0.67,943.5,4.917,0.679,5.768,1.341,15.39,9.43,77.83,1.76,1.58,0.23,9.77,0.0,79.09,4.21,0.0,14.63,0.177,101.976,-99.0,-99.0,0.0,0.0,0.853,0,0,1,0,,selavy-image.i.RACS_0503-18.SB56496.cont.taylor.0.restored.conv.components.xml
8395,SB56496_island_1629,SB56496_component_1629a,J044729-192144,04:47:29.3,-19:21:44,71.872118,-19.362358,0.43,0.45,943.5,4.073,0.26,8.554,0.811,22.53,11.54,85.97,1.0,1.05,0.09,19.18,4.82,87.14,1.79,4.45,11.09,1.459,241.612,-99.0,-99.0,0.0,0.0,0.761,0,0,1,0,,selavy-image.i.RACS_0503-18.SB56496.cont.taylor.0.restored.conv.components.xml
8562,SB56496_island_1782,SB56496_component_1782a,J044729-174037,04:47:29.9,-17:40:37,71.874735,-17.677032,0.87,0.79,943.5,3.945,0.686,3.976,1.202,13.19,9.46,111.39,2.08,1.82,0.4,6.96,0.0,-57.12,5.69,0.0,282.0,0.071,71.011,-99.0,-99.0,0.0,0.0,0.698,0,0,1,0,,selavy-image.i.RACS_0503-18.SB56496.cont.taylor.0.restored.conv.components.xml
6642,SB56496_island_151,SB56496_component_151a,J044730-173549,04:47:30.6,-17:35:49,71.877497,-17.597057,0.06,0.05,943.5,61.873,0.727,65.719,1.312,12.75,10.31,74.42,0.14,0.13,0.04,4.58,0.0,75.78,0.62,0.0,1.19,28.42,619.725,-0.48,-99.0,0.0,0.0,0.785,0,0,1,0,,selavy-image.i.RACS_0503-18.SB56496.cont.taylor.0.restored.conv.components.xml
7059,SB56496_island_466,SB56496_component_466a,J044731-205336,04:47:31.0,-20:53:36,71.879195,-20.893346,0.24,0.21,943.5,18.454,0.879,18.185,1.508,11.67,10.45,86.68,0.56,0.49,0.3,2.32,0.0,-42.63,1.77,0.0,360.0,6.574,386.537,-99.0,-99.0,0.0,0.0,0.863,0,0,1,0,,selavy-image.i.RACS_0503-18.SB56496.cont.taylor.0.restored.conv.components.xml
7697,SB56496_island_1018,SB56496_component_1018a,J044731-191716,04:47:31.9,-19:17:16,71.883085,-19.288003,0.4,0.36,943.5,7.532,0.552,9.11,1.089,13.53,11.06,102.63,0.96,0.84,0.26,7.33,1.41,-60.69,2.4,9.34,154.34,1.469,214.222,-99.0,-99.0,0.0,0.0,0.706,0,0,1,0,,selavy-image.i.RACS_0503-18.SB56496.cont.taylor.0.restored.conv.components.xml
6458,SB56496_island_33,SB56496_component_33a,J044732-203250,04:47:32.3,-20:32:50,71.884761,-20.547461,0.02,0.02,943.5,206.111,0.898,222.163,1.636,12.56,10.62,75.55,0.05,0.05,0.02,4.03,2.13,81.49,0.26,0.38,1.66,1156.951,2906.011,-1.28,-99.0,0.0,0.0,0.987,0,0,1,0,,selavy-image.i.RACS_0503-18.SB56496.cont.taylor.0.restored.conv.components.xml
7980,SB56496_island_1267,SB56496_component_1267a,J044733-170435,04:47:33.6,-17:04:35,71.890118,-17.076483,0.48,0.52,943.5,5.703,0.506,8.047,1.11,14.65,11.92,25.11,1.25,1.1,0.31,9.75,3.44,13.36,2.71,5.85,92.05,1.553,239.829,-99.0,-99.0,0.0,0.0,0.796,0,0,1,0,,selavy-image.i.RACS_0503-18.SB56496.cont.taylor.0.restored.conv.components.xml
6898,SB56496_island_340,SB56496_component_340a,J044736-190322,04:47:36.7,-19:03:22,71.902841,-19.056244,0.11,0.09,943.5,26.515,0.524,29.884,0.987,13.43,10.38,77.74,0.25,0.22,0.06,6.26,0.0,81.3,0.82,0.0,4.86,18.103,512.213,-99.0,-99.0,0.0,0.0,0.612,0,0,1,0,,selavy-image.i.RACS_0503-18.SB56496.cont.taylor.0.restored.conv.components.xml
8035,SB56496_island_1317,SB56496_component_1317a,J044738-192310,04:47:38.0,-19:23:10,71.908138,-19.38614,0.46,0.46,943.5,5.53,0.464,7.38,0.989,15.32,10.78,46.89,1.14,1.02,0.19,10.08,0.0,39.27,2.58,0.0,250.77,0.688,156.706,-99.0,-99.0,0.0,0.0,0.682,0,0,1,0,,selavy-image.i.RACS_0503-18.SB56496.cont.taylor.0.restored.conv.components.xml
7658,SB56496_island_987,SB56496_component_987a,J044738-172601,04:47:38.4,-17:26:01,71.910022,-17.43366,0.3,0.32,943.5,7.995,0.431,11.459,0.957,14.59,12.16,30.52,0.77,0.67,0.21,9.54,4.46,16.52,1.65,2.71,71.14,1.576,193.715,-99.0,-99.0,0.0,0.0,0.693,0,0,1,0,,selavy-image.i.RACS_0503-18.SB56496.cont.taylor.0.restored.conv.components.xml
7959,SB56496_island_1248,SB56496_component_1248a,J044739-175830,04:47:39.5,-17:58:30,71.914444,-17.975202,0.2,0.2,943.5,5.449,0.11,23.372,0.577,27.4,19.37,127.05,0.47,0.46,0.05,25.13,15.65,-50.58,0.78,0.95,62.94,20.816,480.926,-99.0,-99.0,0.0,0.0,0.985,1,0,1,0,,selavy-image.i.RACS_0503-18.SB56496.cont.taylor.0.restored.conv.components.xml
7236,SB56496_island_612,SB56496_component_612a,J044739-210800,04:47:39.6,-21:08:00,71.915171,-21.133177,0.16,0.16,943.5,13.493,0.308,30.064,0.976,21.46,12.85,170.57,0.38,0.38,0.04,18.76,4.89,-10.14,0.66,1.71,3.03,33.606,692.881,-99.0,-99.0,0.0,0.0,0.965,0,0,1,0,,selavy-image.i.RACS_0503-18.SB56496.cont.taylor.0.restored.conv.components.xml
7960,SB56496_island_1248,SB56496_component_1248b,J044741-175837,04:47:41.2,-17:58:37,71.921778,-17.976993,0.74,0.82,943.5,3.608,0.442,6.502,1.159,16.68,13.37,177.22,1.93,1.73,0.41,12.99,6.21,-6.19,3.81,6.12,44.7,20.816,480.926,-99.0,-99.0,0.0,0.0,0.985,1,0,1,0,,selavy-image.i.RACS_0503-18.SB56496.cont.taylor.0.restored.conv.components.xml
7692,SB56496_island_1012,SB56496_component_1012a,J044742-165827,04:47:42.5,-16:58:27,71.927203,-16.974287,0.5,0.45,943.5,7.512,0.684,8.987,1.347,14.3,10.35,74.19,1.18,1.04,0.22,7.94,0.0,74.55,3.25,0.0,4.79,1.967,265.022,-99.0,-99.0,0.0,0.0,0.867,0,0,1,0,,selavy-image.i.RACS_0503-18.SB56496.cont.taylor.0.restored.conv.components.xml
7856,SB56496_island_1155,SB56496_component_1155a,J044747-182721,04:47:47.7,-18:27:21,71.948772,-18.456018,0.65,0.6,943.5,6.438,0.777,7.791,1.555,15.07,9.94,67.79,1.56,1.4,0.23,9.27,0.0,65.81,3.87,0.0,26.96,1.504,231.726,-99.0,-99.0,0.0,0.0,1.008,0,0,1,0,,selavy-image.i.RACS_0503-18.SB56496.cont.taylor.0.restored.conv.components.xml
