,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
3454,SB56223_island_199,SB56223_component_199a,J130204+192829,13:02:04.6,+19:28:29,195.519185,19.47484,0.01,0.01,943.5,40.694,0.074,40.532,0.128,15.75,11.83,162.09,0.03,0.02,0.0,3.92,0.0,62.97,0.1,0.0,2.6,434.845,1801.419,-0.99,-99.0,0.0,0.0,0.074,1,0,1,0,,selavy-image.i.RACS_1318+18.SB56223.cont.taylor.0.restored.conv.components.xml
3457,SB56223_island_199,SB56223_component_199d,J130204+192843,13:02:04.6,+19:28:43,195.519231,19.478718,0.24,0.34,943.5,2.364,0.167,1.133,0.182,11.84,7.57,163.28,0.82,0.54,0.11,0.0,0.0,64.78,0.0,0.0,44.63,434.845,1801.419,-99.0,-99.0,0.0,0.0,0.074,1,0,1,0,,selavy-image.i.RACS_1318+18.SB56223.cont.taylor.0.restored.conv.components.xml
3455,SB56223_island_199,SB56223_component_199b,J130204+192823,13:02:04.9,+19:28:23,195.520378,19.473151,0.02,0.03,943.5,9.548,0.031,17.93,0.084,25.27,13.9,18.56,0.07,0.05,0.0,20.83,0.0,28.53,0.13,0.0,11.21,434.845,1801.419,-4.81,-99.0,0.01,0.0,0.074,1,0,1,0,,selavy-image.i.RACS_1318+18.SB56223.cont.taylor.0.restored.conv.components.xml
3456,SB56223_island_199,SB56223_component_199c,J130206+192839,13:02:06.0,+19:28:39,195.524994,19.477675,0.08,0.09,943.5,5.663,0.092,4.726,0.141,14.7,10.62,143.88,0.25,0.17,0.03,2.03,0.0,88.98,0.78,0.0,34.68,434.845,1801.419,0.39,-99.0,0.02,0.0,0.074,1,0,1,0,,selavy-image.i.RACS_1318+18.SB56223.cont.taylor.0.restored.conv.components.xml
3884,SB56223_island_519,SB56223_component_519a,J130214+180409,13:02:14.5,+18:04:09,195.560243,18.069439,0.24,0.29,943.5,18.086,0.75,20.312,1.408,16.67,12.6,149.3,0.74,0.49,0.1,6.73,0.0,-88.53,0.87,0.0,113.65,18.768,500.237,-99.0,-99.0,0.0,0.0,0.871,0,0,1,0,,selavy-image.i.RACS_1318+18.SB56223.cont.taylor.0.restored.conv.components.xml
4147,SB56223_island_735,SB56223_component_735a,J130219+193547,13:02:19.9,+19:35:47,195.582987,19.596527,0.34,0.5,943.5,11.627,0.781,12.772,1.442,17.04,12.06,170.5,1.18,0.79,0.13,6.7,0.0,33.95,1.78,0.0,360.0,4.585,288.733,-99.0,-99.0,0.0,0.0,0.881,0,0,1,0,,selavy-image.i.RACS_1318+18.SB56223.cont.taylor.0.restored.conv.components.xml
3927,SB56223_island_557,SB56223_component_557a,J130222+194724,13:02:22.0,+19:47:24,195.591469,19.790145,0.21,0.29,943.5,17.077,0.657,19.885,1.283,15.4,14.14,160.57,0.7,0.46,0.27,8.63,0.0,68.93,1.29,0.0,9.2,10.43,372.923,-99.0,-99.0,0.0,0.0,0.813,0,0,1,0,,selavy-image.i.RACS_1318+18.SB56223.cont.taylor.0.restored.conv.components.xml
4162,SB56223_island_748,SB56223_component_748a,J130224+182615,13:02:24.4,+18:26:15,195.601491,18.437735,0.33,0.4,943.5,11.446,0.646,13.257,1.235,17.9,12.1,149.64,1.01,0.68,0.1,7.79,1.39,-60.36,2.33,5.93,309.83,9.151,378.135,-99.0,-99.0,0.0,0.0,0.779,0,0,1,0,,selavy-image.i.RACS_1318+18.SB56223.cont.taylor.0.restored.conv.components.xml
4686,SB56223_island_1220,SB56223_component_1220a,J130226+191700,13:02:26.2,+19:17:00,195.609258,19.283168,0.18,0.21,943.5,6.384,0.184,8.223,0.379,20.14,11.96,147.84,0.54,0.37,0.04,11.82,2.14,-45.33,1.3,3.51,360.0,11.203,601.152,-99.0,-99.0,0.0,0.0,0.256,0,0,1,0,,selavy-image.i.RACS_1318+18.SB56223.cont.taylor.0.restored.conv.components.xml
5125,SB56223_island_1613,SB56223_component_1613a,J130230+183914,13:02:30.7,+18:39:14,195.627859,18.654002,0.89,1.14,943.5,4.622,0.737,5.256,1.419,21.02,10.12,155.3,2.81,1.92,0.17,12.82,0.0,-27.97,6.92,0.0,117.11,0.059,51.615,-99.0,-99.0,0.0,0.0,0.886,0,0,1,0,,selavy-image.i.RACS_1318+18.SB56223.cont.taylor.0.restored.conv.components.xml
3218,SB56223_island_44,SB56223_component_44a,J130232+162737,13:02:32.6,+16:27:37,195.636013,16.460295,0.02,0.02,943.5,172.217,0.541,183.024,0.977,16.59,11.99,152.39,0.05,0.04,0.01,5.25,0.0,-85.35,0.08,0.0,8.36,584.306,2111.954,-2.85,-99.0,0.01,0.0,0.585,1,0,1,0,,selavy-image.i.RACS_1318+18.SB56223.cont.taylor.0.restored.conv.components.xml
4248,SB56223_island_826,SB56223_component_826a,J130232+194243,13:02:32.7,+19:42:43,195.636227,19.712157,0.32,0.45,943.5,10.55,0.628,12.615,1.228,18.62,12.01,164.54,1.08,0.73,0.09,8.52,3.75,-1.34,3.3,3.83,95.7,7.22,355.913,-99.0,-99.0,0.0,0.0,0.79,0,0,1,0,,selavy-image.i.RACS_1318+18.SB56223.cont.taylor.0.restored.conv.components.xml
3219,SB56223_island_44,SB56223_component_44b,J130232+162741,13:02:32.8,+16:27:41,195.636477,16.461573,0.11,0.12,943.5,39.891,0.916,27.244,1.24,13.69,9.33,146.6,0.32,0.21,0.04,0.0,0.0,86.5,0.0,0.0,38.05,584.306,2111.954,7.35,-99.0,0.18,0.0,0.585,1,0,1,0,,selavy-image.i.RACS_1318+18.SB56223.cont.taylor.0.restored.conv.components.xml
4314,SB56223_island_880,SB56223_component_880a,J130232+163447,13:02:32.9,+16:34:47,195.637107,16.579991,0.45,0.46,943.5,9.4,0.657,10.976,1.265,18.48,11.82,137.66,1.26,0.85,0.11,10.38,0.0,-67.07,2.58,0.0,253.49,4.098,342.192,-99.0,-99.0,0.0,0.0,0.802,0,0,1,0,,selavy-image.i.RACS_1318+18.SB56223.cont.taylor.0.restored.conv.components.xml
4215,SB56223_island_794,SB56223_component_794a,J130237+193633,13:02:37.1,+19:36:33,195.654501,19.609235,0.35,0.24,943.5,11.182,0.445,16.981,1.052,17.42,16.31,71.88,0.85,0.53,0.35,13.34,0.0,69.83,1.69,0.0,14.99,16.952,475.417,-99.0,-99.0,0.0,0.0,0.79,0,0,1,0,,selavy-image.i.RACS_1318+18.SB56223.cont.taylor.0.restored.conv.components.xml
3276,SB56223_island_79,SB56223_component_79a,J130237+162756,13:02:37.2,+16:27:56,195.655188,16.465796,0.04,0.06,943.5,111.3,0.866,141.667,1.77,19.64,12.12,165.05,0.15,0.1,0.01,10.53,4.18,-5.46,0.4,0.52,9.45,64.328,659.278,-1.62,-99.0,0.0,0.0,1.185,0,0,1,0,,selavy-image.i.RACS_1318+18.SB56223.cont.taylor.0.restored.conv.components.xml
5160,SB56223_island_1645,SB56223_component_1645b,J130239+192638,13:02:39.2,+19:26:38,195.6634,19.443994,0.73,0.93,943.5,3.577,0.391,5.943,1.01,27.23,11.41,163.94,2.22,1.67,0.11,21.53,1.88,-14.52,4.24,22.16,37.48,2.81,162.053,-99.0,-99.0,0.0,0.0,0.805,1,0,1,0,,selavy-image.i.RACS_1318+18.SB56223.cont.taylor.0.restored.conv.components.xml
5161,SB56223_island_1645,SB56223_component_1645c,J130239+192701,13:02:39.3,+19:27:01,195.663867,19.450353,1.25,1.44,943.5,2.787,0.529,3.759,1.159,15.92,15.84,35.19,3.79,2.4,20.4,11.28,0.0,68.87,4.75,0.0,360.0,2.81,162.053,-99.0,-99.0,0.0,0.0,0.805,1,0,1,0,,selavy-image.i.RACS_1318+18.SB56223.cont.taylor.0.restored.conv.components.xml
5159,SB56223_island_1645,SB56223_component_1645a,J130240+192644,13:02:40.2,+19:26:44,195.667296,19.445784,0.42,0.56,943.5,4.272,0.225,10.499,0.748,27.74,16.57,163.69,1.35,0.95,0.08,22.18,12.16,-14.37,2.55,2.47,29.44,2.81,162.053,-99.0,-99.0,0.0,0.0,0.805,1,0,1,0,,selavy-image.i.RACS_1318+18.SB56223.cont.taylor.0.restored.conv.components.xml
4722,SB56223_island_1251,SB56223_component_1251a,J130240+180400,13:02:40.8,+18:04:00,195.669949,18.066439,0.6,0.79,943.5,6.304,0.72,6.514,1.282,18.57,10.41,156.31,1.94,1.3,0.14,8.2,0.0,-29.14,6.55,0.0,127.19,0.311,94.223,-99.0,-99.0,0.0,0.0,0.755,0,0,1,0,,selavy-image.i.RACS_1318+18.SB56223.cont.taylor.0.restored.conv.components.xml
3697,SB56223_island_374,SB56223_component_374a,J130241+181924,13:02:41.9,+18:19:24,195.674516,18.323465,0.13,0.18,943.5,26.736,0.659,28.584,1.196,16.55,12.09,160.53,0.43,0.29,0.05,4.58,0.0,63.49,1.32,0.0,29.17,7.103,287.395,-99.0,-99.0,0.0,0.0,0.718,0,0,1,0,,selavy-image.i.RACS_1318+18.SB56223.cont.taylor.0.restored.conv.components.xml
3204,SB56223_island_37,SB56223_component_37a,J130242+174219,13:02:42.2,+17:42:19,195.675887,17.705423,0.03,0.04,943.5,210.497,1.204,223.677,2.177,16.22,12.25,160.55,0.1,0.07,0.01,4.99,0.0,65.93,0.29,0.0,3.97,117.802,920.597,-1.19,-99.0,0.0,0.0,1.303,0,0,1,0,,selavy-image.i.RACS_1318+18.SB56223.cont.taylor.0.restored.conv.components.xml
4051,SB56223_island_660,SB56223_component_660a,J130242+184620,13:02:42.4,+18:46:20,195.676633,18.772315,0.41,0.44,943.5,13.479,0.915,14.577,1.676,16.15,12.52,141.59,1.18,0.79,0.17,7.24,0.0,89.98,1.22,0.0,191.8,6.971,359.307,-99.0,-99.0,0.0,0.0,1.014,0,0,1,0,,selavy-image.i.RACS_1318+18.SB56223.cont.taylor.0.restored.conv.components.xml
3445,SB56223_island_193,SB56223_component_193a,J130243+191318,13:02:43.6,+19:13:18,195.681778,19.221845,0.07,0.08,943.5,43.153,0.378,91.46,1.126,26.45,14.99,30.78,0.21,0.15,0.01,22.92,0.0,38.97,0.35,0.0,73.06,1852.851,3311.135,-99.0,-99.0,0.0,0.0,1.078,0,0,1,1,,selavy-image.i.RACS_1318+18.SB56223.cont.taylor.0.restored.conv.components.xml
4410,SB56223_island_965,SB56223_component_965a,J130248+163948,13:02:48.3,+16:39:48,195.701129,16.663336,0.53,0.72,943.5,8.564,0.849,9.598,1.597,16.13,12.99,159.57,1.76,1.17,0.29,6.59,0.0,68.98,4.07,0.0,10.06,0.418,103.583,-99.0,-99.0,0.0,0.0,0.987,0,0,1,0,,selavy-image.i.RACS_1318+18.SB56223.cont.taylor.0.restored.conv.components.xml
4963,SB56223_island_1464,SB56223_component_1464a,J130248+202909,13:02:48.7,+20:29:09,195.702755,20.48585,0.76,1.02,943.5,5.051,0.653,6.718,1.375,19.37,12.84,159.93,2.49,1.67,0.22,9.81,6.28,-18.44,7.44,6.39,35.51,0.505,139.33,-99.0,-99.0,0.0,0.0,0.947,0,0,1,0,,selavy-image.i.RACS_1318+18.SB56223.cont.taylor.0.restored.conv.components.xml
3874,SB56223_island_511,SB56223_component_511a,J130249+162305,13:02:49.1,+16:23:05,195.704483,16.384908,0.27,0.35,943.5,19.029,0.967,19.665,1.716,16.16,11.96,157.21,0.86,0.58,0.11,4.27,0.0,76.23,2.77,0.0,49.93,2.713,207.501,-99.0,-99.0,0.0,0.0,1.01,0,0,1,0,,selavy-image.i.RACS_1318+18.SB56223.cont.taylor.0.restored.conv.components.xml
4386,SB56223_island_945,SB56223_component_945a,J130254+195239,13:02:54.3,+19:52:39,195.726134,19.877647,0.23,0.3,943.5,8.257,0.275,15.25,0.762,28.16,12.27,172.72,0.71,0.54,0.03,22.91,3.8,-3.38,1.31,3.66,26.52,30.103,462.055,-99.0,-99.0,0.0,0.0,0.654,1,0,1,0,,selavy-image.i.RACS_1318+18.SB56223.cont.taylor.0.restored.conv.components.xml
4387,SB56223_island_945,SB56223_component_945b,J130255+195217,13:02:55.5,+19:52:17,195.731445,19.87141,0.48,0.57,943.5,3.491,0.21,7.727,0.667,30.61,13.53,158.06,1.38,1.08,0.06,25.65,7.58,-22.26,2.49,4.03,12.38,30.103,462.055,-99.0,-99.0,0.0,0.0,0.654,1,0,1,0,,selavy-image.i.RACS_1318+18.SB56223.cont.taylor.0.restored.conv.components.xml
4368,SB56223_island_929,SB56223_component_929a,J130255+204000,13:02:55.6,+20:40:00,195.731668,20.666492,0.44,0.67,943.5,8.699,0.719,11.165,1.479,17.85,13.45,174.56,1.57,1.04,0.19,9.31,2.94,37.47,1.85,4.92,360.0,7.418,410.598,-99.0,-99.0,0.0,0.0,0.996,0,0,1,0,,selavy-image.i.RACS_1318+18.SB56223.cont.taylor.0.restored.conv.components.xml
4902,SB56223_island_1405,SB56223_component_1405a,J130257+185142,13:02:57.0,+18:51:42,195.737322,18.861706,0.75,1.02,943.5,5.596,0.774,6.472,1.486,19.51,11.09,162.65,2.47,1.68,0.18,10.15,0.0,-12.57,7.11,0.0,87.19,0.046,44.571,-99.0,-99.0,0.0,0.0,0.937,0,0,1,0,,selavy-image.i.RACS_1318+18.SB56223.cont.taylor.0.restored.conv.components.xml
4348,SB56223_island_911,SB56223_component_911a,J130258+180837,13:02:58.5,+18:08:37,195.743556,18.14362,0.33,0.34,943.5,8.966,0.421,12.3,0.916,17.41,14.74,137.24,0.94,0.61,0.17,10.62,1.79,85.9,0.74,6.71,167.84,18.539,510.996,-99.0,-99.0,0.0,0.0,0.643,0,0,1,0,,selavy-image.i.RACS_1318+18.SB56223.cont.taylor.0.restored.conv.components.xml
3529,SB56223_island_247,SB56223_component_247a,J130258+162423,13:02:58.9,+16:24:23,195.745432,16.406426,0.13,0.16,943.5,38.292,0.879,42.107,1.624,16.93,12.15,153.24,0.4,0.27,0.05,5.66,0.0,-81.28,0.52,0.0,68.68,20.575,467.845,-99.0,-99.0,0.0,0.0,0.993,0,0,1,0,,selavy-image.i.RACS_1318+18.SB56223.cont.taylor.0.restored.conv.components.xml
