,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
7650,SB57530_island_1049,SB57530_component_1049a,J133245-343803,13:32:45.3,-34:38:03,203.188938,-34.634168,0.04,0.04,943.5,6.663,0.066,5.711,0.104,11.2,8.58,48.17,0.1,0.09,0.03,1.5,0.0,48.56,1.19,0.0,2.37,24.744,1141.193,-0.44,-99.0,0.06,0.0,0.055,1,0,1,0,,selavy-image.i.RACS_1351-32.SB57530.cont.taylor.0.restored.conv.components.xml
7930,SB57530_island_1297,SB57530_component_1297a,J133245-325542,13:32:45.6,-32:55:42,203.189844,-32.928383,2.49,2.31,943.5,6.047,3.378,5.482,5.534,11.95,8.51,67.9,5.94,5.34,1.28,4.79,0.0,75.04,22.22,0.0,220.25,0.014,33.869,-99.0,-99.0,0.0,0.0,3.027,0,0,1,0,,selavy-image.i.RACS_1351-32.SB57530.cont.taylor.0.restored.conv.components.xml
7651,SB57530_island_1049,SB57530_component_1049b,J133245-343808,13:32:45.9,-34:38:08,203.191267,-34.635639,0.07,0.07,943.5,3.596,0.056,3.447,0.098,13.77,7.81,142.01,0.17,0.15,0.02,9.35,0.0,-38.61,0.38,0.0,3.2,24.744,1141.193,-6.91,-99.0,0.09,0.0,0.055,1,0,1,0,,selavy-image.i.RACS_1351-32.SB57530.cont.taylor.0.restored.conv.components.xml
7793,SB57530_island_1174,SB57530_component_1174a,J133301-325412,13:33:01.3,-32:54:12,203.255262,-32.903468,0.34,0.35,943.5,6.686,0.36,13.372,1.15,22.95,9.77,50.17,0.75,0.87,0.07,20.09,0.0,50.3,1.3,0.0,24.94,1.21,207.923,-99.0,-99.0,0.0,0.0,1.029,0,0,1,0,,selavy-image.i.RACS_1351-32.SB57530.cont.taylor.0.restored.conv.components.xml
7234,SB57530_island_704,SB57530_component_704a,J133313-345130,13:33:13.8,-34:51:30,203.307416,-34.858412,0.31,0.33,943.5,12.681,0.85,14.307,1.599,12.2,10.37,29.98,0.79,0.72,0.3,5.38,1.45,16.43,2.54,7.6,60.62,2.318,269.117,-99.0,-99.0,0.0,0.0,0.992,0,0,1,0,,selavy-image.i.RACS_1351-32.SB57530.cont.taylor.0.restored.conv.components.xml
7404,SB57530_island_841,SB57530_component_841a,J133319-342027,13:33:19.6,-34:20:27,203.331643,-34.34084,0.28,0.28,943.5,10.273,0.501,17.037,1.253,16.32,11.39,118.19,0.67,0.66,0.11,12.74,2.94,-59.33,1.33,4.23,22.58,1.616,198.54,-99.0,-99.0,0.0,0.0,1.001,0,0,1,0,,selavy-image.i.RACS_1351-32.SB57530.cont.taylor.0.restored.conv.components.xml
8212,SB57530_island_1545,SB57530_component_1545a,J133320-325204,13:33:20.2,-32:52:04,203.33408,-32.867977,0.51,0.51,943.5,4.793,0.427,7.662,1.095,18.73,9.57,138.01,1.17,1.21,0.12,15.78,0.0,-42.02,2.12,0.0,49.55,1.161,247.236,-99.0,-99.0,0.0,0.0,0.847,0,0,1,0,,selavy-image.i.RACS_1351-32.SB57530.cont.taylor.0.restored.conv.components.xml
7586,SB57530_island_995,SB57530_component_995a,J133324-330539,13:33:24.0,-33:05:39,203.349911,-33.094354,0.19,0.23,943.5,7.823,0.176,31.256,0.964,32.0,14.0,61.44,0.4,0.56,0.03,30.04,9.63,61.79,0.66,1.4,7.97,5.831,377.133,-99.0,-99.0,0.0,0.0,1.482,0,0,1,0,,selavy-image.i.RACS_1351-32.SB57530.cont.taylor.0.restored.conv.components.xml
6481,SB57530_island_126,SB57530_component_126a,J133328-310530,13:33:28.3,-31:05:30,203.367714,-31.091812,0.06,0.06,943.5,64.734,0.793,76.424,1.537,12.3,10.76,55.03,0.15,0.13,0.07,5.38,3.6,64.95,0.5,0.62,11.28,29.02,630.501,-1.42,-99.0,0.0,0.0,0.981,0,0,1,0,,selavy-image.i.RACS_1351-32.SB57530.cont.taylor.0.restored.conv.components.xml
6652,SB57530_island_242,SB57530_component_242a,J133331-314105,13:33:31.7,-31:41:05,203.382037,-31.684861,0.09,0.09,943.5,30.807,0.474,56.172,1.307,18.8,10.87,169.26,0.22,0.22,0.03,15.68,0.7,-12.95,0.4,5.99,3.87,750.686,1658.242,-99.0,-99.0,0.0,0.0,1.112,1,0,1,0,,selavy-image.i.RACS_1351-32.SB57530.cont.taylor.0.restored.conv.components.xml
