,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
6964,SB56222_island_817,SB56222_component_817a,J130235+242454,13:02:35.5,+24:24:54,195.647774,24.415207,0.74,1.07,943.5,10.403,1.313,13.253,2.682,20.63,12.7,161.38,2.59,1.61,0.18,10.43,4.38,-38.48,6.53,6.77,360.0,0.842,128.519,-99.0,-99.0,0.0,0.0,1.797,0,0,1,0,,selavy-image.i.RACS_1319+23.SB56222.cont.taylor.0.restored.conv.components.xml
6702,SB56222_island_601,SB56222_component_601a,J130238+242515,13:02:38.6,+24:25:15,195.660765,24.420852,0.28,0.17,943.5,12.162,0.257,35.607,0.976,30.83,19.53,93.03,0.66,0.41,0.03,28.54,7.64,89.52,1.08,2.03,24.68,149.503,1072.391,-99.0,-99.0,0.0,0.0,1.21,0,0,1,0,,selavy-image.i.RACS_1319+23.SB56222.cont.taylor.0.restored.conv.components.xml
6821,SB56222_island_696,SB56222_component_696a,J130242+243224,13:02:42.4,+24:32:24,195.676604,24.540024,0.28,0.43,943.5,12.4,0.579,17.711,1.289,19.94,14.73,165.73,1.03,0.62,0.1,9.75,7.79,-78.54,1.09,2.97,175.16,21.04,375.776,-99.0,-99.0,0.0,0.0,0.931,1,0,1,0,,selavy-image.i.RACS_1319+23.SB56222.cont.taylor.0.restored.conv.components.xml
6822,SB56222_island_696,SB56222_component_696b,J130242+243157,13:02:42.5,+24:31:57,195.677013,24.532523,0.34,0.54,943.5,10.799,0.667,13.95,1.377,20.25,13.12,174.49,1.28,0.79,0.1,9.35,6.0,15.97,3.43,2.36,205.91,21.04,375.776,-99.0,-99.0,0.0,0.0,0.931,1,0,1,0,,selavy-image.i.RACS_1319+23.SB56222.cont.taylor.0.restored.conv.components.xml
6911,SB56222_island_774,SB56222_component_774a,J130242+230247,13:02:42.7,+23:02:47,195.677722,23.04654,0.05,0.08,943.5,11.074,0.108,13.943,0.219,19.27,13.43,3.23,0.2,0.12,0.02,9.68,0.0,45.09,0.25,0.0,360.0,155.579,1681.876,-2.92,-99.0,0.0,0.0,0.146,0,0,1,0,,selavy-image.i.RACS_1319+23.SB56222.cont.taylor.0.restored.conv.components.xml
6973,SB56222_island_825,SB56222_component_825a,J130302+241444,13:03:02.1,+24:14:44,195.758605,24.245733,0.37,0.37,943.5,9.608,0.41,16.934,1.057,23.1,15.69,135.11,1.04,0.63,0.07,17.42,4.17,-65.66,1.73,3.3,240.15,57.51,837.464,-99.0,-99.0,0.0,0.0,0.885,0,0,1,0,,selavy-image.i.RACS_1319+23.SB56222.cont.taylor.0.restored.conv.components.xml
6046,SB56222_island_101,SB56222_component_101a,J130303+243351,13:03:03.3,+24:33:51,195.763741,24.564329,0.05,0.08,943.5,88.718,0.845,95.251,1.538,17.99,12.27,169.1,0.18,0.11,0.02,4.8,0.0,81.94,0.54,0.0,3.35,67.209,705.581,-0.08,-99.0,0.0,0.0,0.926,0,0,1,0,,selavy-image.i.RACS_1319+23.SB56222.cont.taylor.0.restored.conv.components.xml
7659,SB56222_island_1449,SB56222_component_1449a,J130303+243424,13:03:03.5,+24:34:24,195.764779,24.573416,1.0,1.0,943.5,5.39,0.778,6.271,1.492,19.72,12.13,135.47,2.83,1.76,0.2,12.82,0.0,-68.89,5.06,0.0,360.0,0.396,118.917,-99.0,-99.0,0.0,0.0,0.944,0,0,1,0,,selavy-image.i.RACS_1319+23.SB56222.cont.taylor.0.restored.conv.components.xml
6176,SB56222_island_183,SB56222_component_183a,J130312+245401,13:03:12.3,+24:54:01,195.801051,24.900519,0.09,0.13,943.5,49.48,0.839,52.473,1.513,18.29,11.93,166.23,0.32,0.2,0.03,4.65,0.0,-70.29,0.47,0.0,68.55,38.718,582.776,-0.7,-99.0,0.0,0.0,0.904,0,0,1,0,,selavy-image.i.RACS_1319+23.SB56222.cont.taylor.0.restored.conv.components.xml
7455,SB56222_island_1261,SB56222_component_1261a,J130314+250423,13:03:14.5,+25:04:23,195.810464,25.07319,0.76,1.22,943.5,6.493,0.974,7.228,1.82,20.78,11.02,176.75,2.87,1.79,0.17,10.45,0.0,8.8,8.09,0.0,246.79,0.311,98.649,-99.0,-99.0,0.0,0.0,1.121,0,0,1,0,,selavy-image.i.RACS_1319+23.SB56222.cont.taylor.0.restored.conv.components.xml
