,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
5560,SB56492_island_1599,SB56492_component_1599a,J033945-190000,03:39:45.3,-19:00:00,54.938837,-18.999942,0.76,0.67,943.5,4.308,0.612,4.843,1.153,13.66,10.18,80.17,1.78,1.57,0.37,6.78,0.0,84.74,5.48,0.0,43.51,0.133,70.164,-99.0,-99.0,0.0,0.0,0.714,1,0,1,0,,selavy-image.i.RACS_0356-18.SB56492.cont.taylor.0.restored.conv.components.xml
5561,SB56492_island_1599,SB56492_component_1599b,J033946-190001,03:39:46.5,-19:00:01,54.943908,-19.000435,1.52,1.22,943.5,2.814,0.934,2.11,1.417,14.24,6.52,93.59,3.58,2.86,0.36,8.14,0.0,-81.81,9.37,0.0,83.48,0.133,70.164,-99.0,-99.0,0.0,0.0,0.714,1,0,1,0,,selavy-image.i.RACS_0356-18.SB56492.cont.taylor.0.restored.conv.components.xml
5287,SB56492_island_1353,SB56492_component_1353a,J033947-172526,03:39:47.9,-17:25:26,54.94977,-17.424091,0.56,0.49,943.5,5.451,0.505,7.798,1.12,14.61,12.12,80.03,1.31,1.16,0.36,8.54,6.14,86.6,3.4,3.68,49.98,0.774,172.526,-99.0,-99.0,0.0,0.0,0.81,0,0,1,0,,selavy-image.i.RACS_0356-18.SB56492.cont.taylor.0.restored.conv.components.xml
4755,SB56492_island_899,SB56492_component_899a,J033948-170725,03:39:48.4,-17:07:25,54.951679,-17.123753,0.06,0.07,943.5,7.278,0.047,33.808,0.268,30.15,19.07,61.07,0.15,0.16,0.01,27.73,15.93,60.31,0.25,0.32,3.39,206.499,1482.159,-99.0,-99.0,0.0,0.0,0.488,0,0,1,0,,selavy-image.i.RACS_0356-18.SB56492.cont.taylor.0.restored.conv.components.xml
5245,SB56492_island_1318,SB56492_component_1318a,J033953-171419,03:39:53.1,-17:14:19,54.97137,-17.238734,0.24,0.24,943.5,5.208,0.145,16.445,0.661,30.98,12.61,135.37,0.48,0.62,0.03,29.07,4.95,-43.67,0.79,2.82,145.86,8.944,472.855,-99.0,-99.0,0.0,0.0,0.833,0,0,1,0,,selavy-image.i.RACS_0356-18.SB56492.cont.taylor.0.restored.conv.components.xml
4736,SB56492_island_882,SB56492_component_882a,J033955-192758,03:39:55.4,-19:27:58,54.980876,-19.466232,0.27,0.26,943.5,8.47,0.348,15.709,0.95,18.86,12.17,85.07,0.64,0.61,0.08,14.69,6.18,87.26,1.25,2.04,10.25,15.153,561.859,-99.0,-99.0,0.0,0.0,0.822,0,0,1,0,,selavy-image.i.RACS_0356-18.SB56492.cont.taylor.0.restored.conv.components.xml
4284,SB56492_island_533,SB56492_component_533a,J033956-184012,03:39:56.2,-18:40:12,54.984015,-18.670001,0.19,0.17,943.5,17.118,0.607,20.226,1.178,13.47,10.85,67.4,0.46,0.4,0.12,6.37,2.99,61.33,1.47,2.37,27.04,6.054,334.842,-99.0,-99.0,0.0,0.0,0.753,0,0,1,0,,selavy-image.i.RACS_0356-18.SB56492.cont.taylor.0.restored.conv.components.xml
3865,SB56492_island_225,SB56492_component_225a,J033956-171541,03:39:56.3,-17:15:41,54.984399,-17.261595,0.06,0.06,943.5,41.487,0.394,71.535,1.001,14.75,14.46,111.44,0.15,0.13,0.31,10.24,8.5,-24.23,0.14,0.17,39.93,1012.321,2499.779,-1.35,-99.0,0.0,0.0,0.824,0,0,1,0,,selavy-image.i.RACS_0356-18.SB56492.cont.taylor.0.restored.conv.components.xml
5056,SB56492_island_1147,SB56492_component_1147a,J033957-204341,03:39:57.7,-20:43:41,54.990511,-20.728093,0.53,0.52,943.5,6.426,0.673,7.193,1.262,13.48,10.28,47.28,1.31,1.16,0.29,7.02,0.0,34.56,3.6,0.0,235.85,3.037,329.359,-99.0,-99.0,0.0,0.0,0.78,0,0,1,0,,selavy-image.i.RACS_0356-18.SB56492.cont.taylor.0.restored.conv.components.xml
5391,SB56492_island_1448,SB56492_component_1448a,J033959-191421,03:39:59.5,-19:14:21,54.998063,-19.239326,0.41,0.42,943.5,4.764,0.327,7.851,0.813,17.39,11.73,33.98,1.02,0.95,0.14,13.25,3.8,28.12,2.01,4.86,70.22,2.96,295.035,-99.0,-99.0,0.0,0.0,0.647,0,0,1,0,,selavy-image.i.RACS_0356-18.SB56492.cont.taylor.0.restored.conv.components.xml
5067,SB56492_island_1157,SB56492_component_1157a,J034000-204533,03:40:00.3,-20:45:33,55.001237,-20.75928,0.38,0.35,943.5,5.973,0.349,10.547,0.901,16.5,13.24,114.6,0.91,0.82,0.2,12.17,7.05,-55.54,1.83,2.4,159.45,9.29,488.061,-99.0,-99.0,0.0,0.0,0.755,0,0,1,0,,selavy-image.i.RACS_0356-18.SB56492.cont.taylor.0.restored.conv.components.xml
