,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
8132,SB58075_island_1424,SB58075_component_1424a,J150816-052038,15:08:16.8,-05:20:38,227.069912,-5.344025,0.01,0.01,943.5,5.908,0.008,11.397,0.022,20.48,13.3,69.16,0.02,0.02,0.0,15.73,7.76,66.16,0.05,0.06,0.81,30.485,1593.875,-3.6,-99.0,0.01,0.0,0.02,0,0,1,0,,selavy-image.i.RACS_1524-04.SB58075.cont.taylor.0.restored.conv.components.xml
7455,SB58075_island_840,SB58075_component_840a,J150820-051143,15:08:20.5,-05:11:43,227.085488,-5.195342,0.29,0.25,943.5,10.463,0.378,22.058,1.116,20.35,14.64,75.2,0.68,0.57,0.08,15.49,9.97,73.71,1.36,1.44,9.68,4.634,271.219,-99.0,-99.0,0.0,0.0,1.065,0,0,1,0,,selavy-image.i.RACS_1524-04.SB58075.cont.taylor.0.restored.conv.components.xml
7162,SB58075_island_602,SB58075_component_602a,J150820-051739,15:08:20.6,-05:17:39,227.085771,-5.29431,0.29,0.27,943.5,15.805,0.788,19.603,1.588,15.98,10.96,54.36,0.73,0.6,0.1,9.81,0.0,41.81,1.68,0.0,360.0,1.76,152.193,-99.0,-99.0,0.0,0.0,1.046,1,0,1,0,,selavy-image.i.RACS_1524-04.SB58075.cont.taylor.0.restored.conv.components.xml
7163,SB58075_island_602,SB58075_component_602b,J150821-051727,15:08:21.3,-05:17:27,227.088819,-5.290926,0.57,0.46,943.5,9.906,0.975,10.463,1.754,14.02,10.64,84.4,1.33,1.08,0.26,4.93,0.0,-82.95,5.42,0.0,88.88,1.76,152.193,-99.0,-99.0,0.0,0.0,1.046,1,0,1,0,,selavy-image.i.RACS_1524-04.SB58075.cont.taylor.0.restored.conv.components.xml
7368,SB58075_island_767,SB58075_component_767a,J150835-052400,15:08:35.5,-05:24:00,227.147724,-5.399727,0.42,0.36,943.5,11.742,0.854,13.194,1.606,15.04,10.55,73.1,1.01,0.83,0.15,7.29,0.0,67.24,3.15,0.0,46.85,0.452,107.605,-99.0,-99.0,0.0,0.0,0.995,0,0,1,0,,selavy-image.i.RACS_1524-04.SB58075.cont.taylor.0.restored.conv.components.xml
7614,SB58075_island_982,SB58075_component_982a,J150835-034615,15:08:35.9,-03:46:15,227.149591,-3.771013,0.23,0.23,943.5,7.088,0.188,20.787,0.741,27.76,14.92,92.71,0.54,0.54,0.04,24.5,10.21,-85.67,0.93,1.38,9.55,56.875,981.823,-99.0,-99.0,0.0,0.0,0.908,0,0,1,0,,selavy-image.i.RACS_1524-04.SB58075.cont.taylor.0.restored.conv.components.xml
6490,SB58075_island_100,SB58075_component_100a,J150838-035210,15:08:38.9,-03:52:10,227.162246,-3.869627,0.05,0.04,943.5,83.9,0.652,111.037,1.369,15.82,11.82,98.89,0.12,0.1,0.02,9.4,3.57,-65.76,0.27,0.47,15.37,151.03,1112.633,-1.69,-99.0,0.0,0.0,0.94,0,0,1,0,,selavy-image.i.RACS_1524-04.SB58075.cont.taylor.0.restored.conv.components.xml
7440,SB58075_island_826,SB58075_component_826a,J150840-034631,15:08:40.1,-03:46:31,227.166994,-3.77545,0.16,0.21,943.5,9.046,0.193,26.755,0.745,20.88,20.01,11.62,0.51,0.38,0.31,17.83,15.15,-2.89,0.83,0.73,58.07,59.535,822.514,-99.0,-99.0,0.0,0.0,0.93,0,0,1,0,,selavy-image.i.RACS_1524-04.SB58075.cont.taylor.0.restored.conv.components.xml
7928,SB58075_island_1247,SB58075_component_1247a,J150840-030011,15:08:40.7,-03:00:11,227.169613,-3.003314,0.26,0.22,943.5,6.292,0.195,14.81,0.623,19.69,16.88,110.52,0.63,0.5,0.14,15.44,12.06,-51.9,1.08,0.98,333.56,6.859,359.731,-99.0,-99.0,0.0,0.0,0.648,0,0,1,0,,selavy-image.i.RACS_1524-04.SB58075.cont.taylor.0.restored.conv.components.xml
6495,SB58075_island_103,SB58075_component_103a,J150845-032625,15:08:45.3,-03:26:25,227.188636,-3.440372,0.05,0.04,943.5,83.491,0.729,90.322,1.332,14.21,10.75,85.95,0.12,0.1,0.02,5.52,0.0,-80.22,0.43,0.0,9.02,261.54,1514.665,-1.14,-99.0,0.0,0.0,0.806,0,0,1,0,,selavy-image.i.RACS_1524-04.SB58075.cont.taylor.0.restored.conv.components.xml
