,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
3734,SB56543_island_488,SB56543_component_488a,J181651+194607,18:16:51.2,+19:46:07,274.213524,19.768865,0.94,1.33,943.5,17.78,2.983,22.471,6.062,18.41,13.26,167.46,3.18,2.16,0.34,8.51,5.29,19.95,6.35,5.08,360.0,1.022,114.46,-99.0,-99.0,0.0,0.0,4.041,0,0,1,0,,selavy-image.i.RACS_1833+18.SB56543.cont.taylor.0.restored.conv.components.xml
4221,SB56543_island_903,SB56543_component_903a,J181659+195227,18:16:59.5,+19:52:27,274.24771,19.874281,0.48,0.64,943.5,8.867,0.802,9.246,1.433,18.38,10.96,159.41,1.55,1.06,0.13,7.45,0.0,-21.15,5.78,0.0,9.64,3.565,291.332,-99.0,-99.0,0.0,0.0,0.848,0,0,1,0,,selavy-image.i.RACS_1833+18.SB56543.cont.taylor.0.restored.conv.components.xml
4029,SB56543_island_735,SB56543_component_735a,J181704+193619,18:17:04.8,+19:36:19,274.270109,19.605437,0.35,0.49,943.5,11.366,0.72,13.554,1.406,18.02,12.79,167.43,1.16,0.79,0.13,7.65,3.89,21.23,2.42,2.39,267.79,4.363,214.299,-99.0,-99.0,0.0,0.0,0.903,1,0,1,0,,selavy-image.i.RACS_1833+18.SB56543.cont.taylor.0.restored.conv.components.xml
4030,SB56543_island_735,SB56543_component_735b,J181705+193628,18:17:05.6,+19:36:28,274.273522,19.607847,0.76,0.97,943.5,6.686,0.997,6.14,1.641,17.68,10.03,154.92,2.41,1.64,0.19,5.81,0.0,-35.64,10.58,0.0,360.0,4.363,214.299,-99.0,-99.0,0.0,0.0,0.903,1,0,1,0,,selavy-image.i.RACS_1833+18.SB56543.cont.taylor.0.restored.conv.components.xml
4164,SB56543_island_851,SB56543_component_851a,J181706+183150,18:17:06.9,+18:31:50,274.278751,18.530811,0.09,0.13,943.5,9.533,0.14,14.058,0.32,18.59,15.32,166.18,0.31,0.2,0.05,10.37,7.65,54.32,0.39,0.91,128.5,94.251,1309.064,-99.0,-99.0,0.0,0.0,0.236,0,0,1,0,,selavy-image.i.RACS_1833+18.SB56543.cont.taylor.0.restored.conv.components.xml
3845,SB56543_island_583,SB56543_component_583a,J181713+194251,18:17:13.8,+19:42:51,274.307642,19.714282,0.24,0.32,943.5,15.338,0.631,19.661,1.293,18.75,13.21,160.64,0.78,0.53,0.08,8.35,6.47,-14.1,2.64,1.95,31.04,12.34,385.579,-99.0,-99.0,0.0,0.0,0.87,0,0,1,0,,selavy-image.i.RACS_1833+18.SB56543.cont.taylor.0.restored.conv.components.xml
4557,SB56543_island_1197,SB56543_component_1197a,J181717+193743,18:17:17.1,+19:37:43,274.321078,19.628656,0.55,0.7,943.5,6.287,0.545,8.847,1.194,20.67,13.15,155.84,1.72,1.19,0.14,12.1,6.26,-29.53,4.39,4.61,129.28,1.906,213.038,-99.0,-99.0,0.0,0.0,0.854,0,0,1,0,,selavy-image.i.RACS_1833+18.SB56543.cont.taylor.0.restored.conv.components.xml
4202,SB56543_island_885,SB56543_component_885a,J181721+194252,18:17:21.5,+19:42:52,274.339714,19.714535,0.39,0.55,943.5,9.088,0.661,10.401,1.27,15.75,14.04,165.93,1.32,0.89,0.39,8.1,0.0,66.51,2.5,0.0,105.2,9.64,414.911,-99.0,-99.0,0.0,0.0,0.796,0,0,1,0,,selavy-image.i.RACS_1833+18.SB56543.cont.taylor.0.restored.conv.components.xml
4686,SB56543_island_1317,SB56543_component_1317a,J181722+202140,18:17:22.5,+20:21:40,274.343708,20.361191,0.65,0.68,943.5,5.546,0.561,6.478,1.123,23.03,9.8,138.78,1.8,1.28,0.1,16.58,0.0,-49.83,3.66,0.0,360.0,0.346,120.006,-99.0,-99.0,0.0,0.0,0.713,0,0,1,0,,selavy-image.i.RACS_1833+18.SB56543.cont.taylor.0.restored.conv.components.xml
4006,SB56543_island_716,SB56543_component_716a,J181723+183127,18:17:23.0,+18:31:27,274.345883,18.524302,0.17,0.21,943.5,10.9,0.222,27.548,0.775,32.4,15.07,178.19,0.5,0.4,0.02,28.02,8.77,1.85,0.87,1.38,20.48,94.578,837.005,-99.0,-99.0,0.0,0.0,0.844,0,0,1,0,,selavy-image.i.RACS_1833+18.SB56543.cont.taylor.0.restored.conv.components.xml
4999,SB56543_island_1610,SB56543_component_1610a,J181723+195408,18:17:23.3,+19:54:08,274.347087,19.902486,0.8,0.59,943.5,4.157,0.366,7.237,0.941,24.21,13.89,78.04,1.91,1.37,0.12,21.25,0.0,75.74,3.28,0.0,42.63,3.636,327.021,-99.0,-99.0,0.0,0.0,0.779,0,0,1,0,,selavy-image.i.RACS_1833+18.SB56543.cont.taylor.0.restored.conv.components.xml
3557,SB56543_island_345,SB56543_component_345a,J181725+180000,18:17:25.7,+18:00:00,274.357103,18.000065,0.16,0.21,943.5,25.751,0.777,26.764,1.382,16.48,12.18,156.66,0.52,0.35,0.07,4.24,0.0,82.22,1.55,0.0,46.98,38.979,681.198,-99.0,-99.0,0.0,0.0,0.817,0,0,1,0,,selavy-image.i.RACS_1833+18.SB56543.cont.taylor.0.restored.conv.components.xml
4411,SB56543_island_1065,SB56543_component_1065a,J181726+180904,18:17:26.2,+18:09:04,274.358961,18.151232,0.55,0.72,943.5,7.239,0.694,8.643,1.356,18.29,12.61,158.97,1.76,1.21,0.18,7.24,5.17,-25.15,6.71,5.34,73.72,3.403,284.631,-99.0,-99.0,0.0,0.0,0.872,0,0,1,0,,selavy-image.i.RACS_1833+18.SB56543.cont.taylor.0.restored.conv.components.xml
4781,SB56543_island_1407,SB56543_component_1407a,J181728+201615,18:17:28.3,+20:16:15,274.367807,20.271111,0.73,0.91,943.5,5.109,0.602,6.661,1.254,17.94,14.04,152.08,2.28,1.53,0.31,8.62,5.5,-86.35,2.39,7.09,360.0,0.065,50.057,-99.0,-99.0,0.0,0.0,0.853,0,0,1,0,,selavy-image.i.RACS_1833+18.SB56543.cont.taylor.0.restored.conv.components.xml
4855,SB56543_island_1479,SB56543_component_1479a,J181730+181551,18:17:30.0,+18:15:51,274.375024,18.264357,1.23,1.63,943.5,3.801,0.932,3.501,1.56,19.31,9.21,158.08,3.98,2.69,0.25,9.53,0.0,-23.64,12.16,0.0,67.85,0.126,46.15,-99.0,-99.0,0.0,0.0,0.863,1,0,1,0,,selavy-image.i.RACS_1833+18.SB56543.cont.taylor.0.restored.conv.components.xml
4856,SB56543_island_1479,SB56543_component_1479b,J181730+181605,18:17:30.3,+18:16:05,274.376141,18.268234,0.97,1.35,943.5,3.521,0.592,4.664,1.256,21.71,11.79,171.94,3.2,2.26,0.21,14.16,0.0,0.77,7.18,0.0,207.24,0.126,46.15,-99.0,-99.0,0.0,0.0,0.863,1,0,1,0,,selavy-image.i.RACS_1833+18.SB56543.cont.taylor.0.restored.conv.components.xml
4857,SB56543_island_1479,SB56543_component_1479c,J181730+181536,18:17:30.4,+18:15:36,274.376871,18.260173,1.32,1.75,943.5,3.508,0.907,3.36,1.531,17.54,10.55,159.75,4.26,2.91,0.37,5.06,0.0,-20.0,22.37,0.0,17.3,0.126,46.15,-99.0,-99.0,0.0,0.0,0.863,1,0,1,0,,selavy-image.i.RACS_1833+18.SB56543.cont.taylor.0.restored.conv.components.xml
4185,SB56543_island_868,SB56543_component_868b,J181734+163155,18:17:34.2,+16:31:55,274.392465,16.532026,1.32,1.77,943.5,5.104,1.535,3.644,2.148,15.71,8.78,158.58,4.34,2.87,0.38,0.0,0.0,-29.48,0.0,0.0,359.11,9.863,312.498,-99.0,-99.0,0.0,0.0,1.037,1,0,1,0,,selavy-image.i.RACS_1833+18.SB56543.cont.taylor.0.restored.conv.components.xml
4184,SB56543_island_868,SB56543_component_868a,J181734+163208,18:17:34.9,+16:32:08,274.395402,16.535825,0.29,0.36,943.5,9.157,0.336,20.3,1.05,29.18,14.68,16.15,0.87,0.67,0.04,25.12,4.65,22.96,1.49,4.02,84.33,9.863,312.498,-99.0,-99.0,0.0,0.0,1.037,1,0,1,0,,selavy-image.i.RACS_1833+18.SB56543.cont.taylor.0.restored.conv.components.xml
5161,SB56543_island_1762,SB56543_component_1762a,J181735+193339,18:17:35.3,+19:33:39,274.396904,19.560912,1.15,1.6,943.5,3.815,0.986,2.955,1.447,15.29,9.79,164.89,3.84,2.61,0.41,0.0,0.0,39.56,0.0,0.0,360.0,0.122,90.104,-99.0,-99.0,0.0,0.0,0.726,0,0,1,0,,selavy-image.i.RACS_1833+18.SB56543.cont.taylor.0.restored.conv.components.xml
3945,SB56543_island_664,SB56543_component_664a,J181736+174400,18:17:36.7,+17:44:00,274.402853,17.73352,0.33,0.4,943.5,13.212,0.771,13.969,1.389,16.43,12.43,150.2,1.01,0.69,0.14,5.72,0.0,-89.04,1.47,0.0,150.59,9.703,420.02,-99.0,-99.0,0.0,0.0,0.829,0,0,1,0,,selavy-image.i.RACS_1833+18.SB56543.cont.taylor.0.restored.conv.components.xml
4931,SB56543_island_1550,SB56543_component_1550a,J181737+193739,18:17:37.2,+19:37:39,274.404801,19.62776,0.59,0.83,943.5,4.402,0.404,7.27,0.996,22.95,13.9,5.95,1.95,1.38,0.13,16.96,4.22,19.04,3.72,7.62,250.75,2.408,262.28,-99.0,-99.0,0.0,0.0,0.795,0,0,1,0,,selavy-image.i.RACS_1833+18.SB56543.cont.taylor.0.restored.conv.components.xml
4381,SB56543_island_1041,SB56543_component_1041a,J181738+193809,18:17:38.2,+19:38:09,274.409011,19.63605,0.43,0.63,943.5,7.476,0.591,9.389,1.197,18.02,13.46,173.56,1.5,1.01,0.18,9.01,3.23,34.09,2.03,4.0,360.0,1.967,200.369,-99.0,-99.0,0.0,0.0,0.795,0,0,1,0,,selavy-image.i.RACS_1833+18.SB56543.cont.taylor.0.restored.conv.components.xml
3246,SB56543_island_130,SB56543_component_130a,J181739+181654,18:17:39.0,+18:16:54,274.41258,18.281899,0.06,0.08,943.5,62.911,0.631,80.662,1.294,19.06,12.99,159.6,0.19,0.13,0.02,9.01,6.05,-20.65,0.61,0.52,0.86,1633.189,2802.119,-1.55,-99.0,0.0,0.0,0.87,0,0,1,0,,selavy-image.i.RACS_1833+18.SB56543.cont.taylor.0.restored.conv.components.xml
