,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
1721,SB56209_island_1412,SB56209_component_1412a,J091712+200914,09:17:12.2,+20:09:14,139.300643,20.154045,0.58,0.69,943.5,4.9,0.377,9.265,1.036,26.04,13.82,152.37,1.7,1.25,0.09,20.11,7.48,-31.47,3.31,4.52,128.83,1.867,224.63,-99.0,-99.0,0.0,0.0,0.91,0,0,1,0,,selavy-image.i.RACS_0933+18.SB56209.cont.taylor.0.restored.conv.components.xml
1799,SB56209_island_1484,SB56209_component_1484a,J091717+181315,09:17:17.2,+18:13:15,139.321615,18.220866,0.5,0.4,943.5,4.434,0.21,11.713,0.752,31.86,15.78,101.12,1.2,0.94,0.06,29.22,1.34,-83.21,1.96,21.54,58.41,2.567,244.336,-99.0,-99.0,0.0,0.0,0.851,0,0,1,0,,selavy-image.i.RACS_0933+18.SB56209.cont.taylor.0.restored.conv.components.xml
1919,SB56209_island_1595,SB56209_component_1595a,J091730+192855,09:17:30.6,+19:28:55,139.377418,19.482191,0.89,1.24,943.5,4.405,0.772,4.549,1.368,16.26,12.09,13.9,2.98,2.03,0.39,8.58,0.0,47.81,4.96,0.0,360.0,0.028,36.691,-99.0,-99.0,0.0,0.0,0.805,0,0,1,0,,selavy-image.i.RACS_0933+18.SB56209.cont.taylor.0.restored.conv.components.xml
855,SB56209_island_659,SB56209_component_659a,J091733+183052,09:17:33.1,+18:30:52,139.388035,18.514605,0.33,0.27,943.5,8.925,0.306,18.572,0.892,23.95,16.54,117.15,0.83,0.56,0.06,19.62,7.3,-76.18,1.42,2.07,101.8,56.971,677.82,-99.0,-99.0,0.0,0.0,0.844,1,0,1,0,,selavy-image.i.RACS_0933+18.SB56209.cont.taylor.0.restored.conv.components.xml
856,SB56209_island_659,SB56209_component_659b,J091733+183102,09:17:33.2,+18:31:02,139.388167,18.517385,0.5,0.5,943.5,3.984,0.223,9.121,0.875,42.75,10.2,17.16,1.17,1.17,0.04,40.03,0.0,19.56,1.87,0.0,52.92,56.971,677.82,-99.0,-99.0,0.0,0.0,0.844,1,0,1,0,,selavy-image.i.RACS_0933+18.SB56209.cont.taylor.0.restored.conv.components.xml
739,SB56209_island_560,SB56209_component_560a,J091733+194235,09:17:33.8,+19:42:35,139.390666,19.709936,0.25,0.32,943.5,15.021,0.701,15.586,1.244,16.74,11.8,155.01,0.79,0.54,0.09,4.7,0.0,-73.71,1.35,0.0,159.03,9.235,368.524,-99.0,-99.0,0.0,0.0,0.734,0,0,1,0,,selavy-image.i.RACS_0933+18.SB56209.cont.taylor.0.restored.conv.components.xml
1862,SB56209_island_1541,SB56209_component_1541a,J091737+191752,09:17:37.1,+19:17:52,139.404636,19.29799,0.63,0.66,943.5,4.504,0.356,8.518,1.004,28.34,12.7,140.31,1.7,1.32,0.08,23.42,2.72,-45.02,3.08,12.57,360.0,1.504,231.742,-99.0,-99.0,0.0,0.0,0.878,0,0,1,0,,selavy-image.i.RACS_0933+18.SB56209.cont.taylor.0.restored.conv.components.xml
1557,SB56209_island_1261,SB56209_component_1261a,J091737+164608,09:17:37.8,+16:46:08,139.407591,16.768995,1.13,1.06,943.5,6.0,1.046,6.42,1.896,17.48,11.65,130.17,3.01,2.06,0.3,9.98,0.0,-76.1,5.85,0.0,360.0,0.039,38.484,-99.0,-99.0,0.0,0.0,1.139,0,0,1,0,,selavy-image.i.RACS_0933+18.SB56209.cont.taylor.0.restored.conv.components.xml
666,SB56209_island_501,SB56209_component_501b,J091741+191457,09:17:41.0,+19:14:57,139.420809,19.249181,0.25,0.32,943.5,10.414,0.352,21.14,1.011,25.78,14.99,19.09,0.78,0.56,0.05,21.3,5.17,28.94,1.38,2.92,127.22,76.549,729.1,-99.0,-99.0,0.0,0.0,0.938,1,0,1,0,,selavy-image.i.RACS_0933+18.SB56209.cont.taylor.0.restored.conv.components.xml
665,SB56209_island_501,SB56209_component_501a,J091741+191507,09:17:41.9,+19:15:07,139.424673,19.25216,0.33,0.46,943.5,15.372,1.086,13.635,1.739,15.23,11.09,165.79,1.11,0.76,0.15,0.0,0.0,60.67,0.0,0.0,167.62,76.549,729.1,-99.0,-99.0,0.0,0.0,0.938,1,0,1,0,,selavy-image.i.RACS_0933+18.SB56209.cont.taylor.0.restored.conv.components.xml
