,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
4119,SB57053_island_198,SB57053_component_198a,J061839-664521,06:18:39.2,-66:45:21,94.663297,-66.756109,0.05,0.07,943.5,41.24,0.402,55.636,0.855,16.59,12.88,6.32,0.17,0.12,0.03,9.0,5.15,-28.85,0.26,0.27,51.63,459.621,1543.197,-1.82,-99.0,0.0,0.0,0.595,1,0,1,0,,selavy-image.i.RACS_0658-64.SB57053.cont.taylor.0.restored.conv.components.xml
4120,SB57053_island_198,SB57053_component_198b,J061839-664503,06:18:39.5,-66:45:03,94.664483,-66.750959,0.05,0.07,943.5,31.992,0.256,59.005,0.69,22.62,12.91,0.05,0.16,0.12,0.01,17.63,5.85,-7.28,0.3,0.48,9.22,459.621,1543.197,-1.19,-99.0,0.0,0.0,0.595,1,0,1,0,,selavy-image.i.RACS_0658-64.SB57053.cont.taylor.0.restored.conv.components.xml
3930,SB57053_island_73,SB57053_component_73b,J061854-663406,06:18:54.6,-66:34:06,94.727497,-66.568423,0.15,0.2,943.5,63.266,1.921,69.091,3.533,15.03,11.5,14.79,0.47,0.34,0.08,4.95,0.57,-40.43,0.7,10.61,360.0,23.385,344.537,-99.0,-99.0,0.0,0.0,2.15,1,0,1,0,,selavy-image.i.RACS_0658-64.SB57053.cont.taylor.0.restored.conv.components.xml
3929,SB57053_island_73,SB57053_component_73a,J061855-663425,06:18:55.1,-66:34:25,94.729758,-66.573773,0.08,0.1,943.5,113.271,1.773,131.667,3.4,15.83,11.63,14.02,0.25,0.18,0.04,6.37,3.41,-16.6,0.61,0.6,43.01,23.385,344.537,-1.51,-99.0,0.0,0.0,2.15,1,0,1,0,,selavy-image.i.RACS_0658-64.SB57053.cont.taylor.0.restored.conv.components.xml
4270,SB57053_island_316,SB57053_component_316a,J061900-663728,06:19:00.4,-66:37:28,94.751843,-66.624461,0.13,0.18,943.5,28.86,0.769,32.61,1.448,15.08,11.86,14.23,0.42,0.3,0.07,5.63,1.73,-46.33,0.65,3.73,360.0,20.342,527.88,-99.0,-99.0,0.0,0.0,0.9,0,0,1,0,,selavy-image.i.RACS_0658-64.SB57053.cont.taylor.0.restored.conv.components.xml
5638,SB57053_island_1450,SB57053_component_1450a,J061918-662648,06:19:18.5,-66:26:48,94.827163,-66.446796,0.32,0.31,943.5,5.074,0.225,8.503,0.565,21.7,12.23,48.26,0.82,0.63,0.06,16.74,2.55,57.3,1.56,5.43,133.21,1.468,233.163,-99.0,-99.0,0.0,0.0,0.455,0,0,1,0,,selavy-image.i.RACS_0658-64.SB57053.cont.taylor.0.restored.conv.components.xml
4186,SB57053_island_249,SB57053_component_249a,J061922-664646,06:19:22.9,-66:46:46,94.845453,-66.779621,0.11,0.13,943.5,38.426,0.816,39.921,1.449,15.15,10.86,26.02,0.32,0.23,0.04,4.12,0.0,58.37,1.09,0.0,100.67,28.003,481.07,-99.0,-99.0,0.0,0.0,0.856,1,0,1,0,,selavy-image.i.RACS_0658-64.SB57053.cont.taylor.0.restored.conv.components.xml
5471,SB57053_island_1300,SB57053_component_1300a,J061923-662600,06:19:23.1,-66:26:00,94.84615,-66.4331,0.39,0.44,943.5,5.839,0.378,7.948,0.812,15.96,13.51,34.19,1.13,0.8,0.25,8.8,5.12,-88.29,1.14,3.26,174.94,2.032,279.572,-99.0,-99.0,0.0,0.0,0.568,0,0,1,0,,selavy-image.i.RACS_0658-64.SB57053.cont.taylor.0.restored.conv.components.xml
4187,SB57053_island_249,SB57053_component_249b,J061924-664656,06:19:24.4,-66:46:56,94.851697,-66.782398,0.4,0.39,943.5,9.975,0.649,12.248,1.308,14.44,13.47,46.5,1.08,0.76,0.58,8.55,0.0,-75.7,1.13,0.0,175.84,28.003,481.07,-99.0,-99.0,0.0,0.0,0.856,1,0,1,0,,selavy-image.i.RACS_0658-64.SB57053.cont.taylor.0.restored.conv.components.xml
5463,SB57053_island_1292,SB57053_component_1292a,J061929-663422,06:19:29.0,-66:34:22,94.87097,-66.572862,0.35,0.41,943.5,5.302,0.238,13.228,0.815,27.6,14.32,174.99,0.98,0.81,0.06,23.79,8.18,-9.76,1.7,2.65,47.45,12.986,549.538,-99.0,-99.0,0.0,0.0,0.881,0,0,1,0,,selavy-image.i.RACS_0658-64.SB57053.cont.taylor.0.restored.conv.components.xml
