,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
6460,SB55709_island_464,SB55709_component_464b,J063057+334426,06:30:57.3,+33:44:26,97.738701,33.740706,0.35,0.34,943.5,4.145,0.114,13.517,0.875,113.43,7.92,167.07,0.81,0.84,0.01,110.78,0.0,-13.25,1.24,0.0,26.17,16.33,360.006,-99.0,-99.0,0.0,0.0,1.008,1,0,1,0,,selavy-image.i.RACS_0649+32.SB55709.cont.taylor.0.restored.conv.components.xml
6459,SB55709_island_464,SB55709_component_464a,J063057+334350,06:30:57.8,+33:43:50,97.74092,33.730572,0.25,0.55,943.5,19.269,1.034,18.853,1.767,23.48,11.48,1.15,1.31,0.59,0.05,5.51,0.0,60.06,1.21,0.0,360.0,16.33,360.006,-99.0,-99.0,0.0,0.0,1.008,1,0,1,0,,selavy-image.i.RACS_0649+32.SB55709.cont.taylor.0.restored.conv.components.xml
6581,SB55709_island_563,SB55709_component_563a,J063100+331919,06:31:00.7,+33:19:19,97.753093,33.32221,0.23,0.48,943.5,17.029,0.75,18.466,1.378,23.46,12.73,171.31,1.13,0.51,0.04,6.79,0.0,-79.6,1.67,0.0,165.68,12.627,399.79,-99.0,-99.0,0.0,0.0,0.835,0,0,1,0,,selavy-image.i.RACS_0649+32.SB55709.cont.taylor.0.restored.conv.components.xml
6205,SB55709_island_264,SB55709_component_264a,J063111+314753,06:31:11.9,+31:47:53,97.799618,31.798165,0.09,0.16,943.5,33.737,0.366,65.789,1.03,30.4,17.67,19.27,0.39,0.16,0.01,21.96,4.89,44.68,0.61,0.74,360.0,1534.738,2791.155,-99.0,-99.0,0.0,0.0,0.926,0,0,1,0,,selavy-image.i.RACS_0649+32.SB55709.cont.taylor.0.restored.conv.components.xml
6237,SB55709_island_289,SB55709_component_289a,J063116+322430,06:31:16.8,+32:24:30,97.820109,32.408528,0.1,0.22,943.5,35.334,0.523,65.24,1.492,25.15,20.23,164.91,0.54,0.21,0.03,17.23,3.78,-86.39,0.39,4.64,79.39,107.24,739.693,-99.0,-99.0,0.0,0.0,1.274,0,0,1,0,,selavy-image.i.RACS_0649+32.SB55709.cont.taylor.0.restored.conv.components.xml
6328,SB55709_island_360,SB55709_component_360a,J063118+332045,06:31:18.1,+33:20:45,97.825548,33.346024,0.17,0.38,943.5,27.398,0.874,35.408,1.814,25.5,13.97,176.47,0.9,0.4,0.03,8.51,6.49,68.2,1.19,4.63,178.42,6.758,224.574,-99.0,-99.0,0.0,0.0,1.226,0,0,1,0,,selavy-image.i.RACS_0649+32.SB55709.cont.taylor.0.restored.conv.components.xml
7210,SB55709_island_1113,SB55709_component_1113a,J063121+314919,06:31:21.6,+31:49:19,97.840076,31.822121,0.84,1.85,943.5,7.467,1.305,7.675,2.36,20.59,13.75,2.62,4.37,1.98,0.25,8.41,0.0,78.83,6.1,0.0,360.0,0.435,124.676,-99.0,-99.0,0.0,0.0,1.389,0,0,1,0,,selavy-image.i.RACS_0649+32.SB55709.cont.taylor.0.restored.conv.components.xml
6497,SB55709_island_494,SB55709_component_494a,J063137+330902,06:31:37.3,+33:09:02,97.905549,33.150803,0.25,0.54,943.5,20.179,1.042,20.378,1.826,22.65,12.28,175.3,1.28,0.58,0.05,5.04,0.0,85.66,3.57,0.0,4.53,8.87,303.969,-99.0,-99.0,0.0,0.0,1.061,0,0,1,0,,selavy-image.i.RACS_0649+32.SB55709.cont.taylor.0.restored.conv.components.xml
6994,SB55709_island_925,SB55709_component_925a,J063138+332656,06:31:38.4,+33:26:56,97.909932,33.449151,0.19,0.51,943.5,8.334,0.229,21.045,0.827,29.6,23.5,4.32,1.21,0.43,0.06,21.17,15.81,70.37,0.63,2.65,326.3,82.799,753.071,-99.0,-99.0,0.0,0.0,0.891,0,0,1,0,,selavy-image.i.RACS_0649+32.SB55709.cont.taylor.0.restored.conv.components.xml
7038,SB55709_island_965,SB55709_component_965a,J063140+301749,06:31:40.7,+30:17:49,97.919434,30.297073,0.13,0.28,943.5,9.012,0.222,10.603,0.43,26.88,12.06,179.36,0.66,0.3,0.02,11.38,2.81,15.85,2.08,2.74,105.95,11.115,423.406,-99.0,-99.0,0.0,0.0,0.274,0,0,1,0,,selavy-image.i.RACS_0649+32.SB55709.cont.taylor.0.restored.conv.components.xml
